Timestamp,k_d_1,k_v_1,k_d_2,k_v_2,k_d_3,k_v_3
1730865946.3340743,741.1209106445312,2.0,741.1209106445312,2.0,741.1209106445312,2.0
1730865947.1838188,744.4913940429688,3.0,744.4913940429688,3.0,744.4913940429688,3.0
1730865947.2339377,748.2395629882812,4.0,748.2395629882812,4.0,748.2395629882812,4.0
1730865947.2838902,752.00244140625,5.0,752.00244140625,5.0,752.00244140625,5.0
1730865947.3337905,755.7540893554688,6.0,755.7540893554688,6.0,755.7540893554688,6.0
1730865947.3838024,759.5651245117188,7.0,759.5651245117188,7.0,759.5651245117188,7.0
1730865947.4338114,763.3970947265625,8.0,763.3970947265625,8.0,763.3970947265625,8.0
1730865947.4836771,767.26611328125,9.0,767.26611328125,9.0,767.26611328125,9.0
1730865947.5337312,771.1774291992188,10.0,771.1774291992188,10.0,771.1774291992188,10.0
1730865947.5837328,775.146240234375,11.0,775.146240234375,11.0,775.146240234375,11.0
1730865947.6336718,779.1536254882812,12.0,779.1536254882812,12.0,779.1536254882812,12.0
1730865947.6836586,783.2293701171875,13.0,783.2293701171875,13.0,783.2293701171875,13.0
1730865947.7336457,787.35791015625,14.0,787.35791015625,14.0,787.35791015625,14.0
1730865947.7836764,791.5580444335938,15.0,791.5580444335938,15.0,791.5580444335938,15.0
1730865947.8337014,795.840087890625,16.0,795.840087890625,16.0,795.840087890625,16.0
1730865947.8835726,800.180908203125,17.0,800.180908203125,17.0,800.180908203125,17.0
1730865947.9345996,804.6858520507812,18.0,804.6858520507812,18.0,804.6858520507812,18.0
1730865947.9846032,809.215087890625,19.0,809.215087890625,19.0,809.215087890625,19.0
1730865948.034629,813.8335571289062,20.0,813.8335571289062,20.0,813.8335571289062,20.0
1730865948.0845356,818.5380249023438,21.0,818.5380249023438,21.0,818.5380249023438,21.0
1730865948.1347377,823.3707885742188,22.0,823.3707885742188,22.0,823.3707885742188,22.0
1730865948.1846237,828.290283203125,23.0,828.290283203125,23.0,828.290283203125,23.0
1730865948.2345996,833.3204345703125,24.0,833.3204345703125,24.0,833.3204345703125,24.0
1730865948.2835228,838.3829345703125,25.0,838.3829345703125,25.0,838.3829345703125,25.0
1730865948.3344536,843.7368774414062,26.0,843.7368774414062,26.0,843.7368774414062,26.0
1730865948.3844686,849.1547241210938,27.0,849.1547241210938,27.0,849.1547241210938,27.0
1730865948.4344435,854.6572265625,28.0,854.6572265625,28.0,854.6572265625,28.0
1730865948.4846096,860.3717041015625,29.0,860.3717041015625,29.0,860.3717041015625,29.0
1730865948.5345068,866.161376953125,30.0,866.161376953125,30.0,866.161376953125,30.0
1730865948.5845046,872.1430053710938,31.0,872.1430053710938,31.0,872.1430053710938,31.0
1730865948.6345894,878.255615234375,32.0,878.255615234375,32.0,878.255615234375,32.0
1730865948.6844258,884.5358276367188,33.0,884.5358276367188,33.0,884.5358276367188,33.0
1730865948.7343395,890.9229125976562,34.0,890.9229125976562,34.0,890.9229125976562,34.0
1730865948.7843802,897.5448608398438,35.0,897.5448608398438,35.0,897.5448608398438,35.0
1730865948.8343627,904.30029296875,36.0,904.30029296875,36.0,904.30029296875,36.0
1730865948.8843756,911.2797241210938,37.0,911.2797241210938,37.0,911.2797241210938,37.0
1730865948.9342463,918.3727416992188,38.0,918.3727416992188,38.0,918.3727416992188,38.0
1730865948.9843962,925.7295532226562,39.0,925.7295532226562,39.0,925.7295532226562,39.0
1730865949.0343103,933.2206420898438,40.0,933.2206420898438,40.0,933.2206420898438,40.0
1730865949.084335,940.9631958007812,41.0,940.9631958007812,41.0,940.9631958007812,41.0
1730865949.1342292,948.8339233398438,42.0,948.8339233398438,42.0,948.8339233398438,42.0
1730865949.1843033,956.9942626953125,43.0,956.9942626953125,43.0,956.9942626953125,43.0
1730865949.2342906,965.313232421875,44.0,965.313232421875,44.0,965.313232421875,44.0
1730865949.2843397,973.8728637695312,45.0,973.8728637695312,45.0,973.8728637695312,45.0
1730865949.3341703,982.6190185546875,46.0,982.6190185546875,46.0,982.6190185546875,46.0
1730865949.3842542,991.654541015625,47.0,991.654541015625,47.0,991.654541015625,47.0
1730865949.4341888,1000.8551025390625,48.0,1000.8551025390625,48.0,1000.8551025390625,48.0
1730865949.4842129,1010.3488159179688,49.0,1010.3488159179688,49.0,1010.3488159179688,49.0
1730865949.5342839,1020.0697021484375,50.0,1020.0697021484375,50.0,1020.0697021484375,50.0
1730865949.5842733,1030.0496826171875,51.0,1030.0496826171875,51.0,1030.0496826171875,51.0
1730865949.634126,1040.2166748046875,52.0,1040.2166748046875,52.0,1040.2166748046875,52.0
1730865949.684152,1050.6961669921875,53.0,1050.6961669921875,53.0,1050.6961669921875,53.0
1730865949.734146,1061.4158935546875,54.0,1061.4158935546875,54.0,1061.4158935546875,54.0
1730865949.7841535,1072.453369140625,55.0,1072.453369140625,55.0,1072.453369140625,55.0
1730865949.8341901,1083.6961669921875,56.0,1083.6961669921875,56.0,1083.6961669921875,56.0
1730865949.8841543,1095.2691650390625,57.0,1095.2691650390625,57.0,1095.2691650390625,57.0
1730865949.9341342,1107.0631103515625,58.0,1107.0631103515625,58.0,1107.0631103515625,58.0
1730865949.984129,1119.2166748046875,59.0,1119.2166748046875,59.0,1119.2166748046875,59.0
1730865950.0342054,1131.658935546875,60.0,1131.658935546875,60.0,1131.658935546875,60.0
1730865950.0840492,1144.330810546875,61.0,1144.330810546875,61.0,1144.330810546875,61.0
1730865950.1340241,1157.309814453125,62.0,1157.309814453125,62.0,1157.309814453125,62.0
1730865950.1840804,1170.744140625,63.0,1170.744140625,63.0,1170.744140625,63.0
1730865950.2339597,1184.2559814453125,64.0,1184.2559814453125,64.0,1184.2559814453125,64.0
1730865950.2839465,1198.231689453125,65.0,1198.231689453125,65.0,1198.231689453125,65.0
1730865950.3339956,1212.4832763671875,66.0,1212.4832763671875,66.0,1212.4832763671875,66.0
1730865950.3840535,1227.180419921875,67.0,1227.180419921875,67.0,1227.180419921875,67.0
1730865950.4339852,1242.0380859375,68.0,1242.0380859375,68.0,1242.0380859375,68.0
1730865950.4839067,1257.2696533203125,69.0,1257.2696533203125,69.0,1257.2696533203125,69.0
1730865950.5338778,1272.835205078125,70.0,1272.835205078125,70.0,1272.835205078125,70.0
1730865950.5837739,1288.7803955078125,71.0,1288.7803955078125,71.0,1288.7803955078125,71.0
1730865950.6338754,1305.1240234375,72.0,1305.1240234375,72.0,1305.1240234375,72.0
1730865950.6837897,1321.806884765625,73.0,1321.806884765625,73.0,1321.806884765625,73.0
1730865950.7338083,1338.853759765625,74.0,1338.853759765625,74.0,1338.853759765625,74.0
1730865950.78379,1356.2681884765625,75.0,1356.2681884765625,75.0,1356.2681884765625,75.0
1730865950.8337855,1374.0068359375,76.0,1374.0068359375,76.0,1374.0068359375,76.0
1730865950.8837059,1392.1435546875,77.0,1392.1435546875,77.0,1392.1435546875,77.0
1730865950.9336746,1410.6373291015625,78.0,1410.6373291015625,78.0,1410.6373291015625,78.0
1730865950.9836621,1429.5914306640625,79.0,1429.5914306640625,79.0,1429.5914306640625,79.0
1730865951.0336392,1448.8638916015625,80.0,1448.8638916015625,80.0,1448.8638916015625,80.0
1730865951.083622,1468.5887451171875,81.0,1468.5887451171875,81.0,1468.5887451171875,81.0
1730865951.133597,1488.666015625,82.0,1488.666015625,82.0,1488.666015625,82.0
1730865951.1835477,1509.182861328125,83.0,1509.182861328125,83.0,1509.182861328125,83.0
1730865951.233644,1530.166015625,84.0,1530.166015625,84.0,1530.166015625,84.0
1730865951.2836158,1551.4801025390625,85.0,1551.4801025390625,85.0,1551.4801025390625,85.0
