X,Y,Z
-0.23690048,0.007936975,1.2983855e-06
-0.24397147,0.021739671,3.0548958e-07
-0.24588914,-0.0015569377,-4.594819e-06
-0.23940872,-0.017044881,7.986632e-06
-0.24130408,-0.022160478,-6.4868127e-06
-0.23563406,-0.028664006,2.2056836e-06
-0.24020752,-0.017144008,-7.870941e-05
-0.2246595,-0.05344602,-5.5693083e-05
-0.23678166,-0.043274384,-2.231035e-06
-0.22800148,-0.063869916,-5.501061e-05
-0.2512295,-0.039084252,2.0088096e-06
-0.24271049,-0.060398277,-4.406838e-06
-0.25253007,-0.055031847,-8.46499e-07
-0.24135531,-0.0675498,1.7209138e-06
-0.24509355,-0.060656127,-9.773547e-07
-0.24856149,-0.04885353,2.202551e-06
-0.23863438,-0.04740852,1.2891015e-06
-0.24347417,-0.044760294,1.5182319e-05
-0.23979414,-0.046640463,5.709068e-06
-0.2299866,-0.03295673,2.407598e-05
-0.23692366,-0.037181944,-8.438355e-05
-0.24627666,-0.017709568,-1.7045259e-05
-0.24150576,-0.03424517,-2.7544925e-06
-0.2674357,-0.007906646,-2.5202331e-05
-0.25366342,-0.011123028,-0.00012550486
-0.25489417,-0.010460905,-3.2855478e-05
-0.2731543,-0.0028430228,-1.1695959e-05
-0.26751444,0.0020940786,-8.957922e-06
-0.2718406,0.004759422,1.3413052e-05
-0.2675367,0.013529493,1.4368347e-05
-0.25780085,-0.0031962357,1.5608051e-05
-0.2775345,0.018359676,-3.7142177e-05
-0.26651695,0.0060350015,-2.6014724e-05
-0.28849652,0.027706591,-0.00014222474
-0.27443886,-0.0041037337,-6.3796333e-06
-0.29409596,0.0007135375,-9.633789e-06
-0.29250473,0.011220295,-4.65245e-07
-0.2915981,0.005266283,8.193348e-07
-0.29584017,0.009740669,-6.6490243e-06
-0.2757143,-0.019677984,3.487145e-05
-0.28677487,0.001433741,-3.954643e-05
-0.29881945,-0.013425843,-0.00045410782
-0.32079566,-0.0016724013,-8.9865525e-06
-0.29789686,-0.032152027,-2.1129263e-06
-0.32312208,-0.01601609,-1.1118079e-06
-0.29379207,-0.039143253,2.033846e-06
-0.3130138,-0.027357487,-1.0858766e-06
-0.30216292,-0.035985496,1.9263674e-05
-0.3008736,-0.04201752,8.490389e-06
-0.2918331,-0.03908823,3.008091e-05
-0.2797001,-0.052719206,-1.6566417e-05
-0.28988647,-0.03693044,-1.3630918e-05
-0.27771187,-0.05602839,2.5927059e-06
-0.30242598,-0.038437154,-3.820052e-06
-0.29103148,-0.041940123,-5.841682e-07
-0.29755583,-0.033670254,2.5408644e-06
-0.29514638,-0.050411258,8.231022e-07
-0.2969223,-0.029464282,-1.7671861e-06
-0.28070483,-0.034341484,1.6621636e-06
-0.30108786,-0.0080995625,8.04817e-06
-0.27179155,-0.03201349,1.5156358e-05
-0.28544462,-0.02972527,2.5404136e-06
-0.28327742,-0.018788135,8.985717e-07
-0.29072753,-0.010524796,-3.375761e-06
-0.30699825,0.0026293064,-1.4188855e-06
-0.28705657,-0.01975561,-2.678256e-07
-0.29366225,-0.014679597,1.2440422e-06
-0.29137844,-0.012477851,-2.729074e-06
-0.28833997,0.009417518,-2.5467323e-06
-0.28137845,-0.011209386,-1.5479354e-05
-0.30046016,0.0027811104,-0.00019060119
-0.27736905,-0.016062686,-0.00030274465
-0.31517044,0.010816947,-0.00017775274
-0.29667163,-0.007622729,-0.00014864985
-0.3118138,0.006495417,-0.00011425286
-0.30735818,-0.0066269785,-0.000114726645
-0.32097125,0.0062481035,-1.1401838e-06
-0.30791256,-0.008918781,-7.621358e-07
-0.32778773,-0.002119223,2.7421313e-06
-0.2939189,-0.017300643,-4.0356315e-07
-0.30735156,-0.00884003,4.48886e-05
-0.28522718,-0.01221306,1.7321996e-05
-0.29230335,-0.02217225,-2.2877313e-05
-0.30034167,-0.025414942,-2.8478997e-05
-0.29434016,-0.038677,-1.38593405e-05
-0.30834153,-0.014418638,-8.636607e-08
-0.2823973,-0.03575601,-3.4412856e-06
-0.3002555,-0.03947354,-6.134177e-06
-0.2858292,-0.049778115,-1.9020746e-06
-0.28448063,-0.029609915,-7.0111804e-05
-0.29065308,-0.03733448,1.3141678e-05
-0.29000556,-0.023919834,-2.3578028e-05
-0.2834584,-0.061336935,-0.00026342523
-0.333647,-0.029832426,-0.00017789954
-0.30832753,-0.03695094,-0.00030759047
-0.3374344,-0.021264765,-7.072342e-05
-0.32854858,-0.035615142,-1.0036654e-05
-0.33089218,-0.038977265,-3.1122556e-05
-0.3421324,-0.01453435,-0.0001224207
-0.3326793,-0.031956818,-0.00043955847
-0.37134,-0.011311801,-0.00020194761
-0.36112896,-0.026978724,-0.0007323478
-0.3707747,-0.016248507,-0.0004255255
-0.38701332,-0.012145955,-0.0006066075
-0.373229,-0.018559935,-0.0004389323
-0.40971476,-0.009251868,-0.00054936815
-0.42373192,0.014650522,-0.0005152372
-0.39112893,-0.013104911,-0.00032775456
-0.44372854,0.0219903,-0.0005022983
-0.40976822,-0.015079297,-0.00036082725
-0.4374579,0.011049804,-0.0004484348
-0.42084202,0.009479492,-0.00024830337
-0.45365378,0.016459685,-0.000476687
-0.45046955,0.0021890514,-0.00045094907
-0.45236456,-0.0113630295,-0.0003863109
-0.47466338,-0.014040635,-0.00039750876
-0.49203753,0.0061918558,-0.00036585686
-0.4857945,-0.018787755,-0.00031210456
-0.5415341,-0.017876403,-0.00052680826
-0.52859575,-0.051285792,-0.00033457938
-0.5557787,-0.038957357,-0.00036140144
-0.5598085,-0.02153078,-0.00027671803
-0.530318,-0.061899252,-0.00025499024
-0.5708027,-0.04467807,-0.0002053211
-0.57191604,-0.07690345,-0.00018605626
-0.42397627,-0.06963995,0.0010274261
-0.36169454,-0.0785171,0.0011322912
-0.40405378,-0.09329911,0.00067987567
-0.52661073,-0.07839265,2.0767899e-05
-0.5075254,-0.06696274,9.0028385e-05
-0.49453172,-0.08344212,7.0979324e-05
-0.49187633,-0.056765888,-0.00011459788
-0.45669702,-0.07657313,0.00018870497
-0.50835526,-0.044690482,-0.00021845607
-0.46217206,-0.051720712,-0.00021805057
-0.46202895,-0.06173835,-0.00036234537
-0.47118518,-0.040144745,-0.00020168486
-0.43553454,-0.048813857,-0.00029902518
-0.4853098,-0.000120311925,-0.0007304765
-0.47407606,-0.029714994,-0.0004096598
-0.49783713,-0.0070423195,-0.00046092967
-0.48272443,-0.03181904,-0.00022666574
-0.52690256,0.02988764,-0.00034848193
-0.49441272,0.0054812385,-0.000111289366
-0.5215742,0.02469036,-0.00013501698
-0.52578306,0.00394903,-5.6821345e-06
-0.5359431,0.0073477686,-2.3306759e-05
-0.5356129,0.04300604,2.7853517e-05
-0.5129623,0.01721029,-1.6779253e-05
-0.5447281,0.012126067,-8.48257e-05
-0.53442174,-0.017563252,-1.7298868e-05
-0.5447883,0.015117883,5.1997125e-05
-0.5475696,-0.012388544,-4.200674e-05
-0.5772061,0.0067663006,2.8347493e-05
-0.52834976,-0.04149513,9.174343e-05
-0.57587814,-0.010169659,-6.228131e-06
-0.5079483,-0.04776309,9.652728e-05
-0.5360333,-0.032334555,4.0147452e-07
-0.5166752,-0.044354696,8.286025e-05
-0.5026285,-0.048590787,6.742515e-05
-0.509872,-0.038722016,7.496132e-05
-0.47397444,-0.07584237,2.1422074e-05
-0.48057675,-0.060384974,2.468443e-05
-0.448317,-0.08873098,2.5231577e-05
