X,Y,Z
-0.78367716,-0.04831375,-0.00022731301
-0.85922813,-0.016952666,0.00057454663
-0.70829976,-0.07197793,0.000210484
-0.46805474,-0.10696864,1.3212679e-05
0.20485695,-0.002333337,-3.92039e-05
0.73135525,0.0561484,-0.0004150938
0.6613927,-0.022107268,-0.00051366724
0.4754554,-0.015971594,-0.00032488402
0.49871728,0.00781402,-0.00038985081
0.026933486,0.017847722,-0.00012298717
-0.113498464,0.027919736,-0.00034398408
0.031159477,-0.051938865,3.9366414e-06
-0.20239323,0.029124143,-0.0005391146
-0.10210679,-0.035885405,-0.00020066515
-0.17498364,-0.014485603,-0.00015896905
-0.2668345,-0.011880828,-0.00038327574
-0.28230017,-0.05245941,-0.00045340395
-0.4429616,-0.019315172,-0.00026080856
-0.40650168,-0.046096176,-0.00024454572
-0.4918127,-0.05091587,-0.0003159966
-0.5191544,-0.054976135,-7.332527e-05
-0.49546266,-0.060447015,-4.1205898e-05
-0.5411027,-0.04276393,-8.305946e-06
-0.55236775,-0.063006476,-2.9036162e-05
-0.61404705,-0.06730263,-0.00014372768
-0.66162336,-0.07988621,-1.8326607e-05
-0.6766393,-0.05713388,-1.0284489e-05
-0.6538155,-0.06210856,0.00023053164
-0.69690305,-0.044608258,0.00033127202
-0.6827094,-0.078560494,0.00050807773
-0.6963443,-0.05889315,3.356223e-05
-0.7110258,-0.045835145,4.0435618e-05
-0.69458914,-0.039831832,6.1565233e-06
-0.81503594,-0.05677661,2.4058736e-05
-1.0032758,-0.04406707,0.0004437774
-1.1286701,-0.041323833,-5.531158e-06
-0.99140185,-0.088916056,-0.0001721238
-0.9438808,-0.012874236,0.0004216957
-0.6080857,0.005118562,2.9391069e-05
-0.9965296,-0.05708269,0.00035816134
-1.0964266,0.06510452,0.00018573632
-0.94264585,-0.019749306,0.00018370956
-0.81968474,-0.025554534,0.00079424586
-0.8522716,0.014388535,8.47737e-05
-0.84765565,-0.035491385,0.0002122956
-0.86593246,0.02181631,0.00061872747
-0.774066,-0.034487817,0.00046317806
-0.80693656,-0.017553102,-4.779175e-06
-0.7376462,-0.037491243,2.5299564e-06
-0.71471363,-0.034888197,0.00046748918
-0.7166651,-0.00832518,0.00024768477
-0.63766044,-0.05161761,0.0005912905
-0.6003154,-0.04103684,2.370677e-05
-0.57884246,-0.040945496,3.91534e-05
-0.50287443,-0.05704222,5.5851124e-05
-0.49898037,-0.032962058,-7.1330264e-06
-0.48032075,-0.035753492,0.00026912012
-0.44960448,-0.045548383,-1.9294004e-05
-0.46064502,-0.024456527,2.4388599e-05
-0.44563323,-0.04008771,0.000217054
-0.45178413,-0.023216823,0.0005699428
-0.40312973,-0.009387957,-2.8507891e-05
-0.3161576,-0.016474165,2.8822693e-05
-0.27667782,-0.039121464,-1.6023014e-05
-0.2069583,0.027954584,-8.5215586e-05
-0.039551962,0.05477314,5.2615346e-06
0.17978682,0.017872037,-7.9330166e-05
0.2704705,-0.0034518107,-0.0002253944
0.24585794,0.03074994,-0.000258952
-0.050282564,0.08301668,-4.1142357e-05
-0.12670214,0.016170682,-1.170879e-05
-0.038261056,0.01096114,-7.194164e-05
-0.18612327,-0.012124366,-4.947401e-05
-0.18952946,0.03811312,-1.321124e-05
-0.11993827,0.022293625,-7.188537e-06
-0.20557117,0.017068276,-8.53246e-05
-0.18900739,-0.01689901,-4.5572546e-05
-0.2115703,0.008268934,-2.0083526e-06
-0.21558897,-0.0037179943,-3.4550753e-06
-0.21422228,-0.01852435,-3.4415596e-05
-0.24151929,-0.013717095,6.052753e-05
-0.23023953,-0.027199456,0.00014067524
-0.24115838,-0.021696247,0.00033707762
-0.24139296,-0.0351606,-1.3133147e-05
-0.2436493,-0.03364233,-1.4191412e-05
-0.24973406,-0.046982024,-4.0746605e-07
-0.26373386,-0.03573648,0.00030955762
-0.24676958,-0.05565879,0.000583023
-0.25785965,-0.045754023,0.00032356766
-0.2378234,-0.05096865,1.6652883e-05
-0.2408788,-0.05769776,2.3247885e-05
-0.24450867,-0.041472476,2.5661095e-05
-0.2315574,-0.06402565,7.0042174e-06
-0.24927562,-0.041112296,-4.7386684e-06
-0.23387387,-0.05763016,3.2805494e-06
-0.23467036,-0.042272147,-1.4159343e-07
-0.2340746,-0.039282985,-1.5288599e-05
-0.23222737,-0.042029053,-3.375637e-05
-0.24141444,-0.030887004,-1.0265721e-05
-0.2441868,-0.033875745,4.940146e-07
-0.25207934,-0.012276171,3.7760995e-07
-0.24680808,-0.01106838,4.84374e-07
-0.23800416,-0.009249262,-1.2464358e-06
-0.23209257,0.0012945043,2.7817712e-06
-0.20864576,0.008475343,-2.7649014e-05
-0.20577323,0.013272238,2.3046812e-05
-0.20288306,0.025572157,-7.15839e-06
-0.20653465,0.012366845,-9.860789e-06
-0.22127753,0.03762358,-1.381137e-05
-0.21309367,0.026403526,-9.908512e-06
-0.20702334,0.03049184,-3.2801456e-06
-0.22005722,0.031546004,3.26272e-06
-0.20510578,0.03205772,-4.9796137e-07
-0.20899142,0.02656492,1.9298448e-05
-0.20025486,0.036217194,2.7520164e-05
-0.18803124,0.021201337,5.87816e-06
-0.18523122,0.029301029,-9.833702e-06
-0.18325815,0.022425616,6.381636e-06
-0.19709495,0.01455363,-3.9974584e-05
-0.21094567,0.010199267,-1.54661e-05
-0.21211824,0.0013668574,-4.7998396e-06
-0.20968433,-0.009995644,5.257323e-06
-0.22248943,-0.012491973,7.716704e-06
-0.20968439,-0.022101367,2.0383599e-05
-0.19603184,-0.029431097,-4.308997e-06
-0.2016175,-0.03259689,0.00013211141
-0.18483378,-0.048064042,1.3885458e-05
-0.18440658,-0.04204559,3.21548e-05
-0.1714499,-0.04997994,9.282148e-06
-0.17972654,-0.05811472,6.657666e-06
-0.1901916,-0.05830122,-5.5207784e-06
-0.19631948,-0.0565718,-5.2381794e-05
-0.19601974,-0.05623669,2.7518736e-05
-0.19773075,-0.04977724,-3.4688677e-05
-0.18399262,-0.055745568,-4.3252447e-05
-0.19966568,-0.037167795,-9.994406e-05
-0.19235164,-0.03728655,4.316921e-06
-0.21217547,-0.03219062,-0.0005130691
-0.22267374,-0.02487946,4.0985874e-06
-0.22163835,-0.02608238,7.0776246e-06
-0.23160626,-0.0071249735,-1.3823748e-06
-0.2192706,-0.015025041,-4.820275e-06
-0.22263043,-0.005254215,6.40675e-06
-0.22142307,0.00077529415,7.1647282e-06
-0.21551445,0.008712423,-5.561841e-07
-0.20888874,0.006143889,-2.9195137e-06
-0.21384397,0.006934609,-1.82702e-05
-0.21042229,0.0071267774,-1.9515837e-05
-0.21159466,0.021025743,-5.808432e-06
-0.21984176,0.015173468,-3.2490595e-06
-0.23450309,0.01116196,-7.150181e-06
-0.22836949,0.012567556,-2.5851418e-06
-0.22198439,0.009658577,7.688757e-06
-0.21769872,0.01672819,8.894416e-06
-0.22025505,0.002050648,5.110137e-06
-0.22033268,0.0075240005,-1.8051326e-06
-0.21677864,-0.0059630936,2.1241333e-06
-0.21700706,0.0011654604,6.7816127e-06
-0.21628582,-0.009955666,-2.1185745e-06
-0.22408816,-0.005271978,-1.6036693e-05
-0.22268605,-0.026028365,-2.7559859e-06
-0.22471038,-0.01642829,2.9775356e-06
-0.22113912,-0.016532829,4.81416e-06
-0.21472205,-0.028585296,6.562775e-06
-0.21382758,-0.014577798,2.0244279e-05
-0.2006416,-0.032187793,1.1832211e-05
-0.21098393,-0.020621562,-2.0598112e-05
-0.2158754,-0.028260307,-4.7144185e-05
-0.20818229,-0.026804682,2.1425569e-05
-0.21575432,-0.030636013,-1.8586106e-05
-0.22009663,-0.02334215,4.82205e-06
-0.22142227,-0.031280186,2.6377378e-05
-0.21987131,-0.026238952,-2.571598e-06
-0.2115056,-0.02761853,1.6890663e-05
-0.21470484,-0.029906062,2.9988689e-05
-0.21737352,-0.017475769,3.7268677e-05
-0.21202305,-0.031139517,1.0001511e-05
-0.21527287,-0.01915627,1.5722962e-06
-0.20560984,-0.029049594,5.014451e-06
-0.21201912,-0.011187032,5.2289483e-06
-0.2040025,-0.020025468,-1.9507406e-05
-0.21743317,-0.013322689,-4.3708023e-05
-0.21808833,-0.019755108,-6.835119e-06
-0.22697432,-0.009225794,-5.8466485e-05
-0.23339824,-0.0010565387,-0.00010735544
-0.23026834,-0.0073533356,-9.80753e-06
-0.23672949,0.0028182715,-1.1802771e-05
-0.22672264,-0.0073803323,-6.841937e-06
-0.23202609,0.0030455603,-1.3735481e-05
-0.22553347,-0.0050123516,5.7908846e-08
-0.23981455,-0.0019609353,-2.0606265e-05
-0.24644512,-0.004770167,2.804812e-07
-0.24691392,-0.0017459757,-1.5900961e-05
-0.24545325,-0.015712542,-3.3994846e-05
-0.27349356,0.0015113322,-9.986838e-05
-0.25611567,-0.018012704,-6.4640562e-06
-0.27927116,-0.010135364,1.0235219e-05
-0.26694036,-0.013309785,1.7026321e-05
-0.2648838,-0.016148807,-1.3226821e-06
-0.27203026,-0.019111168,2.3230057e-06
-0.2627389,-0.023867037,6.4485976e-06
-0.2644541,-0.015148901,9.585736e-06
-0.26592168,-0.028957363,-5.2657397e-05
-0.30856475,-0.03184967,-0.0013993487
-0.31243452,-0.047500644,2.7501999e-06
-0.329226,-0.0206387,3.3723118e-06
-0.29896605,-0.038952317,7.274012e-06
-0.3147533,-0.03489029,2.516844e-05
-0.2892998,-0.046505243,2.1924538e-05
-0.2860959,-0.039809592,3.1362164e-05
-0.28374356,-0.025755318,1.7894508e-05
-0.26756772,-0.04050037,-3.5232508e-06
-0.28509352,-0.03210168,-2.5319277e-06
-0.27875,-0.03874927,-4.0631026e-06
-0.2857039,-0.021328883,-9.254544e-06
-0.28136218,-0.02656964,1.4851307e-05
-0.2918529,-0.012856681,-1.3096348e-05
-0.2854607,-0.023236526,2.387581e-06
-0.307025,-0.0040602325,8.321634e-07
-0.28859004,-0.014539635,6.692536e-05
-0.29372793,-0.006509408,1.32741225e-05
-0.2868574,-0.0011458414,7.767742e-06
-0.28625518,-0.0104329195,5.9615804e-06
-0.2901815,0.0044282777,3.7109035e-06
-0.2725816,-0.014015856,9.688103e-06
-0.2838299,0.00017195586,6.254118e-07
-0.2688269,-0.016930018,-5.732582e-06
-0.27290854,-0.00049049273,8.4343255e-06
-0.26496705,-0.014454134,1.4881348e-05
-0.2712228,-0.009345312,3.444864e-05
-0.2757902,-0.024568502,0.00055109535
-0.25353935,-0.01153263,0.00018465206
-0.24775572,-0.0077979453,3.2653996e-05
-0.22819166,-0.012031464,3.414273e-05
-0.23698476,-0.02016805,-8.159234e-06
-0.23763452,-0.019303232,-2.5502861e-06
-0.23055623,-0.005668908,8.893246e-06
-0.23747273,-0.016938154,-4.8404057e-05
-0.24166907,-0.016761938,-8.7711756e-05
-0.23960644,-0.030708266,-0.00032489357
-0.2890948,-0.016556406,-7.745007e-05
-0.27850848,-0.02207417,-3.2656706e-05
-0.28342295,-0.014380599,4.8606234e-06
-0.2816499,-0.026320554,-8.322032e-05
-0.2780173,-0.019290712,-1.3688509e-05
-0.27923277,-0.022491496,3.9649094e-06
-0.27955908,-0.019281695,-1.8689078e-06
-0.27407596,-0.028227547,-3.5379683e-06
-0.27808788,-0.02524021,1.5203542e-06
-0.26946566,-0.022745704,4.542266e-06
-0.27680835,-0.024257513,-2.5203487e-06
-0.27663028,-0.015262811,-2.9949404e-06
-0.26416293,-0.02964252,-2.042294e-06
-0.2772795,-0.01517298,-9.643196e-07
-0.27045408,-0.014617922,-1.2888696e-05
-0.2702368,-0.012929103,-5.612299e-06
-0.27492112,-0.023136556,5.0099243e-06
-0.27950394,-0.016161561,-2.8409025e-07
-0.27282152,-0.013767829,5.8268383e-06
-0.29459947,-0.0020510016,8.593908e-06
-0.27157533,-0.016986964,-1.231101e-05
-0.28519285,-0.020985689,-7.469044e-05
-0.28682116,-0.010862485,1.0958818e-05
-0.28918123,-0.014438669,9.422976e-05
-0.29682353,-0.0067044687,0.000116384086
-0.30385962,-0.026096003,-0.0003582876
-0.31811148,-0.015876729,-5.153401e-07
-0.3086448,-0.021675177,-0.00018312634
-0.32373342,-0.0060480386,-9.653219e-05
-0.32838482,-0.026211444,-0.0005284554
-0.3664019,-0.01960979,-0.00040610693
-0.36894184,-0.020322394,-0.00029767526
-0.39733818,-0.01983623,-0.00027985274
-0.4071651,-0.01744565,-0.00019571598
-0.4354261,-0.031433556,-0.0003935547
-0.46147496,-0.026005665,-0.00045718692
-0.47563472,-0.031030046,-0.00028350638
-0.46489698,-0.029784495,0.00017442822
-0.50017047,-0.03858042,-2.2887492e-05
-0.5293404,-0.03333735,-0.0001992693
-0.55644584,-0.039940428,-0.00028210413
-0.5620203,-0.025743673,-0.00032449412
-0.52950627,-0.05611706,-0.00015412994
-0.591718,-0.040094394,-0.00037018085
-0.6261828,-0.038367637,-0.0005346404
-0.5892392,-0.025473682,0.00060591404
-0.6131318,-0.032162685,-0.00021889576
-0.6116586,-0.041879077,-0.00031201652
-0.61701846,-0.042801466,-0.0002085947
-0.65389526,-0.041035324,-0.00022165939
-0.6673226,-0.026153421,-0.00024385849
-0.6947057,-0.04660115,-9.948017e-05
-0.7096207,-0.039770335,-0.00013887057
-0.69032526,-0.06278879,-0.0001059243
-0.7223098,-0.018519383,-0.0002590616
-0.67772585,-0.059516206,-0.0001886981
-0.6912677,-0.03410436,0.000506976
-0.61581737,-0.062485196,0.0006959131
-0.68502223,-0.034886792,-9.347462e-05
-0.71868265,-0.046375517,-0.00019971319
-0.7477246,-0.047681928,-0.00023766434
-0.75030464,-0.05206647,-0.00014305141
-0.7929565,-0.04956925,-0.00043592814
-0.79586357,-0.043031044,-0.00044213948
-0.80078477,-0.061729603,-0.00037435052
-0.79691803,-0.05727629,-0.00029506342
-0.82620096,-0.045023296,-0.0004418287
-0.8342684,-0.041580483,-0.00033792114
-0.86226463,-0.05867259,-0.00022457623
-0.8710247,-0.056386515,-0.00043328112
-0.85563666,-0.08254367,-0.00050667016
-0.9338339,-0.022964463,-0.00039890615
-0.91175485,-0.065037675,-0.0006888113
-1.0152566,-0.04794455,-0.00051906536
-0.98779786,-0.081801616,2.1850774e-06
-1.0312924,-0.059474014,-3.2562764e-07
-1.0905174,-0.042029627,4.7767535e-06
-0.8378043,-0.0966462,1.4424713e-05
-0.7305651,-0.09947693,-1.7044733e-05
-0.8727821,-0.00927931,2.3864606e-05
-0.8476691,-0.01989858,1.4231691e-05
-0.66689414,-0.083580986,8.404331e-06
-0.78812915,-0.088222705,7.3861074e-06
-0.8294467,-0.060688276,1.721407e-05
-0.64671946,-0.03590319,-3.308593e-05
-0.66715837,-0.091993846,-0.0001738217
-0.72575474,-0.047820367,-0.00024263453
-0.61813617,-0.067347705,-1.5286678e-05
-0.60444254,-0.035382215,-1.3483593e-05
-0.63432175,-0.022478288,-3.3715864e-06
-0.6114348,-0.068655774,0.00029577003
-0.62310636,-0.052546296,0.001141173
-0.6505805,-0.10419428,0.00037055905
-0.5480942,-0.031038865,0.00040652114
-0.5720766,-0.032316927,-9.092329e-05
-0.5240711,-0.052569564,4.082001e-05
-0.37637085,-0.065921254,1.781626e-06
-0.32215714,-0.06739352,-4.5322235e-05
-0.12265677,-0.02266851,-3.0313577e-05
-0.20634219,0.020415016,3.4961522e-05
-0.015576999,-0.035496995,-2.9654255e-05
0.15781376,-0.056130253,1.01922815e-05
0.04328855,-0.029701842,-1.2322943e-05
0.3074107,0.027553454,4.4981157e-06
0.32480222,0.0071242168,4.021811e-05
0.39548668,0.01695505,1.799077e-05
0.45454386,0.019818274,-2.0853442e-05
0.47259524,0.045731783,-9.749169e-05
0.52763724,0.03378397,-3.9839226e-05
0.48623118,0.020172754,-0.00021965169
0.59534,0.046659984,-0.00076048914
0.6045393,0.057554405,-0.0001255489
0.6729877,0.064435,2.7232845e-05
0.7036766,0.06421327,8.025075e-05
0.711701,0.06995384,3.1233992e-06
0.73647517,0.08716643,-2.2618742e-06
0.71405023,0.07387582,5.815944e-05
0.75789785,0.08995592,0.0002515771
0.74116904,0.07676338,-6.7542287e-06
0.79284763,0.08870159,5.1594443e-06
0.7954312,0.08986096,-1.4619012e-06
0.82217115,0.09235845,-6.1415262e-06
0.84774053,0.08978657,-9.87322e-07
