X,Y,Z
-0.12070761,0.0015013161,-0.00020970067
-0.012164662,0.09184254,1.277287e-05
-0.31318545,0.04117489,-0.00018182861
-0.09346966,0.17824426,0.0002433945
-0.26306474,-0.037289888,0.00022767848
-0.22090931,0.04361017,3.9420906e-05
-0.23635449,-0.016911302,-1.2698008e-05
-0.23220852,-0.0054639014,-7.5481375e-06
-0.20820625,-0.012584425,1.4880683e-06
-0.22386776,-0.0024776105,9.9630515e-06
-0.2307816,-0.014534075,0.00020543518
-0.21576336,-0.011877688,-1.4047643e-05
-0.21580546,-0.017813759,-6.92815e-06
-0.20208974,-0.015510253,-1.1883051e-05
-0.21722531,-0.011580701,0.000146649
-0.22240834,-0.013855978,-1.668067e-05
-0.1988165,-0.021297688,-6.393237e-05
-0.20229359,-0.0231753,2.125711e-05
-0.19830938,-0.01929034,1.2095662e-05
-0.21075924,-0.010207328,5.016327e-06
-0.20288377,-0.027315829,2.8101563e-06
-0.1988531,-0.015640687,-2.8428492e-05
-0.20405409,-0.020469764,-1.4909087e-05
-0.19842835,-0.01996249,1.2885218e-05
-0.22612894,-0.0012056183,-3.9990013e-05
-0.19671524,-0.018439151,4.0164705e-05
-0.20590952,-0.006087112,-1.36630815e-05
-0.19520728,-0.0036232832,-4.569149e-06
-0.18217108,-0.003931208,2.2990042e-05
-0.20534614,0.0015670459,7.475515e-05
-0.19592312,0.0017745061,0.00011410147
-0.17346737,-0.009701647,5.4471257e-05
-0.18850708,0.012770296,7.1729926e-05
-0.15520404,-0.007951854,-6.0397592e-06
-0.1775363,0.006348392,1.1318386e-05
-0.14518052,-0.0050206096,1.0862344e-05
-0.15999001,0.0006801678,-8.317925e-06
-0.15506643,-0.008781508,-7.5747184e-06
-0.1500181,-0.007868303,-1.935035e-05
-0.14637248,-0.018759392,1.7605389e-05
-0.15271121,-0.0030917213,2.7094216e-05
-0.15213193,-0.00911265,1.2767613e-05
-0.1596045,-0.004541036,2.5465592e-05
-0.15006086,-0.020841526,2.6347787e-05
-0.14227149,-0.004932543,6.667289e-05
-0.1544244,0.004459339,-2.3392882e-05
-0.15636754,-0.008105087,-4.1499436e-05
-0.16643484,-0.0013503439,-3.663e-05
-0.15012155,-0.020352492,-8.123355e-05
-0.16462684,0.004019759,-2.845743e-05
-0.17192459,-0.002411952,8.852851e-05
-0.17209737,-0.009740185,-1.8869949e-05
-0.16383742,-0.017992066,-5.336197e-05
-0.1679568,-0.017581588,-3.485874e-05
-0.16569507,-0.012722641,8.319546e-07
-0.19351827,-0.003847468,-0.0001253335
-0.17297918,-0.028889947,-0.0001141135
-0.20369734,-0.015907196,-0.000106972555
-0.20123515,-0.021639654,-3.2171673e-05
-0.2032588,-0.026536092,-0.0001409482
-0.21776053,-0.017623644,-8.813973e-05
-0.19326335,-0.027774999,-4.7054207e-05
-0.22059903,-0.008374725,-3.8882485e-05
-0.20945755,-0.020559736,-1.0177313e-05
-0.21681698,-0.018236991,-2.8842178e-05
-0.21341181,-0.019616932,2.51258e-05
-0.2124199,-0.011557794,6.3353844e-05
-0.2058269,-0.012072219,4.6873618e-05
-0.22610053,-0.005813159,3.0920597e-05
-0.20636125,-0.014924925,8.385314e-05
-0.22093421,-0.010115614,-1.2753163e-05
-0.214282,0.00015218942,-3.652129e-05
-0.23277919,0.003401855,-0.0001764217
-0.23816425,-0.0030362762,-0.00011484575
-0.22846341,-0.01841761,-8.7135006e-05
-0.26005843,0.008770324,-2.8540731e-05
-0.25088987,0.0069311727,-4.1133615e-05
-0.27269575,0.012979805,1.1593635e-06
-0.24867074,-0.0006586679,-2.9626506e-05
-0.24416761,0.010378873,-2.098017e-05
-0.24512021,0.0047705397,2.0257787e-06
-0.27084213,0.016918924,-5.668019e-07
-0.25828767,-0.0030316694,3.7978505e-05
-0.27429932,0.010093879,0.00026525473
-0.24709429,-0.009097054,3.0281619e-05
-0.26629007,0.0046051936,0.000101843165
-0.2334626,-0.0105877435,-1.8484625e-05
-0.24789819,-0.004711531,-3.1088064e-05
-0.22125736,-0.016764613,-5.144474e-05
-0.2565513,-0.012698005,-3.7438927e-05
-0.2254506,-0.022837609,-3.7135986e-05
-0.23270543,-0.017132256,-2.6524253e-06
-0.2221643,-0.025952365,3.1306347e-06
-0.22885333,-0.024631495,2.0897824e-05
-0.21709542,-0.0267505,3.3740864e-05
-0.21114555,-0.026731025,2.073149e-05
-0.21662344,-0.026729055,-4.2579646e-05
-0.1997871,-0.03265749,-5.266429e-05
-0.2472698,-0.01979697,-4.557463e-05
-0.35824493,0.011835417,-4.759089e-05
-0.31034893,-0.021452978,-4.4802215e-05
-0.21254544,-0.06804255,-2.073701e-05
-0.25157827,-0.0035417692,-4.4226317e-06
-0.3442235,0.014957268,3.1402415e-06
-0.29894656,-0.02880736,5.484649e-06
-0.3327732,-0.026661858,-4.82012e-06
-0.3408237,-0.01989384,9.713767e-07
-0.03727618,0.0038369915,2.7710701e-05
0.15737286,0.006778547,-2.4340748e-05
0.15041213,-0.0003848621,1.663474e-05
0.14342926,0.014305421,-4.712634e-06
0.31166333,-0.030216526,-2.2449212e-06
0.29473567,0.072074994,-5.968639e-08
0.18088186,0.014226991,2.1855856e-05
0.14825305,0.0062298155,-2.5167853e-06
0.18208778,0.01722595,2.6682106e-05
0.13800392,0.0141001,9.433091e-05
-0.009433553,0.039507,5.380197e-06
0.08302152,-0.0067627663,-4.3234388e-05
0.007138991,0.011101382,-1.0235898e-06
-0.086487375,0.009925235,-1.1439497e-06
-0.040757526,-0.008820616,-4.036044e-05
-0.103444144,0.003479774,-5.6968238e-05
-0.12081714,-0.013082194,-7.5467656e-06
-0.11046239,-0.029830912,-5.238013e-05
-0.14558715,-0.022961287,-1.8327552e-05
-0.08840759,-0.041368455,-6.769995e-05
-0.11585025,-0.041316308,-5.0683328e-05
-0.111342855,-0.055444397,-4.4180488e-05
-0.15949923,-0.04278651,-4.8323243e-05
-0.11601849,-0.05622028,-7.586834e-05
-0.13484287,-0.050683692,-0.00010739271
-0.17089531,-0.068599194,-7.169452e-05
-0.1890917,-0.047511782,-0.00014997802
-0.1620715,-0.06224481,-9.2493356e-05
-0.1814185,-0.043966502,-0.000109197994
-0.18706682,-0.075445876,-0.00020596205
-0.1907275,-0.06035663,-3.863792e-05
-0.2438293,-0.046126988,-0.0005287333
-0.21948817,-0.062900335,-0.00072433706
-0.25809905,-0.044948086,-0.000656462
-0.2565055,-0.059333425,-0.00070354587
-0.32302013,-0.025221637,-0.00044780437
-0.30888438,-0.031655908,-0.00064957014
-0.36820388,-0.0069858017,-0.0005258565
-0.3141833,-0.027014611,-0.0005182621
-0.4266812,0.024417585,-0.0005758761
-0.403454,0.018522436,-0.00057022605
-0.4493515,0.03475159,-0.00048054027
-0.45350555,0.047905404,-0.00039579126
-0.42834356,0.04247503,-0.0005402051
-0.44635868,0.07020804,-0.0005642783
-0.43661416,0.059397995,-0.0004188895
-0.42983967,0.07085529,-0.00050597574
