X,Y,Z
-0.89219546,-0.1536256,-0.0007895183
-1.5443943,-0.08882842,-0.00060032326
-0.7222926,-0.058134057,-0.00011251998
-0.5759907,-0.23130366,-0.0004907953
-0.21993622,-0.038853005,-0.0002595474
-0.35902634,0.069869936,-0.000479638
-0.09983671,-0.29649103,0.00021102419
-0.41243005,-0.0068719834,-4.057015e-05
-0.3761186,-0.023245977,-4.8618054e-05
-0.36839548,0.0056515518,-1.4874094e-05
-0.34437397,0.0009766266,-3.837232e-05
-0.26368558,0.021806635,-4.187557e-05
-0.13770087,0.043889143,6.5573618e-06
0.1385014,0.014152325,-3.282266e-05
0.30675712,0.06707663,-3.0865325e-05
0.4238146,0.09837417,-6.178195e-05
0.47930467,0.063855596,-0.00010325379
0.53924245,0.029068666,-5.4456454e-05
0.573953,0.05548243,4.1027324e-06
0.44995692,0.097496785,5.3365147e-05
0.31560016,0.09349907,1.2290341e-05
0.37514126,0.04085469,6.4656035e-07
0.33544606,0.046740673,-2.3414226e-05
0.33962676,0.07358977,-1.4310901e-05
0.41950732,0.05431607,7.0946335e-06
0.5218433,0.010791532,-3.4667469e-06
0.5553827,0.016824331,-7.5355165e-05
0.36183614,0.031539343,-8.094495e-05
0.423952,-0.018893808,-0.00019056645
0.5957409,0.0014927792,-0.00010008311
0.57192594,-0.02387067,-0.0001394647
0.60946405,0.046073247,-0.00019523504
0.5647338,0.044112064,-0.00039399206
0.579644,0.006932341,-0.00021388812
0.5590197,0.023188405,-0.00014043765
0.55316395,0.011927743,-0.00034968415
0.59059846,0.012425424,-0.0003580625
0.57482433,-0.017633904,-0.00044338577
0.5802435,-0.0071235937,-0.00024394343
0.5410805,-0.022674244,-0.00030162747
0.49536648,-0.02066058,-0.00019128252
0.47606626,-0.038661435,-0.00018559277
0.43094712,-0.045451507,-0.00011814187
0.3516298,-0.05276432,-7.880508e-05
-0.15100336,-0.07982686,-9.589848e-05
-0.56258166,-0.08850883,-0.00010088283
-0.6205414,-0.101271175,-8.278236e-05
-0.57583266,-0.11298357,-0.00012248692
-0.6793479,0.0013693804,0.00020545148
-0.5607164,-0.06019942,1.4178341e-05
-0.45634696,0.049893495,0.0003836577
-0.34476915,0.07213053,0.00040789912
-0.32051292,0.009133119,0.0003099404
-0.23435116,0.024433305,0.00034761507
-0.17619264,0.040949352,0.00054051174
-0.11836761,0.06639973,0.0005814242
-0.09735918,0.054258775,0.00032626235
-0.09024573,0.038090132,0.000314306
-0.06925614,0.03764021,0.00043156493
-0.030766718,0.042509615,0.00030987329
-0.08908519,0.038904127,0.0002674597
