Timestamp,k_d_1,k_v_1,k_d_2,k_v_2,k_d_3,k_v_3
1731474136.1591787,24.612903594970703,8.924141883850098,24.612903594970703,8.924141883850098,24.612903594970703,8.924141883850098
1731474136.2637851,20.382722854614258,9.014026641845703,25.6197509765625,9.924041748046875,20.382722854614258,9.014026641845703
1731474136.25901,21.385459899902344,10.014026641845703,26.62352752685547,10.924041748046875,21.385459899902344,10.014026641845703
1731474136.3090398,22.388416290283203,11.014026641845703,27.627592086791992,11.924041748046875,22.388416290283203,11.014026641845703
1731474136.3090398,23.3887939453125,12.014026641845703,28.62811279296875,12.924041748046875,23.3887939453125,12.014026641845703
1731474136.3582823,18.948415756225586,10.717813491821289,28.627290725708008,12.923871994018555,18.948415756225586,10.717813491821289
1731474136.3588867,19.94968605041504,11.717813491821289,29.629695892333984,13.923871994018555,19.94968605041504,11.717813491821289
1731474136.408835,20.95162582397461,12.717813491821289,30.633352279663086,14.923871994018555,20.95162582397461,12.717813491821289
1731474136.4588637,21.963224411010742,13.717813491821289,31.654726028442383,15.923871994018555,21.963224411010742,13.717813491821289
1731474136.4588637,22.96369743347168,14.717813491821289,32.65557861328125,16.923871994018555,22.96369743347168,14.717813491821289
1731474136.5088224,24.089513778686523,15.717813491821289,33.85912322998047,17.923871994018555,24.089513778686523,15.717813491821289
1731474136.5587819,25.292434692382812,16.71781349182129,35.151432037353516,18.923871994018555,25.292434692382812,16.71781349182129
1731474136.5972002,20.154769897460938,14.288976669311523,35.150184631347656,18.92350196838379,20.154769897460938,14.288976669311523
1731474136.6086814,21.355342864990234,15.288976669311523,36.53296661376953,19.92350196838379,21.355342864990234,15.288976669311523
1731474136.6586556,22.62997817993164,16.288976669311523,38.013221740722656,20.92350196838379,22.62997817993164,16.288976669311523
1731474136.6869497,18.39777374267578,13.94817066192627,38.011749267578125,20.923036575317383,18.39777374267578,13.94817066192627
1731474136.7085814,19.651771545410156,14.94817066192627,39.59325408935547,21.923036575317383,19.651771545410156,14.94817066192627
1731474136.7085814,20.653352737426758,15.94817066192627,40.59672164916992,22.923036575317383,20.653352737426758,15.94817066192627
1731474136.7586725,21.982383728027344,16.948169708251953,42.28837203979492,23.923036575317383,21.982383728027344,16.948169708251953
1731474136.7766085,17.94248390197754,14.410192489624023,42.286529541015625,23.922409057617188,17.94248390197754,14.410192489624023
1731474136.808501,19.23723793029785,15.410192489624023,44.0951042175293,24.922409057617188,19.23723793029785,15.410192489624023
1731474136.858473,20.60562515258789,16.410192489624023,46.02370071411133,25.922409057617188,20.60562515258789,16.410192489624023
1731474136.9087412,16.986738204956055,13.99493408203125,46.021484375,25.9216365814209,16.986738204956055,13.99493408203125
1731474136.9084017,18.32313346862793,14.99493408203125,48.112464904785156,26.9216365814209,18.32313346862793,14.99493408203125
1731474136.9583972,19.710433959960938,15.99493408203125,50.26888656616211,27.9216365814209,19.710433959960938,15.99493408203125
1731474136.9990513,16.350770950317383,13.671355247497559,50.266204833984375,27.920700073242188,16.350770950317383,13.671355247497559
1731474137.0092394,17.704814910888672,14.671355247497559,52.614192962646484,28.920700073242188,17.704814910888672,14.671355247497559
1731474137.0592687,19.126052856445312,15.671355247497559,55.08900451660156,29.920700073242188,19.126052856445312,15.671355247497559
1731474137.088361,15.92785358428955,13.416913986206055,55.085731506347656,29.919567108154297,15.92785358428955,13.416913986206055
1731474137.1091747,17.292163848876953,14.416913986206055,57.69831085205078,30.919567108154297,17.292163848876953,14.416913986206055
1731474137.159192,18.727609634399414,15.416913986206055,60.46992492675781,31.919567108154297,18.727609634399414,15.416913986206055
1731474137.2090607,20.238435745239258,16.416913986206055,63.40137481689453,32.9195671081543,20.238435745239258,16.416913986206055
1731474137.2305002,16.652833938598633,13.916866302490234,63.39695358276367,32.9180793762207,16.652833938598633,13.916866302490234
1731474137.2591295,18.078622817993164,14.916866302490234,66.47888946533203,33.9180793762207,18.078622817993164,14.916866302490234
1731474137.308942,19.5761775970459,15.916866302490234,69.7275619506836,34.9180793762207,19.5761775970459,15.916866302490234
1731474137.3201222,16.197397232055664,13.55188274383545,69.72215270996094,34.91631317138672,16.197397232055664,13.55188274383545
1731474137.3589773,17.619735717773438,14.55188274383545,73.15359497070312,35.91631317138672,17.619735717773438,14.55188274383545
1731474137.4088914,19.11212730407715,15.55188274383545,76.76049041748047,36.91631317138672,19.11212730407715,15.55188274383545
1731474137.4156632,15.874826431274414,13.282864570617676,76.75386810302734,36.914222717285156,15.874826431274414,13.282864570617676
1731474137.4588525,17.291181564331055,14.282864570617676,80.5306396484375,37.914222717285156,17.291181564331055,14.282864570617676
1731474137.4588525,18.293376922607422,15.282864570617676,81.5446548461914,38.914222717285156,18.293376922607422,15.282864570617676
1731474137.50879,19.778364181518555,16.28286361694336,85.4952621459961,39.914222717285156,19.778364181518555,16.28286361694336
1731474137.5588923,21.348922729492188,17.28286361694336,89.68255615234375,40.914222717285156,21.348922729492188,17.28286361694336
1731474137.594102,17.377840042114258,14.513425827026367,89.6734390258789,40.91147994995117,17.377840042114258,14.513425827026367
1731474137.6086698,18.84797477722168,15.513425827026367,94.08245849609375,41.91147994995117,18.84797477722168,15.513425827026367
1731474137.6586838,20.38031005859375,16.513425827026367,98.61125183105469,42.91147994995117,20.38031005859375,16.513425827026367
1731474137.6900015,16.731199264526367,13.967649459838867,98.60017395019531,42.90827941894531,16.731199264526367,13.967649459838867
1731474137.7086177,18.1783504486084,14.967649459838867,103.38204193115234,43.90827941894531,18.1783504486084,14.967649459838867
1731474137.7086177,19.20400047302246,15.967649459838867,104.58848571777344,44.90827941894531,19.20400047302246,15.967649459838867
1731474137.758543,20.701541900634766,16.967649459838867,109.39559936523438,45.90827941894531,20.701541900634766,16.967649459838867
1731474137.758543,21.70427703857422,17.967649459838867,110.41564178466797,46.90827941894531,21.70427703857422,17.967649459838867
1731474137.8085432,23.30823516845703,18.967649459838867,115.6294937133789,47.90827941894531,23.30823516845703,18.967649459838867
1731474137.8085432,24.31165313720703,19.967649459838867,116.6523208618164,48.90827941894531,24.31165313720703,19.967649459838867
1731474137.8584952,26.011255264282227,20.967649459838867,122.11319732666016,49.90827941894531,26.011255264282227,20.967649459838867
1731474137.8843617,20.346223831176758,17.0251522064209,122.0961685180664,49.90367126464844,20.346223831176758,17.0251522064209
1731474137.9083514,21.896717071533203,18.0251522064209,127.92676544189453,50.90367126464844,21.896717071533203,18.0251522064209
1731474137.9583144,23.50678825378418,19.0251522064209,133.77816772460938,51.90367126464844,23.50678825378418,19.0251522064209
1731474137.9692872,18.78466796875,15.726678848266602,133.75767517089844,51.898372650146484,18.78466796875,15.726678848266602
1731474138.0092392,20.290613174438477,16.7266788482666,140.0841064453125,52.898372650146484,20.290613174438477,16.7266788482666
1731474138.0592258,21.869876861572266,17.7266788482666,146.58505249023438,53.898372650146484,21.869876861572266,17.7266788482666
1731474138.1091983,23.535493850708008,18.7266788482666,153.35459899902344,54.898372650146484,23.535493850708008,18.7266788482666
1731474138.1591976,25.29207992553711,19.7266788482666,160.3944091796875,55.898372650146484,25.29207992553711,19.7266788482666
1731474138.209059,27.1415958404541,20.7266788482666,167.68814086914062,56.898372650146484,27.1415958404541,20.7266788482666
1731474138.209059,28.145957946777344,21.7266788482666,168.71937561035156,57.898372650146484,28.145957946777344,21.7266788482666
1731474138.2342749,21.55476951599121,17.417943954467773,168.68673706054688,57.89085388183594,21.55476951599121,17.417943954467773
1731474138.2590916,23.17738914489746,18.417943954467773,176.26315307617188,58.89085388183594,23.17738914489746,18.417943954467773
1731474138.3088815,24.88628578186035,19.417943954467773,184.10446166992188,59.89085388183594,24.88628578186035,19.417943954467773
1731474138.3589008,26.695602416992188,20.417943954467773,192.2997283935547,60.89085388183594,26.695602416992188,20.417943954467773
1731474138.4064415,20.689037322998047,16.554378509521484,192.25738525390625,60.88176727294922,20.689037322998047,16.554378509521484
1731474138.4087975,22.30095672607422,17.554378509521484,200.81626892089844,61.88176727294922,22.30095672607422,17.554378509521484
1731474138.458818,23.98455810546875,18.554378509521484,209.52333068847656,62.88176727294922,23.98455810546875,18.554378509521484
1731474138.5087607,25.76426124572754,19.554378509521484,218.6135711669922,63.88176727294922,25.76426124572754,19.554378509521484
1731474138.5087607,26.76856803894043,20.554378509521484,219.65655517578125,64.88176727294922,26.76856803894043,20.554378509521484
1731474138.5381045,20.760786056518555,16.676259994506836,219.6014862060547,64.87073516845703,20.760786056518555,16.676259994506836
1731474138.5588555,22.34543800354004,17.676259994506836,229.00778198242188,65.87073516845703,22.34543800354004,17.676259994506836
1731474138.6086557,24.027725219726562,18.676259994506836,238.88990783691406,66.87073516845703,24.027725219726562,18.676259994506836
1731474138.6288035,19.090240478515625,15.441778182983398,238.8249053955078,66.85831451416016,19.090240478515625,15.441778182983398
1731474138.6586676,20.607954025268555,16.4417781829834,248.74774169921875,67.85831451416016,20.607954025268555,16.4417781829834
1731474138.6984375,16.898008346557617,13.924698829650879,248.67733764648438,67.84516906738281,16.898008346557617,13.924698829650879
