Timestamp,Sonar_distance_1,Confidence_1_dev,Confidence_1,Sonar_distance_2,Confidence_2_dev,Confidence_2,Sonar_distance_3,Confidence_3_dev,Confidence_3
1731474135.7726333,2445.0,100.0,100.0,8100.0,66.0,100.0,881.0,100.0,100.0
1731474135.9495492,2445.0,100.0,100.0,8132.0,50.0,100.0,881.0,100.0,100.0
1731474136.04344,2449.0,100.0,100.0,8132.0,50.0,100.0,881.0,100.0,100.0
1731474136.1375546,2449.0,100.0,100.0,8132.0,50.0,100.0,881.0,100.0,100.0
1731474136.2637851,2445.0,100.0,0.0,8156.0,33.0,100.0,881.0,100.0,100.0
1731474136.3582823,2445.0,100.0,99.64444732666016,8156.0,33.0,96.79998016357422,881.0,100.0,100.0
1731474136.5972002,2441.0,100.0,98.933349609375,8189.0,33.0,91.99998474121094,881.0,100.0,100.0
1731474136.6869497,2441.0,100.0,99.28889465332031,8189.0,33.0,94.5333251953125,881.0,100.0,100.0
1731474136.7766085,2438.0,100.0,99.11111450195312,8189.0,33.0,97.06666564941406,881.0,100.0,100.0
1731474136.9087412,2438.0,100.0,99.4222183227539,8323.0,33.0,74.71114349365234,881.0,100.0,100.0
1731474136.9990513,2435.0,100.0,99.19999694824219,8323.0,33.0,82.13335418701172,881.0,100.0,100.0
1731474137.088361,2435.0,100.0,99.46665954589844,8323.0,33.0,88.08890533447266,881.0,100.0,100.0
1731474137.2305002,2435.0,100.0,99.73332977294922,8329.0,33.0,92.97769165039062,881.0,100.0,100.0
1731474137.3201222,2434.0,100.0,99.68890380859375,8329.0,33.0,99.1999282836914,881.0,100.0,100.0
1731474137.4156632,2434.0,100.0,99.8666763305664,8329.0,33.0,99.46662139892578,881.0,100.0,100.0
1731474137.594102,2434.0,100.0,99.91111755371094,8342.0,33.0,97.42227935791016,881.0,100.0,100.0
1731474137.6900015,2431.0,100.0,99.4222183227539,8342.0,33.0,98.26673126220703,881.0,100.0,100.0
1731474137.8843617,2428.0,100.0,99.06665802001953,8366.0,33.0,94.57778930664062,881.0,100.0,100.0
1731474137.9692872,2428.0,100.0,99.33332824707031,8366.0,33.0,96.22222137451172,874.0,100.0,98.75556182861328
1731474138.2342749,2426.0,100.0,99.24446868896484,8406.0,33.0,90.75554656982422,874.0,100.0,99.0666732788086
1731474138.4064415,2424.0,100.0,99.24444580078125,8406.0,33.0,93.5999984741211,874.0,100.0,99.37777709960938
1731474138.5381045,2424.0,100.0,99.55555725097656,8429.0,33.0,92.35559844970703,874.0,100.0,99.68888854980469
1731474138.6288035,2423.0,100.0,99.5555648803711,8429.0,33.0,95.15558624267578,874.0,100.0,100.0
1731474138.6984375,2423.0,100.0,99.77778625488281,8429.0,33.0,97.95557403564453,874.0,100.0,100.0
1731474138.8614378,2423.0,100.0,99.91111755371094,8446.0,50.0,95.95552825927734,874.0,100.0,100.0
1731474139.0404882,2422.0,100.0,99.77774810791016,8446.0,50.0,97.73330688476562,874.0,100.0,100.0
1731474139.219,2420.0,100.0,99.51111602783203,8467.0,50.0,94.75555419921875,874.0,100.0,100.0
1731474139.3138645,2420.0,100.0,99.64444732666016,8467.0,50.0,96.44445037841797,874.0,100.0,100.0
1731474139.5104814,2418.0,100.0,99.42221069335938,8491.0,50.0,93.86664581298828,874.0,100.0,100.0
1731474139.5897813,2418.0,100.0,99.64443969726562,8491.0,50.0,95.86664581298828,874.0,100.0,100.0
