Timestamp,Sonar_Distance_1,Confidence_1,Sonar_Distance_2,Confidence_2,Sonar_Distance_3,Confidence_3,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,IMU_Angular_Vel_X,IMU_Angular_Vel_Y,IMU_Angular_Vel_Z
1727325664.7330017,16862.0,100.0,1600.0,61.0,0.0,0.0,0.6261373162269593,-0.3131181001663208,9.648834228515625,0.03415495157241821,0.008454919792711737,0.025604669004678726
1727325665.0530906,16852.0,100.0,1626.0,59.0,0.0,0.0,0.5712968111038208,-0.2733455300331116,9.712706565856935,-0.012436509132385254,-0.02755224518477917,0.10068565607070923
1727325665.1412299,16852.0,100.0,1626.0,59.0,0.0,0.0,0.6465436220169067,-0.3867964744567871,9.798306465148928,-0.007733703125268222,-0.031955543905496604,0.051280856132507324
1727325665.2363107,16852.0,100.0,1639.0,71.0,0.0,0.0,0.7460461258888246,-0.43799614906311035,9.855508804321289,0.0003591179556678981,-0.02549290657043457,0.0033274292945861816
1727325665.3207166,16893.0,100.0,1639.0,71.0,0.0,0.0,0.795853853225708,-0.42425310611724854,9.799843788146974,0.008951128460466863,-0.010517239570617676,-0.022019447758793834
1727325665.358816,16893.0,100.0,1639.0,71.0,0.0,0.0,0.7915496826171875,-0.4228230118751526,9.774250030517578,0.011616945266723633,-0.005941092502325774,-0.037488341331481934
1727325665.4124055,16893.0,100.0,1639.0,71.0,0.0,0.0,0.735261619091034,-0.3903085291385651,9.70455551147461,0.013221799395978453,0.0034764411393553023,-0.04629193991422653
1727325665.4507592,16893.0,100.0,1639.0,71.0,0.0,0.0,0.7146409749984741,-0.35914039611816406,9.669672012329102,0.01896619983017445,0.009824336506426336,-0.05109906196594238
1727325665.504922,16893.0,100.0,1691.0,71.0,0.0,0.0,0.6556372046470643,-0.3063657879829407,9.586541175842287,0.023235376924276352,0.01352131459861994,-0.046978887170553214
1727325665.5945897,16902.0,100.0,1691.0,71.0,0.0,0.0,0.613207757472992,-0.2239036411046982,9.514129638671875,0.025160610675811768,0.0071570281870663175,-0.018636878579854965
1727325665.6325188,16902.0,100.0,1691.0,71.0,0.0,0.0,0.5615742802619935,-0.20920145511627197,9.51317882537842,0.01533776428550482,0.0015228985575959089,-0.006864964030683041
1727325665.7223408,16902.0,100.0,1691.0,71.0,0.0,0.0,0.5335971713066102,-0.19329006969928744,9.564687728881836,-0.002412498695775867,-0.0159338116645813,0.02687126956880093
1727325665.8639896,16920.0,100.0,1666.0,78.0,0.0,0.0,0.6640963554382324,-0.23558844625949862,9.74581050872803,-0.018176438286900524,-0.03051459789276123,0.03911108151078225
1727325665.9541883,16920.0,100.0,1666.0,78.0,0.0,0.0,0.85648512840271,-0.32351538538932806,9.869721412658693,-0.023907424882054332,-0.022789835929870605,0.022017961367964748
1727325666.0475101,16920.0,100.0,1701.0,79.0,0.0,0.0,1.0221349000930788,-0.4098558723926545,9.900750160217287,-0.02390146255493164,0.0006154180155135692,-0.036963820457458496
1727325666.1320333,16928.0,100.0,1701.0,79.0,0.0,0.0,1.0215752124786377,-0.4826405644416809,9.865558624267578,-0.0182569045573473,0.02300590462982655,-0.07444024085998535
1727325666.222025,16928.0,100.0,1701.0,79.0,0.0,0.0,0.8652206659317017,-0.43762019276618963,9.690035820007326,0.002358854049816728,0.04064292088150979,-0.07691681385040283
1727325666.3165798,16928.0,100.0,1721.0,79.0,0.0,0.0,0.6629125475883485,-0.42926520109176636,9.543102264404297,0.017370285466313366,0.04569738358259201,-0.05649625509977341
1727325666.421335,16967.0,100.0,1721.0,79.0,0.0,0.0,0.5415764451026918,-0.35609614849090576,9.455065727233888,0.028611721470952037,0.029124321416020397,-0.033058226108551025
1727325666.494207,16967.0,100.0,1721.0,79.0,0.0,0.0,0.44281840324401855,-0.3116694390773774,9.493648529052734,0.027979915961623195,0.017908215522766113,-0.022244455292820934
1727325666.5876203,16967.0,100.0,1803.0,81.0,0.0,0.0,0.4947860836982727,-0.2566192150115967,9.687687873840334,0.022332370281219482,-0.005142391193658114,-0.022615492343902588
1727325666.677092,16967.0,100.0,1803.0,81.0,0.0,0.0,0.6548468470573426,-0.24880647659301758,9.810649871826172,0.006921590771526099,-0.01370161771774292,-0.035385791212320335
1727325666.7654862,16944.0,100.0,1803.0,81.0,0.0,0.0,0.8578658103942871,-0.2596784830093384,9.89279556274414,0.0027477736584842205,-0.004489719402045012,-0.049415227025747306
1727325666.802309,16944.0,100.0,1803.0,81.0,0.0,0.0,0.9313620328903198,-0.26790815591812134,9.908432960510256,-0.0070929531939327726,-0.00247955322265625,-0.056178871542215354
1727325666.8598433,16944.0,100.0,1839.0,82.0,0.0,0.0,0.9895423650741577,-0.2731733620166779,9.899923324584961,-0.0049173831939697266,0.016757845878601074,-0.08079112321138383
1727325666.898081,16944.0,100.0,1839.0,82.0,0.0,0.0,0.9822043776512147,-0.2989181578159333,9.85135269165039,-0.014106930233538153,0.0303804874420166,-0.08042008429765703
1727325666.948349,16944.0,100.0,1839.0,82.0,0.0,0.0,0.6421907544136048,-0.41525179147720337,10.13979244232178,0.0018313529435545206,0.0731453374028206,-0.15394091606140137
1727325667.0402234,16946.0,100.0,1839.0,82.0,0.0,0.0,0.5958230495452881,-0.24215885996818542,9.674848556518555,-0.025404991582036022,0.07134676724672319,-0.1581326127052307
1727325667.1307976,16946.0,100.0,1860.0,81.0,0.0,0.0,0.45857653021812445,-0.3055131435394287,9.407150268554688,-0.039747361093759544,0.02197474427521229,-0.1726493239402771
1727325667.220028,16946.0,100.0,1860.0,81.0,0.0,0.0,0.2583118379116059,-0.1383006721735001,9.446722984313967,-0.0480264462530613,-0.018601121380925182,-0.18744170665740967
1727325667.3135924,16970.0,100.0,1860.0,81.0,0.0,0.0,0.2721143364906311,-0.08069911599159241,9.66130256652832,-0.05691201239824295,-0.021407010033726696,-0.013643505051732063
1727325667.34668,16970.0,100.0,1860.0,81.0,0.0,0.0,0.40562283992767334,-0.20627404749393466,9.697854995727539,-0.05320907756686211,-0.043907761573791504,0.05069375410676003
1727325667.400118,16970.0,100.0,1921.0,82.0,0.0,0.0,0.6057227849960327,-0.4130422174930573,9.767484664916992,-0.05955398827791214,-0.04903227090835571,0.11824222654104234
1727325667.4389422,16970.0,100.0,1921.0,82.0,0.0,0.0,0.7460361123085023,-0.5008209943771362,9.860755920410156,-0.04480332508683205,-0.034971535205841064,0.13600887358188632
1727325667.4922576,16970.0,100.0,1921.0,82.0,0.0,0.0,0.9154840111732484,-0.5642483830451966,9.988924980163576,-0.029483443126082424,-0.04255473613739014,0.1502230912446976
1727325667.5290332,16970.0,100.0,1921.0,82.0,0.0,0.0,0.9594557881355287,-0.5953176617622377,10.053318977355959,-0.0222131609916687,-0.04811286926269531,0.151847317814827
1727325667.6175528,16988.0,100.0,1921.0,82.0,0.0,0.0,1.0786387920379639,-0.7380130887031556,10.098136901855469,0.008815526962280273,-0.0010952354641631248,0.10033845901489258
1727325667.7137554,16988.0,100.0,1865.0,81.0,0.0,0.0,0.895626723766327,-0.6321572661399842,10.047133445739748,0.04436671361327172,0.04901736229658127,0.06480812281370164
1727325667.799052,16988.0,100.0,1865.0,81.0,0.0,0.0,0.7084947824478149,-0.5205617547035218,9.471115112304688,0.058840218931436546,0.0423342026770115,0.055480003356933594
1727325667.9446366,16995.0,100.0,2031.0,78.0,0.0,0.0,0.5362944602966309,-0.2826004326343537,9.247410774230959,0.06189049035310745,0.025893749669194225,0.0023618340492248535
1727325668.0337381,16995.0,100.0,2031.0,78.0,0.0,0.0,0.5779592394828797,-0.4340773820877075,9.418237686157227,0.06084741279482842,0.025232136249542236,0.043115023523569114
1727325668.1204512,16995.0,100.0,2031.0,78.0,0.0,0.0,0.5134491324424745,-0.4032076299190522,9.665719985961914,0.07223188877105713,-0.007170439697802067,0.027143960818648342
1727325668.21015,16994.0,100.0,2201.0,61.0,0.0,0.0,0.5508646965026855,-0.2739618420600891,9.924767494201662,0.0682443380355835,-0.017867982387542725,0.04007369652390481
1727325668.2484,16994.0,100.0,2201.0,61.0,0.0,0.0,0.622851312160492,-0.22672435641288757,9.913510322570803,0.06134660169482232,-0.010950863361358643,0.04636645689606667
1727325668.3019812,16994.0,100.0,2201.0,61.0,0.0,0.0,0.6792648434638978,-0.1471957713365555,9.986101150512695,0.05641133338212967,-0.01321733184158802,0.05838276073336602
1727325668.4256666,16994.0,100.0,2201.0,61.0,0.0,0.0,0.8088449239730835,0.05232735350728036,9.808700561523438,0.010243057273328306,-0.004798172973096371,0.0886291116476059
1727325668.5198495,17003.0,100.0,2242.0,62.0,0.0,0.0,0.8208405375480653,0.018976766616106033,10.247180938720703,-0.024996697902679443,0.030775368213653564,-0.06447435170412065
1727325668.6039782,17003.0,100.0,2242.0,62.0,0.0,0.0,0.8157804608345033,-0.08718578517436981,9.661296844482422,-0.05456208810210229,-0.006380676291882992,-0.12203306704759599
1727325668.693142,17003.0,100.0,2242.0,62.0,0.0,0.0,0.8762062788009644,-0.4082706272602082,9.604916572570803,-0.0494152307510376,-0.0046938662417233,-0.2112358808517456
1727325668.8393006,16954.0,100.0,2240.0,67.0,0.0,0.0,0.7445409893989564,-0.3869232833385468,9.65182399749756,-0.058387231081724174,0.0028103596996515994,-0.23829194903373718
1727325668.9274518,16954.0,100.0,2240.0,67.0,0.0,0.0,0.6232636570930482,-0.39638692140579224,9.594672203063967,-0.06023644655942917,-0.011134146712720396,-0.20169168710708618
1727325669.0260258,16954.0,100.0,2347.0,50.0,0.0,0.0,0.7210789918899536,-0.4946750998497009,9.584303855895998,-0.041855864226818085,-0.01895725913345814,-0.18706469237804416
1727325669.1101682,16939.0,100.0,2347.0,50.0,0.0,0.0,0.853130578994751,-0.553849458694458,9.619668960571289,-0.025559963658452037,-0.019998850300908092,-0.1889839470386505
1727325669.1963704,16939.0,100.0,2347.0,50.0,0.0,0.0,0.9464073777198793,-0.5617666244506836,9.74718761444092,-0.0004261732392478735,-0.015212593600153923,-0.21908581256866455
1727325669.291494,16939.0,100.0,2401.0,38.0,0.0,0.0,0.96184641122818,-0.4454827904701233,9.826915740966797,0.020115079358220104,0.003288686508312822,-0.21189898252487183
1727325669.3958404,16891.0,100.0,701.0,83.0,0.0,0.0,0.9099587798118592,-0.26991111040115356,9.796610832214357,0.029763583093881607,0.021925570443272594,-0.15749783813953402
1727325669.4730844,16891.0,100.0,701.0,83.0,0.0,0.0,0.7166942358016968,-0.2080790400505066,9.877737998962404,0.02266168780624867,-0.020815428346395493,-0.12723506987094882
1727325669.5675719,16891.0,100.0,702.0,84.0,0.0,0.0,1.0048476457595827,-0.22566521167755127,9.778449058532717,0.005729496013373137,0.04092603921890259,-0.08810459822416307
1727325669.604681,16891.0,100.0,702.0,84.0,0.0,0.0,0.971789300441742,-0.27816855907440186,9.659796714782717,0.0024974348489195113,0.0019311904907226562,-0.08573530614376068
1727325669.6938965,16850.0,100.0,702.0,84.0,0.0,0.0,0.8634679317474365,-0.467601090669632,9.795228004455568,-0.011098383925855161,0.019541382789611816,-0.10803640633821489
1727325669.7475262,16850.0,100.0,702.0,84.0,0.0,0.0,0.8391405344009399,-0.4251203835010529,9.432488441467287,-0.004212557803839446,0.031228359788656235,-0.15703736245632174
1727325669.7857466,16850.0,100.0,702.0,84.0,0.0,0.0,0.7296473383903505,-0.3441800773143769,9.552216529846193,0.0019043685169890525,0.058585405349731445,-0.1747533679008484
1727325669.8750267,16850.0,100.0,718.0,85.0,0.0,0.0,0.7014135122299194,-0.36727449297904974,9.564507484436037,-0.0013455749722197654,0.03587156534194946,-0.15954673290252686
1727325670.0103652,16829.0,100.0,718.0,85.0,0.0,0.0,0.5452631711959839,-0.15011081099510193,9.694236755371094,0.006400048732757568,-0.0017151236534118652,-0.0636771395802498
1727325670.1048422,16829.0,100.0,720.0,86.0,0.0,0.0,0.7599763870239258,-0.2247104197740555,9.873342514038086,-0.0020250680390745406,-0.011830031871795654,0.011827051639556885
1727325670.189017,16829.0,100.0,720.0,86.0,0.0,0.0,1.051364302635193,-0.19801320135593417,9.950843811035156,-0.019778311252593994,0.0005051493062637747,0.05115269869565964
1727325670.2843423,16824.0,100.0,720.0,86.0,0.0,0.0,1.0457223653793337,-0.3968035280704499,10.125938415527344,-0.024499000981450084,-0.024078790098428726,0.06737262755632402
1727325670.3680778,16824.0,100.0,718.0,86.0,0.0,0.0,1.009474754333496,-0.38281190395355225,9.772772789001467,-0.026382507756352428,0.07666051387786865,0.018969178199768066
1727325670.4059358,16824.0,100.0,718.0,86.0,0.0,0.0,0.8763203620910645,-0.4299629330635071,9.685882568359375,-0.029708446934819225,0.015823543071746826,0.0030606985092163086
1727325670.4592497,16824.0,100.0,718.0,86.0,0.0,0.0,0.6322863698005677,-0.46610450744628906,9.48524570465088,-0.01985430344939232,0.0681579038500786,-0.006137787364423275
1727325670.4971833,16824.0,100.0,718.0,86.0,0.0,0.0,0.5021268725395204,-0.4431038498878479,9.459224700927734,-0.016309322789311412,0.02590864896774292,-0.019976496696472168
1727325670.5815804,16806.0,100.0,718.0,86.0,0.0,0.0,0.5031449794769287,-0.444180428981781,9.402545928955078,-0.0011861324310302734,0.0218808650970459,-0.021590294316411022
1727325670.6395485,16806.0,100.0,729.0,86.0,0.0,0.0,0.6365711688995361,-0.42411619424819946,9.559459686279297,8.195640839403497e-05,-0.017642980441451076,-0.006659329868853092
1727325670.6779673,16806.0,100.0,729.0,86.0,0.0,0.0,0.757811427116394,-0.41604247689247137,9.632814407348633,-0.0001728534698486328,0.006052852142602206,0.005139410495758057
1727325670.7642233,16806.0,100.0,729.0,86.0,0.0,0.0,0.9927744269371034,-0.3931832611560822,9.784945487976076,0.0073730950243771085,0.003197789192199707,0.017927588894963268
1727325670.9051363,16805.0,100.0,737.0,87.0,0.0,0.0,0.37092310190200806,-0.8772321939468384,10.286731719970703,0.022114813327789307,0.03235340490937234,-0.02218336053192616
1727325670.9970558,16805.0,100.0,737.0,87.0,0.0,0.0,0.6670308113098145,-0.42777964472770696,9.659117698669435,0.033196810632944114,-0.006788969039916992,-0.09294450283050537
1727325671.0814593,16805.0,100.0,737.0,87.0,0.0,0.0,0.6504074335098267,-0.4827322065830231,9.532267570495607,0.05605369061231613,-0.05529671907424927,-0.1242324784398079
1727325671.1756194,16782.0,100.0,748.0,83.0,0.0,0.0,0.6806452870368959,-0.3115159869194031,9.768497467041016,0.05487501621246338,-0.03829747810959817,-0.11024326831102373
1727325671.2131207,16782.0,100.0,748.0,83.0,0.0,0.0,0.7385473847389222,-0.22891908884048462,9.639999389648438,0.061762329190969474,-0.055395059287548065,-0.09053050726652147
1727325671.266893,16782.0,100.0,748.0,83.0,0.0,0.0,0.8596928119659424,-0.1670169681310654,9.722905158996584,0.053200136870145805,-0.01391768641769886,-0.05340278148651123
1727325671.3515966,16782.0,100.0,748.0,83.0,0.0,0.0,0.9633300900459291,-0.05654480680823327,9.742571830749513,0.03650635853409768,-0.011247396469116211,-0.00044107445864938205
1727325671.3914123,16782.0,100.0,748.0,83.0,0.0,0.0,0.9355580210685731,-0.016493940725922588,9.854854583740234,0.015047192573547363,-0.00985562801361084,0.021462144330143932
1727325671.4808068,16756.0,100.0,758.0,83.0,0.0,0.0,0.34185218811035156,0.5031522512435913,9.628109931945803,-0.016047062352299694,0.010137259028851988,0.043648481369018555
1727325671.570997,16756.0,100.0,758.0,83.0,0.0,0.0,0.8164347410202026,-0.20843516290187838,9.589439392089844,-0.023744996637105942,-0.11947302520275116,0.12028067559003831
1727325671.657073,16756.0,100.0,758.0,83.0,0.0,0.0,1.1389307975769043,-0.3155704140663147,9.707085609436037,-0.0513419583439827,0.02667457424104214,0.10232777148485185
1727325671.8019936,16756.0,100.0,768.0,82.0,0.0,0.0,0.7961419224739076,-0.5122650265693666,9.455509185791016,-0.040714435279369354,-0.018180906772613525,0.07292031496763231
1727325671.8862522,16756.0,100.0,768.0,82.0,0.0,0.0,0.7109521627426147,-0.6389756798744203,9.56796646118164,-0.0138893723487854,-0.006380678620189429,-0.001385807991027832
