Timestamp,Sonar_distance_1,Confidence_1_dev,Confidence_1,Sonar_distance_2,Confidence_2_dev,Confidence_2,Sonar_distance_3,Confidence_3_dev,Confidence_3
1731474135.7726333,2445.0,100.0,100.0,8100.0,66.0,100.0,881.0,100.0,100.0
1731474135.9495492,2445.0,100.0,100.0,8132.0,50.0,100.0,881.0,100.0,100.0
1731474136.04344,2449.0,100.0,100.0,8132.0,50.0,100.0,881.0,100.0,100.0
1731474136.1375546,2449.0,100.0,100.0,8132.0,50.0,100.0,881.0,100.0,100.0
1731474136.2637851,2445.0,100.0,0.0,8156.0,33.0,100.0,881.0,100.0,100.0
1731474136.3582823,2445.0,100.0,98.22224426269531,8156.0,33.0,98.39998626708984,881.0,100.0,100.0
1731474136.5972002,2441.0,100.0,94.66673278808594,8189.0,33.0,95.99999237060547,881.0,100.0,100.0
1731474136.6869497,2441.0,100.0,96.44448852539062,8189.0,33.0,97.26666259765625,881.0,100.0,100.0
1731474136.7766085,2438.0,100.0,95.55555725097656,8189.0,33.0,98.53333282470703,881.0,100.0,100.0
1731474136.9087412,2438.0,100.0,97.1111068725586,8323.0,33.0,87.3555679321289,881.0,100.0,100.0
1731474136.9990513,2435.0,100.0,95.99996948242188,8323.0,33.0,91.06668090820312,881.0,100.0,100.0
1731474137.088361,2435.0,100.0,97.33331298828125,8323.0,33.0,94.04444885253906,881.0,100.0,100.0
1731474137.2305002,2435.0,100.0,98.66665649414062,8329.0,33.0,96.48884582519531,881.0,100.0,100.0
1731474137.3201222,2434.0,100.0,98.44450378417969,8329.0,33.0,99.59996795654297,881.0,100.0,100.0
1731474137.4156632,2434.0,100.0,99.33338165283203,8329.0,33.0,99.73330688476562,881.0,100.0,100.0
1731474137.594102,2434.0,100.0,99.55558776855469,8342.0,33.0,98.71114349365234,881.0,100.0,100.0
1731474137.6900015,2431.0,100.0,97.1111068725586,8342.0,33.0,99.13336181640625,881.0,100.0,100.0
1731474137.8843617,2428.0,100.0,95.33329772949219,8366.0,33.0,97.28889465332031,881.0,100.0,100.0
1731474137.9692872,2428.0,100.0,96.66664123535156,8366.0,33.0,98.1111068725586,874.0,100.0,93.77780151367188
1731474138.2342749,2426.0,100.0,96.22233581542969,8406.0,33.0,95.37777709960938,874.0,100.0,95.3333511352539
1731474138.4064415,2424.0,100.0,96.22222900390625,8406.0,33.0,96.79999542236328,874.0,100.0,96.88890075683594
1731474138.5381045,2424.0,100.0,97.77777862548828,8429.0,33.0,96.17780303955078,874.0,100.0,98.44445037841797
1731474138.6288035,2423.0,100.0,97.77783203125,8429.0,33.0,97.57779693603516,874.0,100.0,100.0
1731474138.6984375,2423.0,100.0,98.888916015625,8429.0,33.0,98.97779083251953,874.0,100.0,100.0
1731474138.8614378,2423.0,100.0,99.55558776855469,8446.0,50.0,97.97776794433594,874.0,100.0,100.0
1731474139.0404882,2422.0,100.0,98.88875579833984,8446.0,50.0,98.86665344238281,874.0,100.0,100.0
1731474139.219,2420.0,100.0,97.55557250976562,8467.0,50.0,97.37777709960938,874.0,100.0,100.0
1731474139.3138645,2420.0,100.0,98.22224426269531,8467.0,50.0,98.22222137451172,874.0,100.0,100.0
1731474139.5104814,2418.0,100.0,97.11105346679688,8491.0,50.0,96.93331909179688,874.0,100.0,100.0
1731474139.5897813,2418.0,100.0,98.2221908569336,8491.0,50.0,97.9333267211914,874.0,100.0,100.0
