Timestamp,k_d_1,k_v_1,k_d_2,k_v_2,k_d_3,k_v_3
1773742645.2717009,2.000101089477539,2.0,2.000101089477539,2.0,2.000101089477539,2.0
1773742645.2937028,3.001516580581665,3.0,3.001516580581665,3.0,3.001516580581665,3.0
1773742645.2947059,4.0016279220581055,4.0,4.0016279220581055,4.0,4.0016279220581055,4.0
1773742645.3006945,2.8578543663024902,2.8570237159729004,2.8578543663024902,2.8570237159729004,2.8578543663024902,2.8570237159729004
1773742645.3167038,3.860520124435425,3.8570237159729004,3.860520124435425,3.8570237159729004,3.860520124435425,3.8570237159729004
1773742645.3376997,4.866089344024658,4.8570237159729,4.866089344024658,4.8570237159729,4.866089344024658,4.8570237159729
1773742645.3387096,5.866447448730469,5.8570237159729,5.866447448730469,5.8570237159729,5.866447448730469,5.8570237159729
1773742645.3587077,3.6965980529785156,3.692852020263672,3.6965980529785156,3.692852020263672,3.6965980529785156,3.692852020263672
1773742645.359713,4.701192855834961,4.692852020263672,4.701192855834961,4.692852020263672,4.701192855834961,4.692852020263672
1773742645.3607113,5.701493263244629,5.692852020263672,5.701493263244629,5.692852020263672,5.701493263244629,5.692852020263672
1773742645.3817031,6.710430145263672,6.692852020263672,6.710430145263672,6.692852020263672,6.710430145263672,6.692852020263672
1773742645.3827097,7.710981369018555,7.692852020263672,7.710981369018555,7.692852020263672,7.710981369018555,7.692852020263672
1773742645.3976974,4.352380752563477,4.346593856811523,4.352380752563477,4.346593856811523,4.352380752563477,4.346593856811523
1773742645.4037015,5.358039855957031,5.346593856811523,5.358039855957031,5.346593856811523,5.358039855957031,5.346593856811523
1773742645.4047112,6.358396530151367,6.346593856811523,6.358396530151367,6.346593856811523,6.358396530151367,6.346593856811523
1773742645.4256995,7.3690056800842285,7.346593856811523,7.3690056800842285,7.346593856811523,7.3690056800842285,7.346593856811523
1773742645.4267054,8.369626998901367,8.346593856811523,8.369626998901367,8.346593856811523,8.369626998901367,8.346593856811523
1773742645.4477072,9.387040138244629,9.346593856811523,9.387040138244629,9.346593856811523,9.387040138244629,9.346593856811523
1773742645.448712,10.388073921203613,10.346593856811523,10.388073921203613,10.346593856811523,10.388073921203613,10.346593856811523
1773742645.4697,11.414064407348633,11.346593856811523,11.414064407348633,11.346593856811523,11.414064407348633,11.346593856811523
1773742645.4707139,12.415587425231934,12.346593856811523,12.415587425231934,12.346593856811523,12.415587425231934,12.346593856811523
1773742645.4756937,5.533936977386475,5.520148277282715,5.533936977386475,5.520148277282715,5.533936977386475,5.520148277282715
1773742645.4917107,6.542568683624268,6.520148277282715,6.542568683624268,6.520148277282715,6.542568683624268,6.520148277282715
1773742645.4927104,7.543097496032715,7.520148277282715,7.543097496032715,7.520148277282715,7.543097496032715,7.520148277282715
1773742645.513704,8.557765007019043,8.520148277282715,8.557765007019043,8.520148277282715,8.557765007019043,8.520148277282715
1773742645.5147083,9.558632850646973,9.520148277282715,9.558632850646973,9.520148277282715,9.558632850646973,9.520148277282715
1773742645.5357056,10.581547737121582,10.520148277282715,10.581547737121582,10.520148277282715,10.581547737121582,10.520148277282715
1773742645.5367103,11.582473754882812,11.520148277282715,11.582473754882812,11.520148277282715,11.582473754882812,11.520148277282715
1773742645.5377033,5.362431526184082,5.349000453948975,11.5823392868042,11.520014762878418,5.362431526184082,5.349000453948975
1773742645.5577006,6.3706254959106445,6.349000453948975,12.614518165588379,12.520014762878418,6.3706254959106445,6.349000453948975
1773742645.5587232,7.371129035949707,7.349000453948975,13.616287231445312,13.520014762878418,7.371129035949707,7.349000453948975
1773742645.575694,4.24205207824707,4.234707832336426,13.616101264953613,13.519831657409668,4.24205207824707,4.234707832336426
1773742645.5807052,5.247868061065674,5.234707832336426,14.6622896194458,14.519831657409668,5.247868061065674,5.234707832336426
1773742645.5817084,6.248221397399902,6.234707832336426,15.664637565612793,15.519831657409668,6.248221397399902,6.234707832336426
1773742645.601698,7.258081912994385,7.234707832336426,16.719404220581055,16.51983070373535,7.258081912994385,7.234707832336426
1773742645.602705,8.258695602416992,8.234707832336426,17.722415924072266,17.51983070373535,8.258695602416992,8.234707832336426
1773742645.6247025,9.276618003845215,9.234707832336426,18.79878807067871,18.51983070373535,9.276618003845215,9.234707832336426
1773742645.6257107,10.277619361877441,10.234707832336426,19.802650451660156,19.51983070373535,10.277619361877441,10.234707832336426
1773742645.6306927,5.065369129180908,5.054904460906982,19.80225372314453,19.519447326660156,5.065369129180908,5.054904460906982
1773742645.6457028,6.072326183319092,6.054904460906982,20.887758255004883,20.519447326660156,6.072326183319092,6.054904460906982
1773742645.646724,7.0727691650390625,7.054904460906982,21.892322540283203,21.519447326660156,7.0727691650390625,7.054904460906982
1773742645.667703,8.085572242736816,8.054903984069824,23.000776290893555,22.519447326660156,8.085572242736816,8.054903984069824
1773742645.6687107,9.086311340332031,9.054903984069824,24.006221771240234,23.519447326660156,9.086311340332031,9.054903984069824
1773742645.6696994,4.758490085601807,4.749850749969482,24.00563621520996,23.518884658813477,4.758490085601807,4.749850749969482
1773742645.690703,5.765482425689697,5.749850749969482,25.141693115234375,24.518884658813477,5.765482425689697,5.749850749969482
1773742645.6917071,6.765895366668701,6.749850749969482,26.14818000793457,25.518884658813477,6.765895366668701,6.749850749969482
1773742645.712699,7.777981281280518,7.749850749969482,27.301132202148438,26.518884658813477,7.777981281280518,7.749850749969482
1773742645.7137046,8.77868938446045,8.749850273132324,28.308795928955078,27.518884658813477,8.77868938446045,8.749850273132324
1773742645.7337003,9.796868324279785,9.749850273132324,29.477413177490234,28.518884658813477,9.796868324279785,9.749850273132324
1773742645.7347083,10.797930717468262,10.749850273132324,30.486162185668945,29.518884658813477,10.797930717468262,10.749850273132324
1773742645.7556949,11.825872421264648,11.749850273132324,31.68910026550293,30.518884658813477,11.825872421264648,11.749850273132324
1773742645.7567055,12.827385902404785,12.749850273132324,32.69905471801758,31.518884658813477,12.827385902404785,12.749850273132324
1773742645.7776997,13.866544723510742,13.749850273132324,33.932098388671875,32.51888656616211,13.866544723510742,13.749850273132324
1773742645.7787058,14.868343353271484,14.749850273132324,34.94197463989258,33.51888656616211,14.868343353271484,14.749850273132324
1773742645.8006973,15.923046112060547,15.749850273132324,36.218162536621094,34.51888656616211,15.923046112060547,15.749850273132324
1773742645.8017044,16.925397872924805,16.74985122680664,37.229244232177734,35.51888656616211,16.925397872924805,16.74985122680664
