Timestamp,Sonar_distance_1,Confidence_1_dev,Confidence_1,Sonar_distance_2,Confidence_2_dev,Confidence_2,Sonar_distance_3,Confidence_3_dev,Confidence_3
1773742645.3006945,520.0,100.0,100.0,737.0,100.0,100.0,0.0,0.0,100.0
1773742645.3587077,520.0,100.0,100.0,737.0,100.0,100.0,0.0,0.0,100.0
1773742645.3976974,517.0,100.0,100.0,736.0,100.0,100.0,0.0,0.0,100.0
1773742645.4756937,514.0,100.0,100.0,736.0,100.0,100.0,0.0,0.0,100.0
1773742645.5377033,514.0,100.0,100.0,735.0,100.0,0.0,0.0,0.0,100.0
1773742645.575694,514.0,100.0,99.80000305175781,735.0,100.0,99.82222747802734,0.0,0.0,100.0
1773742645.6306927,510.9999694824219,100.0,99.66666412353516,735.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742645.6696994,510.9999694824219,100.0,99.79999542236328,734.0,100.0,99.77777862548828,0.0,0.0,100.0
1773742645.8046887,507.0000305175781,100.0,99.51111602783203,733.0,100.0,99.68888092041016,0.0,0.0,100.0
1773742645.8436866,504.0,100.0,99.4000015258789,723.0,100.0,98.0,0.0,0.0,100.0
1773742645.9016974,504.0,100.0,99.62222290039062,723.0,100.0,98.53333282470703,0.0,0.0,100.0
1773742645.9406898,504.0,100.0,99.77777862548828,723.0,100.0,99.06666564941406,0.0,0.0,100.0
1773742646.0776787,501.0,100.0,99.66666412353516,722.0,100.0,99.37777709960938,0.0,0.0,100.0
1773742646.118682,501.0,100.0,99.79999542236328,722.0,100.0,99.86666870117188,0.0,0.0,100.0
1773742646.1736798,501.0,100.0,99.86666870117188,722.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742646.2156787,501.0,100.0,99.93333435058594,701.0,100.0,96.22222137451172,0.0,0.0,100.0
1773742646.3526883,501.0,100.0,100.0,701.0,100.0,97.19999694824219,0.0,0.0,100.0
1773742646.3866897,501.0,100.0,100.0,701.0,100.0,98.13333129882812,0.0,0.0,100.0
1773742646.444823,505.9999694824219,100.0,99.55555725097656,701.0,100.0,99.06666564941406,0.0,0.0,100.0
1773742646.4848232,505.9999694824219,100.0,99.66666412353516,701.0,100.0,100.0,0.0,0.0,100.0
1773742646.6229317,505.9999694824219,100.0,99.77777862548828,701.0,100.0,100.0,0.0,0.0,100.0
1773742646.7169309,505.9999694824219,100.0,99.88888549804688,701.0,100.0,100.0,0.0,0.0,100.0
1773742646.9139574,505.9999694824219,100.0,100.0,701.0,100.0,100.0,0.0,0.0,100.0
1773742646.9889276,505.9999694824219,100.0,100.0,701.0,100.0,100.0,0.0,0.0,100.0
1773742647.4539382,505.0,100.0,99.9111099243164,717.0,100.0,97.15554809570312,0.0,0.0,100.0
1773742647.484931,505.0,100.0,99.93333435058594,717.0,100.0,97.86666107177734,0.0,0.0,100.0
1773742647.5509362,505.9999694824219,100.0,99.95555877685547,718.0,100.0,98.4000015258789,0.0,0.0,100.0
1773742647.5729315,505.9999694824219,100.0,99.95555877685547,718.0,100.0,99.15555572509766,0.0,0.0,100.0
1773742647.589935,505.9999694824219,100.0,99.95555877685547,718.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742647.666935,505.9999694824219,100.0,99.97777557373047,718.0,100.0,99.95555877685547,0.0,0.0,100.0
1773742647.725943,505.0,100.0,99.9111099243164,718.0,100.0,100.0,0.0,0.0,100.0
1773742647.758946,505.0,100.0,99.93333435058594,719.0,100.0,99.82222747802734,0.0,0.0,100.0
1773742647.8219604,505.0,100.0,99.95555877685547,719.0,100.0,99.86666870117188,0.0,0.0,100.0
1773742647.8439407,505.0,100.0,99.97777557373047,720.0,100.0,99.73332977294922,0.0,0.0,100.0
1773742647.8609395,505.0,100.0,100.0,720.0,100.0,99.82221984863281,0.0,0.0,100.0
1773742647.918967,505.0,100.0,100.0,720.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742647.9589663,505.0,100.0,100.0,721.0,100.0,99.77777862548828,0.0,0.0,100.0
1773742647.9969983,505.0,100.0,100.0,721.0,100.0,99.86666870117188,0.0,0.0,100.0
1773742648.0329375,505.0,100.0,100.0,721.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742648.093941,505.9999694824219,100.0,99.9111099243164,722.0,100.0,99.77777862548828,0.0,0.0,100.0
1773742648.1129997,505.9999694824219,100.0,99.93333435058594,722.0,100.0,99.86666870117188,0.0,0.0,100.0
1773742648.1349418,505.9999694824219,100.0,99.95555877685547,722.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742648.1909425,505.9999694824219,100.0,99.97777557373047,722.0,100.0,99.95555877685547,0.0,0.0,100.0
1773742648.209944,505.9999694824219,100.0,100.0,729.0,100.0,98.75556182861328,0.0,0.0,100.0
1773742648.2329319,505.9999694824219,100.0,100.0,729.0,100.0,99.0666732788086,0.0,0.0,100.0
1773742648.3659334,505.9999694824219,100.0,100.0,730.0,100.0,99.19999694824219,0.0,0.0,100.0
1773742648.3849277,505.9999694824219,100.0,100.0,730.0,100.0,99.55554962158203,0.0,0.0,100.0
1773742648.4069338,505.9999694824219,100.0,100.0,730.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742648.4618154,505.9999694824219,100.0,100.0,730.0,100.0,99.95555114746094,0.0,0.0,100.0
1773742648.5008147,505.9999694824219,100.0,100.0,730.0,100.0,100.0,0.0,0.0,100.0
1773742648.636833,505.9999694824219,100.0,100.0,738.0,100.0,98.57778930664062,0.0,0.0,100.0
1773742648.6558363,505.9999694824219,100.0,100.0,738.0,100.0,98.93334197998047,0.0,0.0,100.0
1773742648.6778364,505.9999694824219,100.0,100.0,738.0,100.0,99.28889465332031,0.0,0.0,100.0
1773742648.7338355,505.9999694824219,100.0,100.0,738.0,100.0,99.64444732666016,0.0,0.0,100.0
1773742648.7728586,501.9999694824219,100.0,99.64444732666016,739.0,100.0,99.82221221923828,0.0,0.0,100.0
1773742648.9278457,501.9999694824219,100.0,99.73332977294922,739.0,100.0,99.86666107177734,0.0,0.0,100.0
1773742648.9498456,501.9999694824219,100.0,99.82221984863281,739.0,100.0,99.9111099243164,0.0,0.0,100.0
1773742649.0058343,503.0000305175781,100.0,99.99999237060547,739.0,100.0,99.95555114746094,0.0,0.0,100.0
1773742649.0278368,503.0000305175781,100.0,99.9333267211914,740.0,100.0,99.82222747802734,0.0,0.0,100.0
1773742649.0438354,503.0000305175781,100.0,99.95555114746094,740.0,100.0,99.86666870117188,0.0,0.0,100.0
1773742649.2958362,503.0000305175781,100.0,99.97777557373047,741.0,100.0,99.73333740234375,0.0,0.0,100.0
