Timestamp,Sonar_distance_1,Confidence_1_dev,Confidence_1,Sonar_distance_2,Confidence_2_dev,Confidence_2,Sonar_distance_3,Confidence_3_dev,Confidence_3
1773739633.317706,520.0,100.0,100.0,730.0,100.0,100.0,0.0,0.0,100.0
1773739633.35669,520.0,100.0,100.0,737.0,100.0,100.0,0.0,0.0,100.0
1773739633.414706,520.0,100.0,100.0,737.0,100.0,100.0,0.0,0.0,100.0
1773739633.4536963,517.0,100.0,100.0,736.0,100.0,100.0,0.0,0.0,100.0
1773739633.531693,514.0,100.0,0.0,736.0,100.0,100.0,0.0,0.0,100.0
1773739633.593699,514.0,100.0,99.66666412353516,735.0,100.0,99.73333740234375,0.0,0.0,100.0
1773739633.631691,514.0,100.0,99.80000305175781,735.0,100.0,99.82222747802734,0.0,0.0,100.0
1773739633.686693,510.9999694824219,100.0,99.66666412353516,735.0,100.0,99.9111099243164,0.0,0.0,100.0
1773739633.725704,510.9999694824219,100.0,99.79999542236328,734.0,100.0,99.77777862548828,0.0,0.0,100.0
1773739633.8606899,507.0000305175781,100.0,99.51111602783203,733.0,100.0,99.68888092041016,0.0,0.0,100.0
1773739633.8996887,504.0,100.0,99.4000015258789,723.0,100.0,98.0,0.0,0.0,100.0
1773739633.9576855,504.0,100.0,99.62222290039062,723.0,100.0,98.53333282470703,0.0,0.0,100.0
1773739633.9966881,504.0,100.0,99.77777862548828,723.0,100.0,99.06666564941406,0.0,0.0,100.0
1773739634.1336768,501.0,100.0,99.66666412353516,722.0,100.0,99.37777709960938,0.0,0.0,100.0
1773739634.1746817,501.0,100.0,99.79999542236328,722.0,100.0,99.86666870117188,0.0,0.0,100.0
1773739634.2296822,501.0,100.0,99.86666870117188,722.0,100.0,99.9111099243164,0.0,0.0,100.0
1773739634.2716804,501.0,100.0,99.93333435058594,701.0,100.0,96.22222137451172,0.0,0.0,100.0
1773739634.408694,501.0,100.0,100.0,701.0,100.0,97.19999694824219,0.0,0.0,100.0
1773739634.4426806,501.0,100.0,100.0,701.0,100.0,98.13333129882812,0.0,0.0,100.0
1773739634.5006793,505.9999694824219,100.0,99.55555725097656,701.0,100.0,99.06666564941406,0.0,0.0,100.0
