Timestamp,Sonar_Distance_1,Confidence_1,Sonar_Distance_2,Confidence_2,Sonar_Distance_3,Confidence_3
1730865946.470272,905.0,0.0,3812.0,0.0,899.0,0.0
1730865946.6030917,905.0,0.0,3831.0,0.0,899.0,0.0
1730865946.6943886,905.0,0.0,3831.0,0.0,899.0,0.0
1730865946.7593668,893.0,0.0,3831.0,0.0,899.0,0.0
1730865946.929719,893.0,0.0,3854.0,0.0,888.0,0.0
1730865947.0211685,881.0,0.0,804.0,0.0,888.0,0.0
1730865947.1177683,881.0,0.0,804.0,0.0,887.0,0.0
1730865947.2397637,881.0,0.0,821.0,0.0,887.0,0.0
1730865947.331433,873.0,0.0,821.0,0.0,887.0,0.0
1730865947.3971334,873.0,96.44445037841797,821.0,0.0,884.0,98.28888702392578
1730865947.5710783,873.0,97.15556335449219,825.0,0.0,884.0,98.62222290039062
1730865947.7026186,864.0,96.0666732788086,825.0,0.0,885.0,99.15554809570312
1730865947.8507357,864.0,96.977783203125,843.0,0.0,885.0,99.46665954589844
1730865947.9375377,876.0,99.977783203125,843.0,37.08888626098633,885.0,99.77777099609375
1730865948.0291789,876.0,99.60000610351562,843.0,96.0,885.0,99.84444427490234
1730865948.2084496,865.0,98.31111145019531,855.0,94.46665954589844,885.0,99.9111099243164
1730865948.3200388,865.0,98.66666412353516,855.0,95.59999084472656,885.0,99.95555114746094
1730865948.487838,854.0,96.82221221923828,867.0,93.95555877685547,885.0,100.0
1730865948.5775974,854.0,97.24443817138672,867.0,94.977783203125,885.0,99.95555877685547
1730865948.6693006,862.0,99.26666259765625,867.0,96.0,885.0,99.97777557373047
1730865948.7789168,862.0,99.5111083984375,890.0,92.33333587646484,885.0,100.0
1730865948.872754,870.0,98.84444427490234,890.0,93.77777862548828,885.0,100.0
1730865948.946309,870.0,98.97777557373047,890.0,94.82222747802734,885.0,100.0
1730865949.1340065,870.0,98.84444427490234,902.0,93.46665954589844,901.0,96.79999542236328
1730865949.261683,870.0,98.71110534667969,902.0,94.77777099609375,901.0,97.15554809570312
1730865949.4047568,870.0,98.82221984863281,930.0,90.22222137451172,902.0,97.31111145019531
1730865949.4944823,858.0,98.66666412353516,930.0,91.88888549804688,902.0,97.68888854980469
1730865949.5910137,858.0,98.57777404785156,930.0,93.28888702392578,902.0,98.06666564941406
1730865949.7181687,868.0,99.51111602783203,937.0,93.28889465332031,902.0,98.44444274902344
1730865949.8088827,868.0,99.64444732666016,937.0,94.84445190429688,902.0,98.82221984863281
1730865949.8733606,868.0,99.77777862548828,937.0,95.8888931274414,887.0,97.80000305175781
1730865950.0411046,866.0,99.86666870117188,966.0,91.13333129882812,887.0,97.75555419921875
1730865950.1380556,866.0,99.95555877685547,966.0,92.82221984863281,888.0,97.9111099243164
1730865950.3264706,885.0,96.15555572509766,987.0,90.04444885253906,888.0,98.19999694824219
1730865950.4178452,885.0,96.48888397216797,987.0,91.93333435058594,888.0,98.4888916015625
1730865950.6860764,892.0,95.4222183227539,1004.0,89.80001068115234,887.0,98.5999984741211
1730865950.8139737,886.0,97.37777709960938,1004.0,91.44445037841797,887.0,98.93333435058594
1730865950.962062,886.0,98.0,1037.0,86.48889923095703,888.0,99.46666717529297
1730865951.0532222,925.0,90.5999984741211,1037.0,88.71112060546875,888.0,99.77777862548828
1730865951.1392787,925.0,91.86666107177734,1037.0,90.93334197998047,888.0,99.9111099243164
1730865951.2521024,925.0,93.13333129882812,1064.0,87.75554656982422,888.0,99.93333435058594
1730865951.3442042,927.0,94.04444885253906,1064.0,89.9333267211914,888.0,99.95555877685547
1730865951.414564,927.0,95.4000015258789,1064.0,92.11109924316406,888.0,99.95555877685547
1730865951.6038733,927.0,96.33333587646484,1104.0,85.82221984863281,888.0,99.95555877685547
1730865951.694386,910.0,99.33333587646484,1104.0,88.4222183227539,888.0,99.95555877685547
1730865951.8770983,910.0,98.93334197998047,1137.0,84.04444885253906,888.0,99.97777557373047
1730865951.967967,908.0,98.0,1137.0,87.0,888.0,100.0
1730865952.0594535,908.0,97.5111083984375,1137.0,89.22222137451172,888.0,100.0
1730865952.1876383,914.0,99.08888244628906,1151.0,88.6444320678711,888.0,100.0
1730865952.2792497,914.0,99.33332824707031,1151.0,91.17777252197266,888.0,100.0
1730865952.354687,901.0,96.977783203125,1151.0,93.1111068725586,887.0,99.80000305175781
1730865952.5187879,901.0,97.55555725097656,1200.0,85.24443054199219,887.0,99.82222747802734
1730865952.6138902,908.0,99.53333282470703,1200.0,88.26665496826172,888.0,99.95555877685547
1730865952.7034302,908.0,99.95555114746094,1200.0,90.39999389648438,888.0,99.95555877685547
1730865952.8086581,908.0,100.0,1232.0,86.13333892822266,888.0,99.95555877685547
1730865952.9036274,914.0,98.75556182861328,1232.0,88.24444580078125,890.0,99.5555648803711
1730865952.978685,914.0,98.8888931274414,1232.0,90.35556030273438,890.0,99.60000610351562
1730865953.1623914,914.0,99.02222442626953,1280.0,82.8666763305664,890.0,99.64444732666016
1730865953.2900355,909.0,99.97777557373047,1280.0,85.73334503173828,890.0,99.68889617919922
1730865953.4386091,909.0,99.9111099243164,1296.0,85.4000015258789,890.0,99.73333740234375
1730865953.5245125,924.0,97.08888244628906,1296.0,88.62222290039062,890.0,99.80000305175781
1730865953.6161273,924.0,97.59999084472656,1296.0,90.75555419921875,890.0,99.86666870117188
1730865953.7483997,933.0,96.15554809570312,1328.0,86.48889923095703,890.0,99.9111099243164
1730865953.839448,933.0,96.71110534667969,1328.0,89.33334350585938,890.0,99.95555877685547
1730865953.910006,935.0,96.86666870117188,1328.0,91.4666748046875,890.0,100.0
1730865954.0731187,935.0,97.33333587646484,1368.0,85.59999084472656,890.0,100.0
1730865954.164055,935.0,97.80000305175781,1368.0,88.6222152709961,890.0,100.0
1730865954.2597618,937.0,97.8666763305664,1368.0,90.57776641845703,890.0,100.0
1730865954.3700404,937.0,98.4888916015625,1405.0,85.13333892822266,890.0,100.0
