Timestamp,Pose_X,Confidence_1,Confidence_1_dev,Pose_Y,Confidence_2,Confidence_2_dev,Pose_Z,Confidence_3,Confidence_3_dev,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,Sonar_distance_1,Sonar_distance_2,Sonar_distance_3
1730865949.1340065,0.8650646209716797,100.0,100.0,3.343416929244995,0.0,72.0,0.8865079283714294,100.0,96.0,0.039736112402600894,-0.06723780106185195,-0.010086255674296855,870.0,902.0,901.0
1730865955.0333755,0.9421204924583435,100.0,96.0,4.307183742523193,0.0,84.0,0.8899487257003784,100.0,100.0,0.013416432093926815,-0.03347564164695538,-0.01645654242781338,950.0,6666.0,890.0
1730865956.1852765,0.9697350859642029,100.0,100.0,4.295876979827881,0.0,87.0,0.8792503476142883,100.0,100.0,-0.129773454487647,0.08809977686185072,0.09727405452863616,995.0,6617.0,870.0
1730865959.3839805,1.0645900964736938,100.0,100.0,4.252728462219238,0.0,62.0,0.892419695854187,100.0,94.0,0.06648919085404789,-0.03708743874219843,-0.0778110764110038,1072.0,6359.0,902.0
1730865961.4334004,1.0985139608383179,100.0,94.0,3.465102195739746,0.0,67.0,0.8912903666496277,100.0,94.0,0.09621859387127799,-0.10033948662523014,-0.14993560471307932,1102.0,1633.0,899.0
1730865961.5833516,1.1026948690414429,100.0,95.0,3.4650309085845947,0.0,67.0,0.8909048438072205,100.0,94.0,-0.11545319976122641,-0.07144490255268438,-0.02605561043450135,1105.0,1633.0,899.0
1730865962.0337183,1.1031819581985474,100.0,95.0,3.4658637046813965,0.0,69.0,0.8954163193702698,100.0,94.0,-0.06738529195041523,-0.10265801984674539,0.011234912666357056,1103.0,1636.0,898.0
1730865962.1345162,1.1033918857574463,100.0,95.0,3.4657835960388184,0.0,69.0,0.8969596028327942,100.0,94.0,-0.21364689736618003,-0.1319727602894,0.02662529838217162,1103.0,1636.0,898.0
1730865965.2333581,1.1180331707000732,100.0,94.0,4.153759479522705,0.0,77.0,0.9249087572097778,100.0,97.0,0.004142520491599642,0.02275580036470823,0.011768512900949522,1121.0,5771.0,920.0
1730865968.4334073,1.136332392692566,100.0,83.0,4.083027362823486,9.74073600769043,79.0,0.9168300628662109,100.0,97.0,-0.018582847674139095,0.022371590077553245,-0.012819428515035477,1141.0,5294.0,915.0
1730865968.5333052,1.137013554573059,100.0,83.0,4.074523448944092,9.74073600769043,79.0,0.9156527519226074,100.0,97.0,0.07303159515845692,0.021751765682916264,-0.06936525087791853,1141.0,5294.0,915.0
1730865969.0839987,1.1424354314804077,100.0,100.0,4.056817531585693,16.83951759338379,83.0,0.9150477647781372,100.0,97.0,-0.002703823508966933,-0.03460890063763745,-0.011852294011204672,1149.0,5179.0,914.0
1730865970.5334573,1.1634665727615356,100.0,100.0,4.392271041870117,51.70372009277344,50.0,0.8920429348945618,100.0,100.0,0.0025497043655469953,-0.008417540687583021,-0.010203150933735302,1180.0,5036.0,887.0
1730865971.083417,1.1743285655975342,100.0,100.0,4.59535026550293,35.06665802001953,50.0,0.8867482542991638,100.0,100.0,0.10045935221753634,0.010227535791579449,-0.07572305473541863,1189.0,4967.0,888.0
1730865973.682793,1.2234641313552856,100.0,100.0,4.751857280731201,88.13335418701172,50.0,0.8982893228530884,100.0,95.0,0.11216433747275453,0.08561284552674327,-0.11317495148258726,1232.0,4702.0,902.0
1730865975.8351774,1.2484753131866455,100.0,100.0,4.480558395385742,87.2666244506836,50.0,0.9019272923469543,100.0,95.0,-0.004458774145790935,-0.037556173626074676,-0.00814240861579462,1265.0,4423.0,901.0
1730865975.933179,1.2517030239105225,100.0,100.0,4.464151859283447,100.0,50.0,0.9016745686531067,100.0,95.0,-0.05809401511876118,-0.02869825868214888,0.02185157843879331,1265.0,4423.0,901.0
1730865977.4833887,1.2871900796890259,100.0,100.0,4.289122104644775,88.79997253417969,66.0,0.8877750039100647,100.0,95.0,0.0007510591567506594,-0.055536078289822724,-0.05548584840174603,1292.0,4239.0,888.0
1730865978.5834239,1.3195602893829346,100.0,100.0,4.145703315734863,85.20000457763672,100.0,0.8816365003585815,100.0,100.0,-0.005675057404268239,0.011770310469651163,0.035832231342021736,1299.0,4098.0,877.0
1730865978.9345264,1.313219428062439,100.0,100.0,4.122138023376465,80.59994506835938,100.0,0.8790122270584106,100.0,100.0,0.027492095849574485,-0.0022527464809350374,-0.04105622804584885,1300.0,4036.0,877.0
1730865980.5829203,1.3071279525756836,100.0,100.0,3.91813325881958,100.0,83.0,0.8741593956947327,100.0,100.0,0.036912430263791714,-0.052055081301979285,0.005509455177015794,1299.0,3879.0,871.0
1730865981.1345203,1.303269386291504,100.0,100.0,3.865119695663452,100.0,66.0,0.8708159923553467,100.0,100.0,-0.008911292895925254,0.047449525661803535,0.03256780971972108,1298.0,3832.0,872.0
1730865982.6832743,1.2996485233306885,100.0,100.0,3.743290662765503,81.4888916015625,100.0,0.8794189691543579,100.0,100.0,0.05535727145593516,-0.0620700049420693,-0.012330199729292649,1294.0,3664.0,883.0
1730865985.8323932,1.3251168727874756,100.0,100.0,3.385587215423584,77.0444564819336,100.0,0.8802949786186218,100.0,100.0,-0.008879084102274174,-0.026306285176496143,0.037536056913066176,1334.0,3289.0,882.0
1730865986.78498,1.3498198986053467,100.0,95.0,3.2491018772125244,82.75555419921875,100.0,0.8811518549919128,100.0,100.0,0.008805078898928086,-0.00490481034459612,0.014633340206509807,1376.0,3174.0,880.0
