Timestamp,Sonar_Distance_1,Confidence_1,Sonar_Distance_2,Confidence_2,Sonar_Distance_3,Confidence_3
1730866357.6758509,774.0,14.000000953674316,3929.0,0.0,891.0,1.0000029802322388
1730866357.8950956,774.0,14.000000953674316,3951.0,0.0,890.0,1.1111127138137817
1730866357.9885616,803.0,10.777780532836914,3951.0,0.0,890.0,1.1111127138137817
1730866358.0562994,803.0,10.777780532836914,3951.0,0.0,890.0,1.1111127138137817
1730866358.2188165,832.0,7.555553436279297,3976.0,0.0,910.0,0.0
1730866358.3135967,832.0,7.555553436279297,3976.0,0.0,910.0,0.0
1730866358.5342612,843.0,6.333333969116211,4036.0,0.0,910.0,0.0
1730866358.6272874,843.0,6.333333969116211,746.0,17.111112594604492,910.0,0.0
1730866358.6998203,862.0,4.222223281860352,746.0,17.111112594604492,910.0,0.0
1730866358.8594596,862.0,95.64444732666016,746.0,0.0,910.0,99.12222290039062
1730866358.9536185,874.0,95.4222183227539,746.0,0.0,890.0,98.66666412353516
1730866359.043886,874.0,96.53333282470703,746.0,0.0,890.0,98.66666412353516
1730866359.145526,874.0,97.32221984863281,738.0,0.0,890.0,98.66666412353516
1730866359.2315917,895.0,96.01111602783203,738.0,0.0,890.0,98.66666412353516
1730866359.3227186,895.0,96.71111297607422,738.0,26.933334350585938,890.0,98.88888549804688
1730866359.5059648,895.0,97.4111099243164,746.0,63.71111297607422,890.0,99.1111068725586
1730866359.613562,905.0,96.9888916015625,746.0,99.73332977294922,890.0,99.33332824707031
1730866359.7838655,915.0,96.67777252197266,737.0,99.36666870117188,890.0,99.55555725097656
1730866359.8757167,915.0,97.26666259765625,737.0,99.46666717529297,890.0,99.77777862548828
1730866359.9640489,915.0,97.85555267333984,737.0,99.56666564941406,890.0,100.0
1730866360.075719,924.0,97.4111099243164,751.0,98.93333435058594,890.0,100.0
1730866360.18703,924.0,97.96666717529297,1565.0,17.588882446289062,890.0,100.0
1730866360.2429786,925.0,98.4222183227539,1565.0,26.77777099609375,890.0,100.0
1730866360.4179842,925.0,98.75555419921875,1565.0,35.96665954589844,890.0,100.0
1730866360.6022348,934.0,98.18888854980469,1565.0,45.15555191040039,890.0,100.0
1730866360.7038615,934.0,98.62222290039062,1565.0,54.255550384521484,890.0,100.0
1730866360.7896526,934.0,98.94444274902344,1565.0,63.355552673339844,890.0,100.0
1730866361.0565882,934.0,99.15555572509766,1565.0,72.55554962158203,890.0,100.0
1730866361.1891596,939.0,98.86666870117188,1565.0,81.75555419921875,890.0,100.0
1730866361.3259714,939.0,99.13333129882812,1637.0,83.75556182861328,890.0,100.0
1730866361.4222636,940.0,99.20000457763672,1637.0,93.60000610351562,890.0,100.0
1730866361.5128145,940.0,99.37777709960938,1637.0,94.40000915527344,890.0,100.0
1730866361.6403315,933.0,99.75555419921875,1651.0,93.80000305175781,890.0,100.0
1730866361.7365925,933.0,99.66667175292969,1651.0,94.75555419921875,890.0,100.0
1730866361.796629,933.0,99.67778015136719,1651.0,95.71111297607422,890.0,100.0
1730866361.970428,941.0,99.51111602783203,1737.0,88.06666564941406,890.0,100.0
1730866362.061254,941.0,99.5888900756836,1737.0,89.977783203125,890.0,100.0
1730866362.1509213,961.0,97.66666412353516,1737.0,91.8888931274414,890.0,100.0
1730866362.2578392,961.0,97.9111099243164,1768.0,90.69999694824219,890.0,100.0
1730866362.3395205,961.0,98.15555572509766,1768.0,92.15555572509766,890.0,100.0
1730866362.4315455,971.0,97.38888549804688,1768.0,93.6111068725586,890.0,100.0
1730866362.6159573,971.0,97.73332977294922,1815.0,90.36666107177734,890.0,100.0
1730866362.7382302,970.0,98.25555419921875,1815.0,92.18888092041016,890.0,100.0
1730866362.8866398,970.0,98.66666412353516,1852.0,90.31111145019531,906.0,98.39999389648438
1730866362.9782505,977.0,98.37777709960938,1852.0,92.54444885253906,906.0,98.57777404785156
1730866363.0707116,977.0,98.77777862548828,1852.0,93.82221984863281,905.0,98.85556030273438
1730866363.1985967,977.0,99.17778015136719,1898.0,90.5,905.0,99.02222442626953
1730866363.2901413,976.0,99.45555877685547,1898.0,92.28888702392578,905.0,99.18888854980469
1730866363.355427,976.0,99.62222290039062,1898.0,93.73333740234375,899.0,99.95555877685547
1730866363.5239573,975.0,99.88888549804688,1955.0,89.47777557373047,899.0,99.94444274902344
1730866363.7082317,975.0,99.93333435058594,1955.0,91.55554962158203,884.0,98.34444427490234
1730866363.8190503,974.0,99.9222183227539,1984.0,90.21111297607422,884.0,98.4111099243164
1730866363.8999336,974.0,99.87777709960938,1984.0,92.0888900756836,884.0,98.47777557373047
1730866363.9857807,973.0,99.73332977294922,1984.0,93.55555725097656,884.0,98.72222137451172
