Timestamp,Pose_X,Confidence_1,Confidence_1_dev,Pose_Y,Confidence_2,Confidence_2_dev,Pose_Z,Confidence_3,Confidence_3_dev,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,Sonar_distance_1,Sonar_distance_2,Sonar_distance_3
1730865955.0333755,6.220673561096191,99.0111083984375,96.0,9.233573913574219,0.0,84.0,6.270205020904541,100.0,100.0,0.013515420441991565,-0.033686887047658126,-0.01641796275664187,950.0,6666.0,890.0
1730865956.1852765,5.448967933654785,97.19999694824219,100.0,9.786592483520508,97.24446105957031,87.0,5.4798479080200195,98.96666717529297,100.0,-0.05408347220913323,0.04626131337652238,0.0397453506482473,995.0,6617.0,870.0
1730865959.3839805,3.4859728813171387,99.15555572509766,100.0,9.55186939239502,94.8111343383789,62.0,3.3812263011932373,98.95555877685547,94.0,-0.0037805468807120546,-0.0037032756584003184,-0.020445502464010026,1072.0,6359.0,902.0
1730865961.4334004,2.9009737968444824,99.4888916015625,94.0,8.706642150878906,0.0,67.0,2.697129487991333,99.18888854980469,94.0,0.09642890402129313,-0.10033938204699966,-0.1500738212022453,1102.0,1633.0,899.0
1730865961.5833516,2.8205270767211914,99.62222290039062,95.0,8.3201904296875,49.9888916015625,67.0,2.6035594940185547,99.14444732666016,94.0,-0.1154507907603352,-0.0714550104573469,-0.025983387322382406,1105.0,1633.0,899.0
1730865962.0337183,2.757474422454834,99.9888916015625,95.0,7.876996040344238,99.76666259765625,69.0,2.5094478130340576,99.72222137451172,94.0,-0.1530272381914852,-0.13826264742407468,0.022408535717971835,1103.0,1636.0,898.0
1730865962.1345162,2.72526216506958,99.95555877685547,95.0,7.715665817260742,99.79999542236328,69.0,2.4724652767181396,99.88888549804688,94.0,-0.20626453009533924,-0.13847036602796287,0.027229201789385357,1103.0,1636.0,898.0
1730865965.2333581,2.229259729385376,99.64443969726562,94.0,6.828640937805176,91.02222442626953,77.0,1.8807669878005981,99.53333282470703,97.0,0.0005820542234842866,0.029951803421883562,0.012160491060671075,1121.0,5771.0,920.0
1730865968.4334073,1.8743171691894531,99.34443664550781,83.0,6.697480201721191,89.22222137451172,79.0,1.4686338901519775,99.87777709960938,97.0,0.02375560028818511,0.007238941806961053,-0.03349998368429144,1141.0,5294.0,915.0
1730865968.5333052,1.8458223342895508,99.49999237060547,83.0,6.650598049163818,91.4111099243164,79.0,1.443622350692749,99.9111099243164,97.0,0.10072090631732672,0.008014115450837791,-0.06676931402844961,1141.0,5294.0,915.0
1730865969.0839987,1.8234469890594482,99.26666259765625,100.0,6.614291191101074,86.85553741455078,83.0,1.3936071395874023,99.88888549804688,97.0,-0.0029936292725031345,-0.03452855625990286,-0.011161499116675478,1149.0,5179.0,914.0
1730865970.5334573,1.7667828798294067,98.17778015136719,100.0,6.441209316253662,92.97776794433594,50.0,1.26060950756073,99.4111099243164,100.0,0.002550789908903808,-0.008418159340948559,-0.010202793216910297,1180.0,5036.0,887.0
1730865971.083417,1.7473630905151367,98.43333435058594,100.0,6.368113994598389,93.73334503173828,50.0,1.2136744260787964,99.93333435058594,100.0,0.10045935983210973,0.010227526888859199,-0.07572300974985738,1189.0,4967.0,888.0
1730865973.682793,1.6525025367736816,98.95555877685547,100.0,5.960424900054932,94.06668090820312,50.0,1.0227391719818115,99.56666564941406,95.0,0.10937967146798495,0.0981391855909981,-0.11246898933188486,1232.0,4702.0,902.0
1730865975.8351774,1.5909614562988281,98.16667175292969,100.0,5.592442989349365,93.63331604003906,50.0,0.870490550994873,99.9000015258789,95.0,-0.0066782671227905675,-0.026047537127779477,-0.00399558458329022,1265.0,4423.0,901.0
1730865975.933179,1.5874249935150146,98.44444274902344,100.0,5.571174144744873,94.83331298828125,50.0,0.8638651371002197,99.92222595214844,95.0,-0.058556266409266394,-0.026443370925980054,0.024181728974835517,1265.0,4423.0,901.0
1730865977.4833887,1.553647756576538,99.45555114746094,100.0,5.291079521179199,94.39998626708984,66.0,0.780975341796875,99.9888916015625,95.0,0.004827777899121524,-0.055383306076007006,-0.052868273125534625,1292.0,4239.0,888.0
1730865978.5834239,1.5413131713867188,98.10000610351562,100.0,5.105401992797852,92.5999984741211,100.0,0.7310254573822021,99.38888549804688,100.0,-0.006167569022262392,0.012395001613536419,0.03265111913650919,1299.0,4098.0,877.0
1730865978.9345264,1.5307561159133911,98.522216796875,100.0,5.0212178230285645,90.29997253417969,100.0,0.7236965894699097,99.75555419921875,100.0,0.02776173896428351,-0.0024105798636392135,-0.040435488936800545,1300.0,4036.0,877.0
1730865980.5829203,1.5017566680908203,99.12223052978516,100.0,4.7343363761901855,95.09999084472656,83.0,0.673987090587616,99.63333129882812,100.0,0.036874120223225705,-0.05203732568367161,0.005511397284060443,1299.0,3879.0,871.0
1730865981.1345203,1.4913607835769653,99.4000015258789,100.0,4.612205982208252,96.13333892822266,66.0,0.6622006893157959,99.87777709960938,100.0,-0.008915288292706023,0.04745116307147931,0.032568506362408454,1298.0,3832.0,872.0
1730865982.6832743,1.4687285423278809,99.3888931274414,100.0,4.331143856048584,90.74444580078125,100.0,0.6273892521858215,99.57777404785156,100.0,0.016980156346661918,-0.04805089471254727,-0.0018202657682236498,1294.0,3664.0,883.0
1730865985.8323932,1.4828819036483765,98.92222595214844,100.0,3.784724235534668,88.52222442626953,100.0,0.5661534667015076,99.78888702392578,100.0,-0.008888376365733587,-0.026247094738804863,0.03753459581719701,1334.0,3289.0,882.0
