Timestamp,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,Filtered_X,Filtered_Y,Filtered_Z,Pose_X,Pose_Y,Pose_Z
1730869619.264412,0.1078934520483017,0.5455120801925659,-10.093385696411133,0.0005205150587302986,-0.0026317375806309672,-0.04869395824134903,1.9600001573562622,0.7689996361732483,1.5579935312271118
1730869619.3145387,-0.02356228604912758,0.6120975613594055,-9.569014549255371,0.002681239820092742,-0.017084117975106314,-0.30762705392869266,1.9600039720535278,0.7689762115478516,1.5575710535049438
1730869619.3644183,-0.1354777067899704,0.4864141047000885,-9.981496810913086,0.0045610006647378715,-0.05118147094029846,-0.8977540236260988,-0.6893051862716675,-0.2705318331718445,-0.549374520778656
1730869619.4145505,-0.21905741095542908,0.4202512204647064,-9.835477828979492,-0.002844851078680138,-0.0952279132050316,-1.642944187200091,-0.4801705777645111,-0.18857991695404053,-0.3849095106124878
1730869619.464454,-0.3439543843269348,0.45764657855033875,-9.856555938720703,-0.03211477091074834,-0.12410025275089062,-2.160121311984949,-0.8178494572639465,-0.32148662209510803,-0.6608486771583557
1730869619.514421,-0.3056859076023102,0.3405626714229584,-10.061245918273926,-0.09071477106380191,-0.1173496560976438,-2.188989271320673,-0.252547949552536,-0.09939044713973999,-0.20691066980361938
1730869619.5643842,-0.3544876277446747,0.4928737282752991,-9.845966339111328,-0.1752659201836657,-0.07228361174178902,-1.7386926936465854,-0.34689390659332275,-0.13675761222839355,-0.29166802763938904
1730869619.6143646,-0.30331718921661377,0.3422285318374634,-10.229007720947266,-0.27189407384554054,-0.0025428547074841136,-1.0140453075855025,-0.4425075352191925,-0.17449872195720673,-0.3804943561553955
1730869619.6643744,-0.18811090290546417,0.43594831228256226,-9.90850830078125,-0.3612576041258898,0.0710812958093753,-0.27616828012627476,-0.5388036966323853,-0.21211108565330505,-0.4708332121372223
1730869619.7143714,-0.429264634847641,0.5449435710906982,-10.449129104614258,-0.4258181289666213,0.13007190729046403,0.27139271810354193,-0.08438154309988022,-0.032895687967538834,-0.07232502102851868
1730869619.7645168,-0.5432526469230652,0.6673744320869446,-9.783607482910156,-0.4591929421162466,0.1613596751404157,0.5369931470246719,-0.10286368429660797,-0.03887731209397316,-0.08673147857189178
1730869619.8142552,-0.5432526469230652,0.6673744320869446,-9.783607482910156,-0.471735256199932,0.15697435462735823,0.543247178089705,-0.028388438746333122,-0.010248912498354912,-0.022678736597299576
1730869619.8142552,-0.5482656955718994,0.533369779586792,-10.301359176635742,-0.4829918882534273,0.11715058434146458,0.3905805449228126,-0.028457768261432648,-0.0102614127099514,-0.02270367182791233
1730869619.8642793,-0.09153520315885544,0.2616714835166931,-9.948772430419922,-0.5050001889215341,0.05588799815317054,0.19382552934915817,-0.03525005653500557,-0.011294313706457615,-0.024655774235725403
1730869619.914511,-0.06106235831975937,0.4395034611225128,-10.200756072998047,-0.5298099316719957,6.291367041415079e-05,0.03152079344654629,-0.043221697211265564,-0.012238848954439163,-0.026290472596883774
1730869619.964255,-0.19601258635520935,0.3536001443862915,-9.961949348449707,-0.5341309857621285,-0.024200199126071114,-0.06345344411506322,-0.007963583804666996,-0.0021205474622547626,-0.0045874216593801975
1730869620.014267,-0.20926164090633392,0.3995128870010376,-9.953245162963867,-0.5010589736334479,-0.007484511869857534,-0.0901663820044574,-0.011131742037832737,-0.0023311260156333447,-0.005074747372418642
1730869620.064211,-0.35506656765937805,0.4327813982963562,-9.896909713745117,-0.43681150663576085,0.04018979963556566,-0.06381244527761692,-0.003991786390542984,-0.0005693415878340602,-0.0014856024645268917
1730869620.1142735,-0.29855233430862427,0.37596988677978516,-9.80644416809082,-0.3663946695384972,0.09844868069776484,-0.0041382825444525925,-0.006380495615303516,-0.00042765267426148057,-0.0017950034234672785
1730869620.1643615,-0.4213408827781677,0.4640572667121887,-9.847981452941895,-0.31714836260533474,0.14758870812713504,0.07039683107273101,-0.0025219032540917397,0.0001382415066473186,-0.0004114740586373955
1730869620.2142992,-0.36005035042762756,0.3875417709350586,-9.797995567321777,-0.3051552945913416,0.17581479424799276,0.14491080107609247,-0.004344863351434469,0.0007413523853756487,-0.00017718745220918208
1730869620.264231,-0.4437577724456787,0.4819522500038147,-9.802705764770508,-0.3308535718352804,0.18090496761160113,0.20875438152520914,-0.007127917371690273,0.0018344428390264511,0.0005050769541412592
