Timestamp,Sonar_distance_1,Confidence_1_dev,Confidence_1,Sonar_distance_2,Confidence_2_dev,Confidence_2,Sonar_distance_3,Confidence_3_dev,Confidence_3
1739326269.5912447,978.0,100.0,100.0,2460.0,100.0,100.0,0.0,0.0,100.0
1739326269.6279974,978.0,100.0,100.0,2460.0,100.0,100.0,0.0,0.0,100.0
1739326269.6804113,978.0,100.0,100.0,2460.0,100.0,100.0,0.0,0.0,100.0
1739326269.7532973,978.0,100.0,100.0,2460.0,100.0,100.0,0.0,0.0,100.0
1739326269.9079642,976.0,100.0,100.0,2464.0,100.0,100.0,0.0,0.0,100.0
1739326269.940203,976.0,100.0,100.0,2464.0,100.0,100.0,0.0,0.0,100.0
1739326269.992336,976.0,100.0,100.0,2464.0,100.0,100.0,0.0,0.0,100.0
1739326270.0706,973.0,100.0,100.0,2464.0,100.0,100.0,0.0,0.0,100.0
1739326270.3041508,970.0,100.0,100.0,2468.0,100.0,100.0,0.0,0.0,100.0
1739326270.3822176,970.0,100.0,0.0,2468.0,100.0,0.0,0.0,0.0,100.0
1739326270.5305934,970.0,100.0,99.5,2472.0,100.0,99.15556335449219,0.0,0.0,100.0
1739326270.568374,968.0,100.0,99.38888549804688,2472.0,100.0,99.28889465332031,0.0,0.0,100.0
1739326270.694238,968.0,100.0,99.5,2472.0,100.0,99.42222595214844,0.0,0.0,100.0
1739326270.8453398,968.0,100.0,99.6111068725586,2476.0,100.0,99.1555404663086,0.0,0.0,100.0
1739326270.933611,964.0,100.0,99.29999542236328,2476.0,100.0,99.28887939453125,0.0,0.0,100.0
1739326271.006072,964.0,100.0,99.43333435058594,2476.0,100.0,99.42221069335938,0.0,0.0,100.0
1739326271.156086,964.0,100.0,99.56666564941406,2480.0,100.0,99.15554809570312,0.0,0.0,100.0
1739326271.1926377,961.0,100.0,99.36666870117188,2480.0,100.0,99.33332824707031,0.0,0.0,100.0
1739326271.3167815,961.0,100.0,99.46666717529297,2480.0,100.0,99.46665954589844,0.0,0.0,100.0
1739326271.4663572,957.0,100.0,99.16667175292969,2485.0,100.0,99.10000610351562,0.0,0.0,100.0
1739326271.5536149,957.0,100.0,99.31111145019531,2485.0,100.0,99.24445343017578,0.0,0.0,100.0
1739326271.630505,954.0,100.0,99.13333129882812,2485.0,100.0,99.38890075683594,0.0,0.0,100.0
1739326271.7799294,954.0,100.0,99.28888702392578,2488.0,100.0,99.23333740234375,0.0,0.0,100.0
1739326271.8168085,954.0,100.0,99.44444274902344,2488.0,100.0,99.3666763305664,0.0,0.0,100.0
1739326271.9412026,951.0,100.0,99.25555419921875,2488.0,100.0,99.50000762939453,0.0,0.0,100.0
1739326272.0911636,951.0,100.0,99.39999389648438,2492.0,100.0,99.23331451416016,0.0,0.0,100.0
1739326272.1792877,947.0,100.0,99.14444732666016,2492.0,100.0,99.36665344238281,0.0,0.0,100.0
