Timestamp,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,Filtered_X,Filtered_Y,Filtered_Z,Pose_X,Pose_Y,Pose_Z
1739326269.5467613,0.01846330799162388,0.6945131421089172,-10.021926879882812,2.9247899383732172e-08,1.244548649605054e-06,-6.213114783787775e-09,0.9800000191208853,2.456000091662295,-1.006894221966197e-11
1739326269.5967665,0.007384650409221649,0.6804640889167786,-10.022266387939453,2.4847531602659944e-07,1.098399186509537e-05,-5.520304157904744e-08,0.9784165604574944,2.4591669151702464,-1.2823505653713925e-11
1739326269.646769,-0.01953684724867344,0.6891283988952637,-10.030141830444336,1.0394037995543903e-06,4.889645404302228e-05,-2.5439320885041984e-07,0.9781262307357416,2.459747562938661,-4.109114395757632e-11
1739326269.6968546,-0.03750932589173317,0.684061586856842,-10.023992538452148,2.9106661245527113e-06,0.00014987904068548458,-8.194032436063024e-07,0.9779926187857764,2.46001497094477,-1.0491506641687784e-09
1739326269.7467446,-0.03750932589173317,0.684061586856842,-10.023992538452148,6.251466323289811e-06,0.0003625039312419671,-2.082614663441731e-06,0.977937974441316,2.4601249404948806,-4.745748102616191e-09
1739326269.7968717,-0.05396217852830887,0.6866337060928345,-10.008875846862793,1.1125659921612408e-05,0.000746283390028031,-4.452906341030223e-06,0.9779865146890533,2.460027273097125,-1.6262190036030464e-09
1739326269.8467267,-0.042450033128261566,0.6892576813697815,-10.006542205810547,1.7181718945358315e-05,0.0013691867311147977,-8.326979227488937e-06,0.9779795940921975,2.460041784269704,-5.503923128236651e-09
1739326269.8969088,-0.014067274518311024,0.699812114238739,-10.003129959106445,2.368115936642101e-05,0.002305414682554286,-1.3986983971152583e-05,0.9779721426594143,2.4600582350409206,-1.4589035906187973e-08
1739326269.946751,-0.014067274518311024,0.699812114238739,-10.003129959106445,2.9670687517727044e-05,0.0036334205142014814,-2.1534150050974783e-05,0.9761083465382742,2.463783752040362,-2.529577593160589e-09
1739326269.9970973,0.066153883934021,0.7226426005363464,-10.005481719970703,3.427818719953325e-05,0.005434155695098966,-3.087549649292176e-05,0.9759418543360561,2.464120681098757,-2.4795582678235485e-08
