X,Y,Z
-0.003175471,-0.0067874477,5.138761e-06
0.05142227,0.03637065,-5.5951585e-07
0.022017904,0.025792703,9.928704e-06
0.04005181,0.021888988,-9.0498315e-06
0.07511118,0.0135689,1.8011738e-06
0.028275777,0.011223314,-1.2748432e-05
0.0056621237,-0.0471467,-1.7762095e-05
0.00687892,-0.11613281,-1.9749403e-05
-0.01041418,-0.08748838,8.851476e-07
0.024491781,0.07628517,-5.294972e-06
0.14705795,0.1178595,2.2620377e-06
0.1851153,0.099037796,-8.515637e-06
0.118419945,-0.22176173,7.59302e-06
0.018270373,-0.19196112,1.2757067e-05
0.04864785,-0.10228184,7.6054916e-05
0.08468271,-0.06830441,0.00014628573
0.03562691,-0.07737669,1.5717995e-05
0.113672934,-0.09653108,2.2108603e-05
0.055915676,-0.09848318,-1.6811913e-05
0.07788466,-0.15089975,2.202732e-05
0.027238071,0.112506144,-1.0857458e-05
0.06308886,0.23405275,-0.00014453154
0.06790676,0.16532508,-0.0002832225
-0.025525726,-0.026542291,0.00010329859
-0.12391548,-0.14454152,3.752653e-06
-0.037536837,-0.044254187,7.147669e-05
-0.0024593624,0.043708608,-5.190182e-05
-0.07493776,0.011907531,-8.756868e-05
0.20499948,-0.10165608,0.0006199936
0.015477767,0.01092241,-4.9197e-05
0.0455095,-0.11218323,-5.920882e-05
0.059746046,-0.2691805,0.00047262383
0.043744113,-0.29509556,3.0094134e-06
-0.12697524,-0.26707628,-9.623841e-05
0.03304667,0.054298054,0.0003781362
0.1281242,0.20906991,-0.00093647465
0.21088096,0.36294588,-0.000580309
0.098644435,-0.4423285,0.0001568131
-0.029318584,-0.6173904,0.000654822
0.22010139,-0.2690107,0.000113532726
0.3310733,0.15731896,-5.2859137e-05
-0.4006163,-0.7092449,4.244027e-05
1.0190488,0.3575014,-0.00014352727
0.9769609,-0.24209417,3.1001782e-05
1.1134466,-0.27127886,1.3397868e-05
-0.042176545,-0.37531707,7.4644064e-05
0.20364119,0.33394775,-0.0003840748
0.21400574,0.42427754,-0.00050702
0.15614064,-0.27659366,3.1346946e-05
-0.10996196,-0.4242707,0.00064671837
0.23362194,-0.8225866,0.000843534
0.27216312,-0.10380852,1.730807e-05
0.41887057,0.5574118,-0.0006538775
0.38631308,0.53666,0.00010794247
0.19102988,0.13484442,3.529723e-06
-0.18477216,-0.41310135,0.0005876414
-0.16764174,-0.36597988,0.00088117784
0.009996644,-0.39191836,0.0011519203
0.21097237,0.1880621,-0.000103938924
0.030994857,0.08299348,-0.0005802733
0.29630557,0.14022374,-0.0006381264
0.20626602,-0.13727994,9.3783274e-05
0.049510706,-0.21964832,0.0003769491
0.008465395,-0.19158909,0.001152324
-0.038121562,-0.023310957,0.00015924123
-0.029608013,-0.048789237,0.00023462441
0.009533044,0.037628535,-0.0002443788
-0.0035627421,-0.0029966536,1.6521125e-06
-0.00031892635,-0.00247875,4.1728495e-06
0.000218148,0.0036881382,-2.0493185e-06
0.0045120246,0.013035518,2.5589227e-06
0.008601508,0.029074574,-1.2121151e-05
0.07002191,0.055253893,-3.844546e-06
0.040618617,0.08944346,-2.6282303e-06
-0.042501006,-0.098674536,5.2532632e-05
0.00316304,0.003405182,1.6438231e-06
-0.010669097,-0.03250978,-7.3135984e-06
0.006379601,-0.0016927461,-4.049568e-06
-0.024131816,0.024202265,-2.0347523e-05
0.0011324222,-0.0062386896,-1.5275464e-05
-0.0030879285,-0.006473583,-1.7698881e-05
0.0048083374,0.07288475,-0.00020522674
0.0092832055,-0.0031048239,1.1920085e-05
0.009518163,-0.0048489636,-3.460956e-05
0.016542014,0.0014620544,-2.775284e-05
0.0464169,0.054062158,2.4350877e-07
-0.00066508434,0.0006659351,-9.620848e-06
0.0027053787,-0.004895957,-3.193962e-05
0.013998829,0.045082644,5.2012463e-05
-0.035756484,-0.0005501505,-9.138499e-08
-0.0023360548,-0.06814514,0.00016686923
0.01218346,0.016913896,-8.085126e-05
0.023242196,0.07600736,-2.1539641e-05
-0.019474816,-0.08003877,0.0004813452
-0.044428308,-0.0908561,9.110266e-05
0.09313467,0.08886768,-5.7781126e-05
0.039649382,0.11241794,-9.785404e-05
0.13641267,0.06530888,1.199236e-05
0.13104218,-0.13252021,-0.00049434375
0.09535273,-0.16599812,-0.00054494495
0.08559388,-0.18416142,-0.00018253253
0.15201695,-0.27669713,-3.201185e-05
0.2679582,-0.05766039,0.0001291499
0.3187178,-0.039349727,6.366134e-05
0.28687406,0.1996387,-0.00029147728
0.23134379,0.25546134,3.783353e-05
0.48569235,0.1519284,8.133471e-05
0.26908723,-0.03507479,-0.00015083373
0.20944458,-0.216462,-0.0009683205
0.14549173,0.06677504,1.2722783e-05
0.53464097,0.33614832,4.0866976e-06
0.6064999,0.48732036,-5.541337e-06
0.14556715,0.045630217,3.1647926e-06
0.28189975,-0.0010732835,0.0009171942
0.01395486,-0.31571314,0.00082782615
0.00080458156,-0.009191712,1.4300855e-06
-0.0025055122,0.00022346723,1.4640272e-06
-0.037740313,0.008109135,-1.5802978e-05
-0.032432213,-0.05182908,6.202786e-06
