X,Y,Z
-0.012697281,0.0034245066,-1.2259817e-06
-0.015634617,0.002180205,1.8246009e-06
-0.017624235,0.0033377914,-5.723339e-06
-0.016704548,0.0022576489,-4.3278246e-06
-0.01272672,-0.00039648602,1.44564465e-05
0.025206467,-0.016605306,1.1649255e-05
0.010262274,-0.006967666,3.1188663e-06
0.006709883,-0.011414032,5.281391e-06
-0.0034793545,-0.009876391,1.8825167e-06
-0.016320417,0.0031055666,7.153838e-06
-0.0036457288,0.0112950625,-4.0055565e-06
0.006843652,0.013472446,-9.299169e-06
0.0052169627,0.023801142,-1.7882492e-05
-0.0019559308,0.0007531226,8.782838e-06
-0.011099598,-0.0006376682,-2.9531518e-06
0.0062971534,-0.0072754417,2.100146e-05
0.0040883576,-0.0060389624,8.949738e-06
-0.003223637,0.009199632,-5.328826e-06
0.0025449418,-0.007893844,4.2680144e-06
0.011382349,-0.012299526,3.944901e-06
0.0016850802,0.0043326523,-4.5111738e-06
0.006651489,0.0017032854,2.534954e-06
0.0070290864,0.008193841,3.081688e-06
-0.0034009076,-0.004276738,6.642779e-06
-0.0072855856,-0.0038147932,6.0006428e-06
0.005781561,-0.0013291371,-2.4201545e-06
-0.0045281625,0.007509036,-1.3063029e-06
0.000113832975,-0.0009506064,8.715979e-06
0.0015953087,0.011018227,-8.192657e-06
-0.0034581027,-0.013477121,2.9787288e-06
0.0015722583,-0.016328588,5.5740716e-06
-0.024270473,0.00877223,7.92449e-06
-0.023594396,-0.00089828315,-7.365027e-06
0.002353254,-0.02023541,0.000115059265
0.021128176,-0.013553418,9.475537e-06
-0.006992272,-0.006916334,7.2328385e-07
-0.09241226,0.026170468,-1.8444553e-05
-0.06102026,0.019152876,8.350864e-06
-0.019359404,0.018305976,2.4996227e-06
-0.016379667,0.0025690661,5.9460253e-06
0.025873117,0.02301781,1.7576811e-05
0.024612842,-0.023254516,8.8630506e-05
0.032608252,-0.05634416,0.00021015275
0.071955524,-0.041202616,3.659453e-05
-0.018915078,-0.008199301,-1.3120671e-05
-0.06482922,0.005503286,-2.827752e-05
0.015981069,0.013473873,-0.00029478656
-0.007665871,0.009341837,-2.1365777e-05
-0.028806306,-0.07693955,0.0011172922
0.040804103,-0.022811182,0.0003206586
0.045468513,0.012834096,-8.768166e-05
0.02518152,0.045660447,-3.4378663e-05
-0.024273345,0.0383742,0.00012355654
-0.07358937,-0.07021729,0.00071096414
-0.067245975,-0.05732149,0.00013257143
0.041437652,-0.033672985,9.145645e-05
-0.0037108017,0.0787494,-0.000501529
0.080828205,0.08000262,-0.00046093392
-0.054048263,-0.07906783,0.0003130423
-0.0057762414,-0.034127396,0.00014093371
-0.0084102005,0.01260127,-3.490164e-05
0.01848162,-0.027056504,4.2818847e-05
0.01973536,-0.00038188088,5.6449124e-05
0.047534678,0.09335745,-0.0006403277
-0.14211968,-0.05935716,0.00067673315
0.35069364,-0.06748982,0.00039390998
0.005645702,-0.009761141,4.4665456e-05
-0.0011100161,0.00046841,-3.1342095e-06
-0.008485472,0.006253226,7.612968e-06
0.00041059332,-0.0025978074,-1.8936735e-06
0.00027596764,0.00016979949,-1.998128e-06
-0.0037590212,-0.0007071187,5.371102e-06
-0.031779766,0.022509785,4.960187e-06
0.0034527034,0.03005293,2.6978732e-06
0.011609101,-0.0023255914,-2.415219e-07
-0.012100501,-0.02098165,3.971664e-07
-0.01621286,-0.0104935635,-5.1473376e-07
-0.031860992,0.01628615,4.6562022e-07
-0.0405283,0.021553008,1.7977355e-08
-0.038332265,0.008077317,2.2925323e-07
-0.025789266,0.000791987,3.5568632e-08
-0.012206056,-0.00037361676,5.216791e-07
-0.00957762,0.0003659917,-3.6208286e-07
-0.0042217127,0.0010458336,2.7718653e-07
0.0047269263,0.0011522991,2.571961e-07
0.006505248,-0.002075831,-1.1759679e-07
-0.0065711937,0.004258162,2.8727122e-08
0.005051868,0.0014424109,-1.8809975e-07
-0.005839505,0.0048134583,9.3855974e-08
-0.004181164,-9.970919e-06,-7.7059633e-07
-0.0017248027,-0.0003300164,1.821896e-06
-0.008140138,-0.0018534986,-1.9075907e-07
-0.005780085,0.006402893,-7.9603603e-07
-0.0053343363,0.005806941,1.7814355e-06
-0.009430335,0.004868825,-1.1316915e-05
0.0014242075,-0.002228894,-1.3632637e-06
0.0010118925,-0.0014521795,3.881248e-07
0.0053944155,0.0012620986,-3.4752514e-07
0.0039149867,0.001371673,6.778706e-07
0.0045733727,-0.005048584,2.9503897e-07
-0.0066371644,-0.0025023986,1.6283168e-07
-0.00031781118,0.002965934,-1.8847828e-07
-0.0016191314,0.0021158012,-4.1536535e-07
0.0062468075,0.0020092519,1.8486177e-06
0.0026991363,-0.0031089883,1.2863057e-06
0.003214397,-0.0037029746,1.5711191e-07
0.008877813,-0.0015182212,-5.1167024e-08
0.010752604,0.0014957496,-1.5485025e-08
0.004869581,0.0052262926,-2.801073e-07
0.014591425,0.000727454,-7.495191e-08
0.009592266,0.010504153,-6.7543755e-07
-0.012609469,3.341588e-05,-4.803806e-08
0.009086913,-0.009976552,-2.2436761e-07
0.010986506,-0.009631261,8.0390197e-07
0.013520913,-0.010473931,1.4081257e-07
0.0034773366,0.01616699,-1.9491645e-07
0.0014295686,0.02548854,-1.6617197e-07
0.018415723,0.0026085952,-2.1267886e-07
0.014073465,-0.014186006,-2.8608775e-07
0.01977655,-0.023396349,2.2098014e-07
0.019211415,0.013709399,-6.6258485e-07
-0.012931707,0.019102052,-1.0703294e-07
0.013428087,-0.011037517,3.6828633e-09
0.015646428,-0.011816795,1.1888876e-07
0.017254248,0.00010145747,-2.8481506e-07
0.019181533,0.0056581916,7.429869e-07
0.013638003,-0.007543107,-1.1030926e-07
0.009676611,-0.0037252137,-5.9021664e-07
0.005268869,-0.0037282363,-1.4151428e-07
0.00769269,0.001936509,2.4376772e-07
0.004517926,0.00070158613,-1.8921057e-07
0.0019073787,8.892478e-05,5.5798677e-07
-0.0005100055,-0.0005466159,-2.265395e-07
0.0013624,-0.00031874067,-8.294769e-08
0.0008136863,-0.001275409,1.0369678e-06
0.0066839466,0.0013413521,7.519208e-07
0.0017981359,0.010925233,-4.3531177e-06
0.007981717,0.00015815915,1.725471e-06
0.002819901,0.0001537103,-6.8849323e-07
0.013867781,-0.010366207,1.6687424e-06
0.025088936,-0.026670834,-6.367106e-06
0.053107485,-0.0072795805,6.23363e-06
0.012595054,0.086713366,-1.957911e-05
-0.008981227,-0.012415362,1.0966392e-06
0.06342032,-0.022783278,-3.1127224e-06
0.0676456,-0.029357743,-1.3265819e-06
0.02851221,-0.02315088,0.00012192126
0.02124234,-0.006229075,-2.414365e-07
0.01068845,0.0048396024,8.763977e-08
0.00036381296,0.00010827752,-2.2140495e-07
0.0072758463,-0.0050053094,2.379518e-05
0.00016729317,-0.00036998364,2.3415325e-06
-0.004244504,-0.0037098117,-6.443751e-08
0.0040543796,0.002472395,-6.8157595e-07
-0.00012118064,0.00022155889,-3.2676544e-07
0.00044023627,-6.497346e-05,-1.0723351e-06
0.0005322566,-0.0005448356,-2.6911974e-07
0.0049002864,-0.0033766355,-2.458901e-07
0.000847368,-0.00025119315,2.0744055e-06
0.0047632027,-0.0013933085,5.072185e-07
-0.0057175923,0.0016930667,-3.0681938e-06
0.005243456,0.001947215,-9.256398e-07
0.0049290736,-0.0010888721,5.7575835e-07
0.0040132934,-0.0043585156,1.3919689e-05
0.004038291,-0.0027816736,4.2808435e-05
0.000518603,-3.2745713e-05,2.1959565e-06
0.0060681948,0.00086581486,-1.3021336e-06
0.0009549865,-0.00020799112,6.0047955e-07
0.000731702,-0.0006668383,1.6687536e-06
4.3026135e-05,-0.00027823384,7.3089603e-07
0.009775915,-0.0013544597,1.04920375e-07
0.010346661,-1.1543846e-05,-7.98889e-07
0.007114148,-0.00053173007,5.0309814e-06
0.0065334584,-0.0022907467,-7.931765e-07
0.011112823,-0.0023504174,3.0549443e-06
0.005369672,-0.00037527684,-2.1568699e-06
0.012574354,0.003524936,1.1867326e-06
0.0019632042,0.0011213383,-3.2637922e-07
0.012897631,0.0028244697,7.9715494e-07
0.009751867,0.0004781516,-2.1749743e-07
-0.000843612,0.00025611388,2.6514277e-07
-0.0007896151,-0.0003850188,3.820525e-07
0.0032180701,0.00010164266,5.852423e-06
0.00095568696,5.0714498e-05,2.9189719e-06
0.0007732221,9.025886e-05,2.3272753e-06
0.00027169895,-0.00037048472,9.940769e-07
0.00016735698,-0.00017383165,3.0961706e-07
5.7946265e-05,-0.00010752695,-9.9489505e-08
0.0001900319,0.00024010324,7.1562695e-08
2.0215828e-05,8.880916e-05,-7.4854924e-08
0.00018223526,0.0002627006,7.204797e-07
0.0001029304,-0.00023772962,-2.551788e-07
-5.788413e-07,-3.623097e-05,3.3489542e-07
0.0001452521,0.0002552209,-2.1934895e-08
-6.4448046e-05,-0.00046835426,3.0056157e-07
-1.52182965e-05,-0.00010535404,7.448955e-08
9.391601e-05,-0.00013044591,1.3965618e-07
0.00015668014,0.0002858028,7.669626e-08
0.00015494892,0.00022567043,-1.3618853e-07
0.00017213462,0.0002816367,2.387292e-07
-4.5879984e-05,-0.0004387327,4.5770958e-07
7.107415e-05,-2.2501743e-05,5.431272e-09
0.000112805574,-0.00016336884,-2.731835e-07
-9.273111e-05,9.206957e-05,-1.16703525e-07
0.00015175914,6.02158e-05,2.293003e-07
-3.7032452e-05,2.9587596e-05,-1.7172391e-09
0.0004981145,0.0001718743,-4.990977e-07
0.0001571403,-0.00028905575,8.854517e-08
0.00014682824,-6.5013155e-05,-5.5355e-08
-1.8680816e-05,-0.00018763645,2.1828035e-07
-0.00030996033,0.00013530625,5.108829e-07
-7.8694946e-05,-1.4510559e-05,3.0462508e-07
0.00015153692,0.00017843976,-1.2874668e-07
1.5541147e-05,-0.00010009658,4.1834824e-08
-1.2186452e-05,-0.00011756572,-7.678813e-08
-0.0002480227,0.00011269946,1.8317145e-07
8.881692e-05,-0.00017279552,-8.937388e-08
-5.083544e-05,0.00016348461,-7.811449e-08
-3.6726564e-05,0.0001435377,-2.4080927e-07
0.000103667066,6.6800574e-05,1.7515347e-07
4.248225e-06,-0.00011480788,4.7410404e-07
1.4104322e-05,-4.367791e-05,2.657089e-07
-6.2695304e-05,0.0002663637,-8.029286e-09
3.9832437e-05,0.000107964166,2.4652982e-08
-6.882217e-05,-2.799401e-05,-3.4374676e-07
0.00011425589,-0.00032570524,1.0160287e-07
-4.38661e-05,-8.260947e-05,-5.2099228e-08
-5.4910728e-05,1.7482316e-05,-1.1287597e-07
2.544401e-05,0.000117254414,6.957211e-07
-6.149175e-05,1.16476116e-07,2.3272458e-08
4.1122705e-05,0.00015496819,-2.4972088e-08
-7.46427e-05,5.284248e-05,-1.644532e-07
7.4971664e-05,-4.0046267e-05,-1.6214989e-07
-4.0632833e-05,5.215698e-05,3.3229913e-08
-0.00014214759,-3.056794e-05,2.1294306e-07
-0.00012987865,1.8484021e-06,9.687746e-08
-0.00012438736,0.00018771665,-4.0341e-08
