X,Y,Z
-0.10131516,0.09359487,-0.00010643391
-0.09343062,0.10352324,-0.00015922144
-0.06711885,0.1133621,-0.00012642458
-0.075418964,0.09759311,-6.86107e-05
0.002931518,0.09744008,-9.6897325e-05
0.0042665317,0.029877149,-3.7675993e-05
-0.07014302,0.036090523,-0.00012338803
-0.12312844,-0.07116312,0.00025090107
-0.04417155,-0.113751374,0.00017026583
-0.07373477,-0.09539518,0.00025091338
-0.13840815,0.10868776,-0.00045775156
0.13324001,0.2145452,-0.00030394286
0.13607012,0.17786077,-7.3193725e-05
-0.04518953,-0.23349376,0.00017585393
-0.11792927,-0.24658868,4.4902266e-05
-0.17865166,-0.15451485,0.00031399107
-0.035304654,0.21016784,-0.0005710098
-0.034897108,0.21439396,-0.00041870892
-0.093021475,0.09558187,-1.193933e-05
0.09308268,-0.20564821,2.95684e-05
0.05515439,-0.00707909,6.293123e-05
-0.016889304,0.059071627,-9.197486e-06
-0.008300779,-0.111827806,0.0001543453
0.030123712,-0.15190513,0.00030881912
0.17565201,0.07877397,0.00032466
0.17734174,0.084449895,0.00021043658
0.12214298,-0.11680452,0.0001421679
0.0012500457,-0.08526602,0.00033202366
0.023291824,0.040159993,-7.9401725e-05
0.01839724,0.07522049,-6.643547e-05
0.007746741,0.032136805,-5.2566662e-05
0.017493976,0.04157244,-4.1012054e-06
0.0011990237,-0.04902594,-3.3692082e-05
0.003891891,-0.103834964,2.2189738e-06
0.057691846,-0.017055813,-0.00012908566
0.114676826,0.07071252,-0.0002466724
0.10796908,-0.14376986,8.955215e-05
-0.09463987,-0.03797759,0.0003151932
-0.15586387,0.05169389,0.0004701177
-0.10949311,0.064716205,-4.471723e-06
-0.0119907195,0.018582342,-9.5379955e-06
-0.00045372886,0.064315625,2.7868142e-05
-0.0060047326,0.045202512,9.770199e-05
-0.054169927,0.002530736,-3.9987033e-05
-0.006636714,-0.022382803,0.0003172076
-0.0717718,-0.053138338,-1.703255e-05
-0.07037647,0.0036953054,-0.000112166585
0.004980173,0.05663641,-4.8703914e-05
0.04410196,-0.0017500749,0.00023105623
0.06375277,0.018857077,-3.391066e-05
-0.00096484245,0.008474917,-2.0292162e-05
-0.044570886,-0.086562425,-7.5172716e-06
-0.0006868209,0.045300245,3.5188063e-05
0.01391649,0.03968635,-1.3582673e-05
-0.060158573,-0.05361338,1.1467503e-05
-0.06452855,-0.09653251,1.5692107e-05
-0.046724863,0.092693254,2.4199378e-05
-0.03504939,0.102516815,-1.732962e-05
0.088246875,0.09595438,5.3616066e-05
-0.0068482943,0.0017345352,-1.7565315e-05
0.012907412,-0.08478111,-2.0613059e-05
-0.018483398,-0.0907992,1.1656206e-05
0.0032454173,-0.044503678,7.3999404e-06
0.09734992,0.08322637,1.3577922e-05
0.052052334,-0.012728886,-1.165205e-06
0.18061702,-0.06861015,-7.371164e-05
0.06996673,-0.007039901,0.00012867736
0.14368586,0.0020932604,-0.000108163214
