Timestamp,k_d_1,k_v_1,k_d_2,k_v_2,k_d_3,k_v_3
1773732960.8412054,289.10418701171875,2.0,289.10418701171875,2.0,289.10418701171875,2.0
1773732960.861174,290.7809753417969,3.0,290.7809753417969,3.0,290.7809753417969,3.0
1773732960.8622067,291.81549072265625,4.0,291.81549072265625,4.0,291.81549072265625,4.0
1773732960.8731828,0.9957465529441833,0.7509047389030457,0.9957465529441833,0.7509047389030457,0.9957465529441833,0.7509047389030457
1773732960.8831737,1.9966810941696167,1.7509047985076904,1.9966810941696167,1.7509047985076904,1.9966810941696167,1.7509047985076904
1773732960.9051802,2.9988605976104736,2.7509047985076904,2.9988605976104736,2.7509047985076904,2.9988605976104736,2.7509047985076904
1773732960.9061842,3.999004364013672,3.7509047985076904,3.999004364013672,3.7509047985076904,3.999004364013672,3.7509047985076904
1773732960.9121737,0.7999170422554016,0.7894683480262756,0.7999170422554016,0.7894683480262756,0.7999170422554016,0.7894683480262756
1773732960.9281805,1.8004297018051147,1.7894684076309204,1.8004297018051147,1.7894684076309204,1.8004297018051147,1.7894684076309204
1773732960.949175,2.8020758628845215,2.789468288421631,2.8020758628845215,2.789468288421631,2.8020758628845215,2.789468288421631
1773732960.950185,3.8021974563598633,3.789468288421631,3.8021974563598633,3.789468288421631,3.8021974563598633,3.789468288421631
1773732960.970175,0.7917284965515137,0.7911749482154846,0.7917284965515137,0.7911749482154846,0.7917284965515137,0.7911749482154846
1773732960.9711866,1.792188048362732,1.7911750078201294,1.792188048362732,1.7911750078201294,1.792188048362732,1.7911750078201294
1773732960.9721892,2.7922282218933105,2.79117488861084,2.7922282218933105,2.79117488861084,2.7922282218933105,2.79117488861084
1773732960.994173,3.7945029735565186,3.79117488861084,3.7945029735565186,3.79117488861084,3.7945029735565186,3.79117488861084
1773732960.9951758,4.794671058654785,4.79117488861084,4.794671058654785,4.79117488861084,4.794671058654785,4.79117488861084
1773732961.0091732,0.8273894190788269,0.8272852301597595,0.8273894190788269,0.8272852301597595,0.8273894190788269,0.8272852301597595
1773732961.0161767,1.8278623819351196,1.8272852897644043,1.8278623819351196,1.8272852897644043,1.8278623819351196,1.8272852897644043
1773732961.0171857,2.827904224395752,2.8272852897644043,2.827904224395752,2.8272852897644043,2.827904224395752,2.8272852897644043
1773732961.0371795,3.829906702041626,3.8272852897644043,3.829906702041626,3.8272852897644043,3.829906702041626,3.8272852897644043
1773732961.0381792,4.830066204071045,4.827285289764404,4.830066204071045,4.827285289764404,4.830066204071045,4.827285289764404
1773732961.0591738,5.835648059844971,5.827285289764404,5.835648059844971,5.827285289764404,5.835648059844971,5.827285289764404
1773732961.0601828,6.836027145385742,6.827285289764404,6.836027145385742,6.827285289764404,6.836027145385742,6.827285289764404
1773732961.0811758,7.846979141235352,7.827285289764404,7.846979141235352,7.827285289764404,7.846979141235352,7.827285289764404
1773732961.0821784,8.847652435302734,8.827284812927246,8.847652435302734,8.827284812927246,8.847652435302734,8.827284812927246
1773732961.0871723,8.847574234008789,8.827207565307617,8.847574234008789,8.827207565307617,0.8983311653137207,0.8981204628944397
1773732961.104185,9.866836547851562,9.827207565307617,9.866836547851562,9.827207565307617,1.8989211320877075,1.898120403289795
1773732961.1051865,10.867918014526367,10.827207565307617,10.867918014526367,10.827207565307617,2.898969888687134,2.898120403289795
1773732961.126178,11.895557403564453,11.827207565307617,11.895557403564453,11.827207565307617,3.9013047218322754,3.898120403289795
1773732961.1271791,12.89710807800293,12.827207565307617,12.89710807800293,12.827207565307617,4.901480197906494,4.898120403289795
1773732961.147174,13.93359375,13.827207565307617,13.93359375,13.827207565307617,5.907037258148193,5.898120403289795
1773732961.1481855,14.935730934143066,14.827207565307617,14.935730934143066,14.827207565307617,6.907426834106445,6.898120403289795
1773732961.1491735,14.935506820678711,14.826986312866211,14.935506820678711,14.826986312866211,0.8734604120254517,0.8733113408088684
1773732961.1692123,15.986360549926758,15.826986312866211,15.986360549926758,15.826986312866211,1.8739765882492065,1.8733112812042236
1773732961.1701915,16.989057540893555,16.82698631286621,16.989057540893555,16.82698631286621,2.874020576477051,2.8733112812042236
1773732961.1871736,16.988767623901367,16.826702117919922,16.988767623901367,16.826702117919922,0.7418609261512756,0.7418136596679688
1773732961.1921806,18.057703018188477,17.826702117919922,18.057703018188477,17.826702117919922,1.74228835105896,1.7418136596679688
1773732961.193183,19.061153411865234,18.826702117919922,19.061153411865234,18.826702117919922,2.7423250675201416,2.7418136596679688
1773732961.213176,20.139455795288086,19.826702117919922,20.139455795288086,19.826702117919922,3.7442052364349365,3.7418136596679688
1773732961.2141824,21.143770217895508,20.826702117919922,21.143770217895508,20.826702117919922,4.744358062744141,4.741813659667969
1773732961.2361872,22.249189376831055,21.826702117919922,22.249189376831055,21.826702117919922,5.750096321105957,5.741813659667969
1773732961.2371798,23.2543888092041,22.826702117919922,23.2543888092041,22.826702117919922,6.750462055206299,6.741813659667969
1773732961.2421734,23.253841400146484,22.826173782348633,23.253841400146484,22.826173782348633,0.8708992004394531,0.8707550168037415
1773732961.25718,24.36872100830078,23.826173782348633,24.36872100830078,23.826173782348633,1.8713726997375488,1.8707549571990967
1773732961.2581825,25.375032424926758,24.826173782348633,25.375032424926758,24.826173782348633,2.8714160919189453,2.8707549571990967
1773732961.280177,26.525318145751953,25.826173782348633,26.525318145751953,25.826173782348633,3.873810291290283,3.8707549571990967
1773732961.2811818,27.53193473815918,26.826173782348633,27.53193473815918,26.826173782348633,4.87396764755249,4.870755195617676
1773732961.2821717,27.53116226196289,26.825439453125,27.53116226196289,26.825439453125,0.8297178745269775,0.8296247124671936
1773732961.3021908,28.698373794555664,27.825439453125,28.698373794555664,27.825439453125,1.830193042755127,1.8296246528625488
1773732961.303181,29.706846237182617,28.825439453125,29.706846237182617,28.825439453125,2.8302345275878906,2.829624652862549
1773732961.3241744,30.89969253540039,29.825439453125,30.89969253540039,29.825439453125,3.832399606704712,3.829624652862549
1773732961.32518,31.909311294555664,30.825439453125,31.909311294555664,30.825439453125,4.832562446594238,4.829624652862549
1773732961.346175,33.130775451660156,31.825439453125,33.130775451660156,31.825439453125,5.838299751281738,5.829624652862549
1773732961.3471835,34.141090393066406,32.825439453125,34.141090393066406,32.825439453125,6.838649749755859,6.829624652862549
1773732961.3671722,35.38025665283203,33.825439453125,35.38025665283203,33.825439453125,7.8491740226745605,7.829624652862549
1773732961.368185,36.39091491699219,34.825439453125,36.39091491699219,34.825439453125,8.849740028381348,8.829625129699707
1773732961.3891716,37.671714782714844,35.825439453125,37.671714782714844,35.825439453125,9.867853164672852,9.829625129699707
1773732961.3901794,38.68455505371094,36.825439453125,38.68455505371094,36.825439453125,10.868814468383789,10.829625129699707
