Timestamp,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,Filtered_X,Filtered_Y,Filtered_Z,Pose_X,Pose_Y,Pose_Z
1730865946.9839773,-1.6460669040679932,1.1705397367477417,-9.888028144836426,-0.0048175154162881035,-0.0037629848015637924,-0.43432769617113176,0.8944316715969146,3.832438945351326,0.8989883286530224
1730865947.0338826,-1.5448205471038818,1.3515266180038452,-9.916738510131836,-0.00688746634286145,-0.0061243622084166975,-0.6078149867423108,0.8897461472834508,3.833264241273678,0.8989810528627615
1730865947.083904,-1.4505513906478882,1.3764179944992065,-9.885746955871582,-0.00945702051832099,-0.009385038404296584,-0.8183565133612263,0.8889828331552501,3.8336651843477383,0.8989763891611422
1730865947.1338828,-1.483825922012329,1.3574954271316528,-9.83907413482666,-0.012529926789330667,-0.01371850914811963,-1.0668707605339551,0.8603064462741142,3.85232636034333,0.8974838250854379
1730865947.1338828,-1.5220105648040771,1.4168083667755127,-9.791072845458984,-0.014245725229077652,-0.016343723919890363,-1.2054004454360712,0.8601806323542951,3.8524044973048484,0.8974722908369265
1730865947.1838188,-1.466209888458252,1.5062932968139648,-9.781386375427246,-0.016072347137587574,-0.019304013323380408,-1.3533487855931847,0.8292000995561819,3.871608281948902,0.8929363170896445
1730865947.2339377,-1.466209888458252,1.5062932968139648,-9.781386375427246,-0.01800154194824323,-0.022621075908520367,-1.5105747649656185,0.7981783139022205,3.8907588439718928,0.8848212710743452
1730865947.2339377,-1.6475468873977661,1.4503509998321533,-9.745635986328125,-0.020023965174282086,-0.026316518621025346,-1.6768847686267618,0.7980473476135366,3.890839514181708,0.8847790348017202
1730865947.2838902,-1.7597566843032837,1.3032793998718262,-9.741059303283691,-0.022129960294470945,-0.030411376387746936,-1.852034997509762,0.8024289945626746,3.909910094342702,0.8724533052658064
1730865947.3337905,-1.6816997528076172,1.2365984916687012,-9.753911018371582,-0.02431090472537889,-0.034924842027670065,-2.035734145658683,0.804785676139852,3.928783502091497,0.8553946236113469
1730865947.3838024,-1.757475733757019,1.2633165121078491,-9.788309097290039,-0.026560126962745553,-0.039872793759436434,-2.227646425708202,0.7832737670155738,3.947755417008326,0.8328256518269993
1730865947.4338114,-1.9410609006881714,1.2342725992202759,-9.715015411376953,-0.02887320257460533,-0.0452669115881612,-2.427394908199031,0.7903776775850343,3.966605330748725,0.8044205692174041
1730865947.4836771,-1.7980672121047974,1.2204742431640625,-9.816902160644531,-0.03124835718384302,-0.051114489058934044,-2.634564938714547,0.7719407318212256,3.985183792112652,0.7699670267617379
1730865947.5337312,-1.6201061010360718,1.2407430410385132,-9.861479759216309,-0.033686534392748504,-0.057418508658978816,-2.848707721035946,0.7532450424491336,4.003804804665033,0.7283057087695304
1730865947.5837328,-1.6417081356048584,1.2559638023376465,-9.932706832885742,-0.03619023773901666,-0.06417783340405607,-3.0693443281133996,0.7718774860687102,4.022140536729374,0.6795640363449674
1730865947.6336718,-1.4783844947814941,1.2720919847488403,-9.962823867797852,-0.03876181241991089,-0.07138758452522917,-3.2959699398971853,0.7560698218971362,4.040463638344273,0.6223984907989119
