Timestamp,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,Filtered_X,Filtered_Y,Filtered_Z,Pose_X,Pose_Y,Pose_Z
1731474160.7696915,-0.27925825119018555,0.5191643238067627,-9.976333618164062,0.0,0.0,-9.430059500399595e-06,1.274999976158142,7.684999942779541,0.8870000187336728
1731474160.8196826,-0.26903486251831055,0.5131709575653076,-9.989280700683594,9.185573090912281e-09,5.384956538231178e-09,-8.333399335773496e-05,1.2749999761695456,7.684999942786226,0.8869998991054251
1731474160.8696597,-0.2614664137363434,0.5186227560043335,-10.001703262329102,8.79622677024789e-08,4.2682171145365124e-08,-0.000371392987051781,1.2780091091404582,7.684999942848053,0.8869993043736374
1731474160.9207711,-0.2614664137363434,0.5186227560043335,-10.001703262329102,4.2173806126687814e-07,1.6873468617200087e-07,-0.001139482907977073,1.2780159825151394,7.684999943194292,0.8869966156057538
1731474160.9207711,-0.2740640342235565,0.5009732246398926,-9.956851959228516,1.3658138211275451e-06,4.7337439356314235e-07,-0.0027580637202134187,1.278016023496608,7.684999943197706,0.8869965904788931
1731474160.9705622,-0.274027019739151,0.5083372592926025,-10.000702857971191,3.4061179620577008e-06,1.115834060541809e-06,-0.005681261263456804,1.2788051983673145,7.684999944771376,0.8869883681492311
1731474161.02048,-0.274027019739151,0.5083372592926025,-10.000702857971191,7.071879709689349e-06,2.375881618461551e-06,-0.010427810707438482,1.281548005198107,7.684999949785362,0.8869646618175775
1731474161.02048,-0.2422710508108139,0.5382094979286194,-10.02502155303955,1.2905106286891019e-05,4.628685863468465e-06,-0.017563943406413457,1.2815483137162405,7.684999949859537,0.8869643080476153
1731474161.070523,-0.2966766655445099,0.5066756010055542,-9.966814994812012,2.15047843020688e-05,8.235570788934525e-06,-0.02768797988699212,1.2815865477070167,7.6849999691312885,0.8868865686935938
1731474161.1204453,-0.24885393679141998,0.5543649792671204,-9.974495887756348,3.3527910221321485e-05,1.3443714334557302e-05,-0.04141629065605608,1.2816256773041053,7.685000016181797,0.8867199688162549
1731474161.1704516,-0.2737577557563782,0.5325854420661926,-10.017370223999023,4.964089372322377e-05,2.0310240350276513e-05,-0.05937062434824556,1.2816642219257712,7.685000104151333,0.8864316186049371
