Timestamp,Sonar_Distance_1,Confidence_1,Sonar_Distance_2,Confidence_2,Sonar_Distance_3,Confidence_3,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,IMU_Angular_Vel_X,IMU_Angular_Vel_Y,IMU_Angular_Vel_Z
1727325233.6618762,16309.0,100.0,1199.0,47.0,0.0,0.0,0.4620505869388581,0.03437912836670876,9.724362373352053,0.006757676601409912,0.018341841176152233,-0.13563485443592074
1727325233.6951149,16309.0,100.0,1199.0,47.0,0.0,0.0,0.4662083387374878,0.08292606472969055,9.725772857666016,0.0028103585354983807,0.016155837103724483,-0.12381671369075775
1727325233.7492619,16309.0,100.0,1199.0,47.0,0.0,0.0,0.4349862337112427,0.09773712605237962,9.712531089782717,-0.0010088086128234863,0.006358326878398658,-0.08590967953205109
1727325233.7876587,16309.0,100.0,1199.0,47.0,0.0,0.0,0.43355226516723633,0.13677366077899936,9.700457572937013,-0.009576976299285889,0.01267939805984497,-0.05924404039978982
1727325233.8358703,16309.0,100.0,1199.0,47.0,0.0,0.0,0.42131748795509344,0.1150636225938797,9.68026638031006,-0.019000470638275146,0.0013977289199829102,-0.020477177575230602
1727325233.8739915,16309.0,100.0,1199.0,47.0,0.0,0.0,0.4580211043357849,0.09883768111467363,9.677266120910646,-0.024941563606262207,-0.0006988644017837943,0.008095799013972282
1727325233.9686997,16294.0,100.0,1225.0,36.0,0.0,0.0,0.5167208909988403,-0.012111176736652853,9.731975555419922,-0.032430890947580344,-0.00629425048828125,0.06247908249497414
1727325234.0587037,16294.0,100.0,1225.0,36.0,0.0,0.0,0.5724455118179321,-0.20260435342788696,9.790592193603516,-0.032408531755208976,-0.002090632449835539,0.08448659628629686
1727325234.1479406,16294.0,100.0,1225.0,36.0,0.0,0.0,0.5543866753578187,-0.16321770846843722,9.715214729309084,-0.02252906933426857,-0.004199147690087558,0.0799223780632019
1727325234.2931201,16297.0,100.0,1235.0,22.0,0.0,0.0,0.5595550537109375,-0.12530988454818726,9.661260604858398,-0.02226233668625355,-0.005798041820526123,0.05240738764405251
1727325234.382258,16297.0,100.0,1235.0,22.0,0.0,0.0,0.5675739645957948,-0.15908582508563998,9.651691436767578,-0.02518296241760254,-0.004900992382317782,0.026153029873967174
1727325234.472076,16297.0,100.0,1200.0,33.0,0.0,0.0,0.5569307804107666,-0.253692239522934,9.701531410217287,-0.027422608807682994,-0.00940561294555664,0.016741454601287842
1727325234.5613391,16314.0,100.0,1200.0,33.0,0.0,0.0,0.6620310544967651,-0.3724248111248017,9.795013427734375,-0.01071691606193781,-0.002269446849822998,0.01255720853805542
1727325234.6508813,16314.0,100.0,1200.0,33.0,0.0,0.0,0.679300367832184,-0.4585455656051636,9.783961296081545,0.011965633369982244,0.014260411262512207,-0.027060508728027344
1727325234.7454464,16314.0,100.0,1256.0,21.0,0.0,0.0,0.6750108003616333,-0.41901144385337835,9.743583679199219,0.03347843885421753,0.01446455717086792,-0.08028448373079301
1727325234.8501132,16357.0,100.0,1256.0,21.0,0.0,0.0,0.589738130569458,-0.344712495803833,9.775388717651367,0.03876238316297531,0.011324883438646795,-0.1249179318547249
1727325234.9181106,16357.0,100.0,1256.0,21.0,0.0,0.0,0.6117566227912904,-0.19733589887619019,9.604077339172365,0.03652573004364968,0.023755431175231934,-0.13788343966007235
1727325235.0124516,16357.0,100.0,1248.0,19.0,0.0,0.0,0.5590904355049134,-0.12584921717643738,9.64373302459717,0.03319382667541504,0.02285242266952992,-0.11823177337646484
1727325235.0506647,16357.0,100.0,1248.0,19.0,0.0,0.0,0.5292953848838807,-0.09492950141429901,9.668309211730959,0.02647191286087036,0.03287046775221825,-0.10858178883790971
1727325235.1361892,16313.0,100.0,1248.0,19.0,0.0,0.0,0.5363846421241761,-0.1086050793528557,9.704666137695312,0.017480548471212387,0.02703070268034935,-0.07525234669446947
1727325235.1896892,16313.0,100.0,1248.0,19.0,0.0,0.0,0.4997340142726899,-0.11952409893274309,9.717064857482912,0.01348406169563532,0.024838745594024658,-0.05353242531418801
1727325235.228296,16313.0,100.0,1248.0,19.0,0.0,0.0,0.5176069736480713,-0.12234166264533997,9.72096920013428,0.00518113374710083,0.013041497208178045,-0.043050944805145264
1727325235.2813973,16313.0,100.0,1258.0,19.0,0.0,0.0,0.4577022194862366,-0.11704835295677185,9.725483894348146,-0.0027000906411558394,0.018322467803955078,-0.028946995735168457
1727325235.3192925,16313.0,100.0,1258.0,19.0,0.0,0.0,0.44830888509750366,-0.11709901690483093,9.743092536926271,-0.004240870475769043,0.020828844979405407,-0.01795440912246704
1727325235.3726702,16313.0,100.0,1258.0,19.0,0.0,0.0,0.4484745562076569,-0.1401582658290863,9.756538391113281,-0.00836402177810669,0.01107305381447077,0.002273916732519865
1727325235.462416,16239.0,100.0,1258.0,19.0,0.0,0.0,0.43895468115806585,-0.17383436858654025,9.76195812225342,-0.0043645501136779785,0.005221367347985507,0.03092736005783081
1727325235.5572748,16239.0,100.0,1261.0,31.0,0.0,0.0,0.45376521348953247,-0.1590162664651871,9.730820655822756,-0.006467104423791171,0.001125037670135498,0.06361157447099687
1727325235.6419215,16239.0,100.0,1261.0,31.0,0.0,0.0,0.452558845281601,-0.18735229969024658,9.737523078918459,-0.0008314848528243602,-0.00912398099899292,0.09539574384689331
1727325235.7317557,16240.0,100.0,1261.0,31.0,0.0,0.0,0.4914964437484741,-0.21291682124137878,9.683201789855959,-0.0012159348698332908,-0.0008910894393920898,0.11436641216278076
1727325235.7706351,16240.0,100.0,1261.0,31.0,0.0,0.0,0.5117679238319398,-0.22506970167160034,9.660087585449219,-0.002625584369525314,-0.003999470733106136,0.12484342604875566
1727325235.8300169,16240.0,100.0,1284.0,29.0,0.0,0.0,0.4927938878536225,-0.2641235589981079,9.69119644165039,0.010769068263471128,-0.0016435980796813965,0.12263953685760498
1727325235.9152951,16240.0,100.0,1284.0,29.0,0.0,0.0,0.4711255431175232,-0.19386290013790133,9.663141250610352,0.009819866158068182,-0.012601912021636963,0.11440514773130418
1727325236.0418532,16230.0,100.0,1284.0,29.0,0.0,0.0,0.44988375902175903,-0.22497554123401645,9.73476791381836,0.010925529524683952,-0.021086631342768673,0.08611529320478441
1727325236.1161702,16230.0,100.0,1256.0,32.0,0.0,0.0,0.4816257357597351,-0.25342583656311035,9.796563148498537,0.01242607831954956,-0.028884414583444595,0.06864816695451738
1727325236.1850052,16230.0,100.0,1256.0,32.0,0.0,0.0,0.5235905647277832,-0.24653971195220947,9.77332401275635,0.01718700118362904,-0.023296475410461426,0.0635787919163704
1727325236.2225397,16230.0,100.0,1256.0,32.0,0.0,0.0,0.5402489304542543,-0.21147599816322327,9.796197891235352,0.016297401860356334,-0.032101571559906006,0.06953031569719316
1727325236.3681796,16216.0,100.0,1198.0,55.0,0.0,0.0,0.564269244670868,-0.10333675891160966,9.696338653564453,0.010135769844055176,-0.03717393055558205,0.034902989864349365
1727325236.4566522,16216.0,100.0,1198.0,55.0,0.0,0.0,0.6386651396751405,-0.14127326011657715,9.64982318878174,-0.008526444435119629,-0.03279149532318115,0.008250773884356024
1727325236.5493946,16216.0,100.0,1198.0,55.0,0.0,0.0,0.6915912032127381,-0.2236470878124237,9.645217895507812,-0.0096052885055542,-0.037930909544229514,-0.024521347135305405
1727325236.6399534,16163.0,100.0,1210.0,52.0,0.0,0.0,0.7200469374656678,-0.26403695344924927,9.662493705749513,-0.0005260110483504833,-0.024591386318206787,-0.04665404558181763
1727325236.7254434,16163.0,100.0,1210.0,52.0,0.0,0.0,0.7640272378921509,-0.2640746831893921,9.741802215576172,0.0012621284695342185,-0.01862793974578381,-0.05764514207839966
1727325236.8152647,16163.0,100.0,1210.0,52.0,0.0,0.0,0.7748394012451172,-0.2206826061010361,9.72561264038086,0.013434886932373047,-0.013126433826982977,-0.06400644779205322
1727325236.910145,16117.0,100.0,1267.0,39.0,0.0,0.0,0.8027406334877015,-0.17185017466545105,9.659368515014648,0.022089486941695217,0.004532933235168457,-0.06780922412872314
1727325236.9946165,16117.0,100.0,1267.0,39.0,0.0,0.0,0.7902372479438783,-0.09898940473794939,9.597513198852539,0.01606196351349354,0.002460181945934892,-0.06540268659591675
1727325237.0325747,16117.0,100.0,1267.0,39.0,0.0,0.0,0.7521626353263856,-0.059745442122221,9.597862243652344,0.01797527261078358,0.008340179920196533,-0.06027073785662652
1727325237.0860622,16117.0,100.0,1267.0,39.0,0.0,0.0,0.723558008670807,0.0009345812140963973,9.586055755615234,0.010073185898363592,0.013951960019767286,-0.05697757750749588
1727325237.1252697,16117.0,100.0,1267.0,39.0,0.0,0.0,0.726526439189911,0.006201978772878647,9.619776725769045,0.0053063039667904386,0.012633207254111769,-0.04957318305969238
1727325237.2161052,16110.0,100.0,1258.0,39.0,0.0,0.0,0.714997947216034,-0.025111716240644455,9.734524726867678,-0.002296268939971924,0.014127792790532112,-0.04110188409686089
1727325237.3054352,16110.0,100.0,1258.0,39.0,0.0,0.0,0.7247222661972046,-0.06573852896690369,9.789723396301271,-0.005151331424713135,0.02361685037612915,-0.042940679937601096
1727325237.3903399,16110.0,100.0,1258.0,39.0,0.0,0.0,0.712572753429413,-0.10355670005083085,9.818105697631836,-0.0024512410163879395,0.025822224095463756,-0.05071014165878296
1727325237.5322192,16063.0,100.0,1248.0,39.0,0.0,0.0,0.7215797901153564,-0.16694001853466037,9.77743911743164,0.003439188236370683,0.03539621829986572,-0.016532838344573975
1727325237.6216233,16063.0,100.0,1248.0,39.0,0.0,0.0,0.676077425479889,-0.12903007864952087,9.686058998107912,0.0022143123205751185,0.04551558941602707,0.0022962684743106365
