Timestamp,Sonar_distance_1,Confidence_1_dev,Confidence_1,Sonar_distance_2,Confidence_2_dev,Confidence_2,Sonar_distance_3,Confidence_3_dev,Confidence_3
1731474160.8599963,1279.0,100.0,100.0,7685.0,83.0,100.0,887.0,100.0,100.0
1731474160.9446487,1279.0,100.0,100.0,7685.0,83.0,100.0,887.0,100.0,100.0
1731474161.0087767,1283.0,100.0,100.0,7685.0,83.0,100.0,887.0,100.0,100.0
1731474161.1767151,1283.0,100.0,100.0,7685.0,83.0,100.0,887.0,100.0,100.0
1731474161.2723804,1283.0,100.0,100.0,7685.0,83.0,100.0,887.0,100.0,100.0
1731474161.3628004,1284.0,100.0,99.64443969726562,7685.0,83.0,100.0,887.0,100.0,100.0
1731474161.5430348,1284.0,100.0,99.86666107177734,7440.0,85.0,78.22222900390625,887.0,100.0,100.0
1731474161.6701639,1284.0,100.0,99.9111099243164,7440.0,85.0,83.66667175292969,887.0,100.0,100.0
1731474161.8299222,1284.0,100.0,99.95555114746094,7343.0,86.0,80.48888397216797,887.0,100.0,100.0
1731474161.9097598,1283.0,100.0,99.82221221923828,7343.0,86.0,88.08888244628906,887.0,100.0,100.0
1731474161.9911106,1283.0,100.0,99.86666107177734,7343.0,86.0,95.68888092041016,887.0,100.0,100.0
1731474162.1735654,1282.0,100.0,99.73332214355469,7283.0,87.0,92.51111602783203,887.0,100.0,100.0
1731474162.354737,1282.0,100.0,99.82221221923828,7283.0,87.0,96.0,887.0,100.0,100.0
1731474162.4816797,1280.0,100.0,99.55555725097656,7213.0,87.0,91.11109924316406,887.0,100.0,100.0
1731474162.5717695,1280.0,100.0,99.68888854980469,7213.0,87.0,93.99999237060547,887.0,100.0,100.0
1731474162.6307797,1277.0,100.0,99.28888702392578,7213.0,87.0,96.88887786865234,887.0,100.0,100.0
1731474162.8026295,1277.0,100.0,99.5111083984375,6918.0,89.0,72.22225189208984,887.0,100.0,100.0
1731474162.8948228,1269.0,100.0,98.31112670898438,6918.0,89.0,80.33335876464844,887.0,100.0,100.0
