X,Y,Z
0.1644928,-0.015040379,-0.0011213146
-0.10255707,0.07689509,0.00014576972
-0.07537279,0.11177085,0.0003160248
-0.057514306,0.014389428,-9.167791e-05
-0.038866818,0.006701742,5.4254113e-05
-0.17652987,0.023110246,0.00136853
-0.057900503,0.0009989769,-1.7099851e-06
-0.047250483,-0.005030045,3.1771204e-05
-0.053649776,-0.0068124686,2.1664564e-05
-0.045703087,-0.010801805,4.9242677e-05
-0.029104475,-0.016788105,0.00025339573
-0.073588766,-0.012942078,0.0017032936
-0.021289028,-0.021707838,2.391067e-05
-0.0028222264,-0.024839042,-0.0001268485
0.017936366,-0.028279614,9.6603035e-05
-0.025625808,-0.02072948,8.90121e-05
-0.069596715,-0.013984619,0.001317122
-0.038020775,-0.0149478065,-9.6208576e-05
-0.03332347,-0.015387424,-0.00017305194
0.013133601,-0.021758927,4.4953398e-05
-0.007640512,-0.017262762,-0.00013487067
-0.003359723,-0.017446283,2.3611175e-05
-0.037698474,-0.00945336,0.00048010913
-0.03935445,-0.0058209663,-7.629255e-05
0.020520013,-0.011329913,-0.0002891446
-0.03385901,-0.001715521,-2.0005036e-05
0.00057283224,-0.003411198,-0.00011314873
-0.060514648,0.005950897,0.00042220613
0.090568826,-0.014732071,-0.0005840788
0.0012609286,0.00020521671,-0.00036050958
0.08087495,-0.009007846,-0.00094711775
-0.064064,0.010906533,0.00039027343
-0.029721644,0.005690885,1.486303e-05
-0.017551135,0.005816707,-2.561538e-05
0.026282746,-0.0013965903,-0.00069259387
-0.0041692783,0.003415319,-2.1622041e-05
-0.037908945,0.010032585,0.0008523483
0.019466214,0.002810803,-5.2299933e-05
-0.01024195,0.007201257,-9.339889e-05
-0.028278392,0.010406519,8.130869e-05
0.08687615,-0.010493991,-0.0004378063
-0.06154489,0.013428489,-6.3952834e-06
-0.077291906,0.01536943,3.6844453e-05
0.03545813,-0.0038046406,-0.00041610518
-0.051581815,0.010389706,0.00029230688
-0.019563276,0.005959022,-0.0006058979
-0.058345705,0.013582425,-9.047249e-06
-0.17083885,0.03056618,0.0015097745
0.048102405,-0.0058197924,-0.00035313197
-0.085167326,0.016873103,1.8373174e-05
-0.10485368,0.018084101,0.0013408692
0.04714531,-0.0043374733,-0.0009336062
-0.0779584,0.015885433,0.00057295576
-0.071242906,0.01754757,2.7190174e-05
-0.033338554,0.011511323,-2.1030179e-05
-0.0745492,0.018950772,-5.677834e-05
-0.0853583,0.02222056,8.0191225e-05
-0.025050903,0.013459707,-0.0001918374
-0.061715245,0.023675518,-0.0001036855
-0.066407256,0.02680448,2.0767186e-05
0.12351111,-0.0043995013,-0.0006781671
-0.0812662,0.034681723,4.5865276e-05
0.008878957,0.020054556,-0.00032276352
-0.040434357,0.029851237,-1.2356919e-05
0.0045521953,0.022655359,-2.717721e-05
-0.020776605,0.02711684,-6.7791036e-05
-0.023976559,0.026014378,0.00011237554
-0.048628677,0.027484642,1.4324365e-05
0.039349705,0.010633229,5.3362182e-05
0.020593924,0.011722793,0.00045987492
-0.045351103,0.02130719,3.1254905e-05
0.0010366472,0.010418125,-0.00016221608
0.015174409,0.0030199073,-0.000245863
0.023566835,-0.0033727328,-1.5965432e-05
-0.034089405,0.0029653234,-0.00012659408
0.032705713,-0.01283774,-0.00020536072
-0.007273493,-0.011160535,-7.389278e-05
-0.032124978,-0.01015541,-5.5971057e-05
0.005643086,-0.019959759,-2.0206804e-05
0.044537485,-0.03138425,-5.165574e-05
-0.01463215,-0.024097867,-0.00014963119
0.02456906,-0.035764936,0.0005054948
-0.021076482,-0.031400822,-4.9739163e-05
-0.02865791,-0.03712041,-7.60173e-05
-0.032997727,-0.039835833,-1.0467577e-05
-0.11087071,-0.03078538,0.00012452914
-0.056507368,-0.038630355,0.00024908598
-0.02760394,-0.045482192,0.00024900457
-0.031032095,-0.0442328,2.3955831e-06
-0.077193245,-0.032889478,0.0002856532
-0.016548887,-0.041547135,-1.8848621e-05
-0.042037442,-0.03420438,-2.364523e-05
-0.026754856,-0.03526212,9.840107e-05
-0.0030503857,-0.036833886,7.6367054e-05
-0.033368763,-0.026604114,1.9056846e-05
-0.02453701,-0.023467004,9.057177e-05
-0.04904316,-0.01850854,-5.1340007e-06
0.008681285,-0.025094565,-1.488032e-05
-0.0065589915,-0.019040104,4.1264662e-05
-0.03732405,-0.008207719,2.5059027e-05
-0.37474275,0.06644011,0.0005247985
0.009983464,-0.01077232,8.108602e-06
0.006419806,-0.010780949,1.2757032e-05
0.010140383,-0.01192878,2.1776972e-05
0.010373908,-0.0110051995,9.535291e-06
0.010411395,-0.0100384755,7.923399e-06
0.008049891,-0.009244929,-8.4077914e-07
