Timestamp,Pose_X,Confidence_1,Confidence_1_dev,Pose_Y,Confidence_2,Confidence_2_dev,Pose_Z,Confidence_3,Confidence_3_dev,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z,Sonar_distance_1,Sonar_distance_2,Sonar_distance_3,Angle_X,Angle_Y,Angle_Z
1731474136.3582823,2.1081433336913324,98.22224426269531,100.0,6.45882985591012,83.99988555908203,33.0,0.7587264376619067,100.0,100.0,-3.4432668344342446e-05,-0.00018732290066208175,8.969712947732517e-05,2445.0,8156.0,881.0,177.59804682362707,2.0282987197419056,2.115088195853723
1731474136.9084017,2.3166589102424324,97.1111068725586,100.0,6.7614312821777585,0.0,33.0,0.8368090146056001,100.0,100.0,-8.148560146765155e-05,-0.0011189510594106584,0.0007710889947490827,2438.0,8323.0,881.0,177.54852761449334,2.045019038909429,1.4909500045222013
1731474139.5897124,2.4194799939397535,98.2221908569336,100.0,8.502627091986447,79.33324432373047,50.0,0.8744382554233663,100.0,100.0,-0.007319308902371101,-0.009919285197589738,0.002114208625574074,2418.0,8491.0,874.0,177.6567518112153,1.9565815542577052,2.131994605708387
1731474140.4899478,2.4134466407004447,99.55558776855469,100.0,9.071791933655064,0.0,66.0,0.8744716304338718,99.11112213134766,100.0,-0.007713588281160019,-0.011627468074042344,0.0030575171936493813,2415.0,8650.0,875.0,177.8449868952946,1.9974940466382465,3.5504594021670344
1731474141.9393225,2.389269158332443,93.99995422363281,100.0,9.951264491655254,76.88887023925781,50.0,0.8758575666839027,100.0,100.0,-0.03751414290504123,-0.01386427670188016,0.0037126041935250124,2383.0,8498.0,875.0,178.51260569013456,2.3342441578984925,48.27090489875702
1731474144.389945,2.2007572656470225,89.11073303222656,100.0,-0.8389465672278916,78.00000762939453,72.0,0.8818552341823742,100.0,100.0,-0.00976480411379667,-0.07389367605594827,0.0015976236918807903,8869.0,1682.0,881.0,177.45313326017484,1.250246044352865,52.70431779485558
1731474147.739603,1.5812562856879038,92.22225952148438,91.0,-8.897611587983867,5.333307266235352,45.0,0.8920252935084324,86.44445037841797,100.0,0.0029418561573936056,0.11246379676752714,0.004326804008763526,1572.0,2274.0,880.0,178.21886988549144,0.5439800949865954,-15.838498959187008
1731474148.8395123,1.5229779213784822,88.66666412353516,94.0,-11.080887335409463,66.6666488647461,23.0,0.8807370665760561,100.0,100.0,-0.02357452496799467,-0.0031381636323294564,0.003833389090836955,1515.0,2474.0,880.0,178.02504932372145,1.1195975371717077,-16.579055744164762
1731474151.089344,1.3972512830281245,84.88890075683594,99.0,9.44111421957262,88.66653442382812,87.0,0.8808367042082703,100.0,100.0,-0.003236125576857249,-0.023127687892663232,0.003972449197740352,1393.0,9420.0,880.0,177.82619468876973,1.8428602227597126,-18.087827582640053
1731474155.3702235,1.2013163521776955,94.22216796875,100.0,11.3624386416896,58.221858978271484,65.0,0.8841493523002785,100.0,100.0,0.07295805633446564,0.09091397949491412,-0.0012418746682894383,1203.0,8959.0,884.0,178.16816156754504,2.5455278457394805,-5.723956249725202
1731474156.870688,1.2121166929333016,97.77772521972656,100.0,12.091238226988406,95.55555725097656,60.0,0.886137567727725,99.33334350585938,100.0,0.05811621088685248,-0.17127023604428396,0.012488541447511079,1202.0,1459.0,886.0,177.14722991688382,1.5282160319257725,-2.3511287851798333
1731474159.0204418,1.2376844586902678,90.66670989990234,100.0,0.7218605633317651,36.66667556762695,43.0,0.8891700360183675,99.33330535888672,100.0,-0.0019846180531146894,-0.01719294830142279,0.005393584649403341,1244.0,1642.0,887.0,176.7910602695925,1.615629290506987,-6.922280684256186
1731474159.9206076,1.2600234709506788,93.99998474121094,100.0,-0.26898514263315026,47.11112976074219,32.0,0.8887157840981559,100.0,100.0,0.008310739282460324,-0.08359292937598968,0.004193601245138938,1263.0,1800.0,886.0,176.75719582776537,1.2848013666268365,-9.981014735127486
1731474161.6698837,1.2886215228778632,99.55553436279297,100.0,-2.2748152745412202,0.0,85.0,0.8883189093204515,100.0,100.0,-0.022877643194166502,-0.10645937546055241,0.002093031813102101,1284.0,7440.0,887.0,176.75134143818184,1.6108215248366518,-15.449831098148927
1731474162.5699408,1.280386775820077,98.44445037841797,100.0,-3.3427536037494465,39.99989700317383,87.0,0.8877974198001143,100.0,100.0,-0.05078218128786438,-0.10460988828115966,0.0003205121151731306,1280.0,7213.0,887.0,176.79577115578644,2.309526934225731,-4.137218544260348
1731474164.719879,1.2519106032531697,97.55554962158203,100.0,-5.664819908709528,0.0,93.0,0.8877691120475322,100.0,100.0,0.06787011558555925,-0.06496385119886011,0.006783620401733602,1252.0,6306.0,887.0,176.84813466147202,2.399602978081193,-0.3783087132785244
1731474167.3702247,1.240204150101646,99.5555648803711,100.0,-7.527125239743769,0.0,83.0,0.8884196095836308,100.0,100.0,-0.02083719932260473,-0.09049352461786297,0.0031413663425194347,1232.0,5104.0,887.0,176.87078349673837,1.9944933912149263,-3.328614361517671
1731474168.9696105,1.2441468483013676,98.22224426269531,100.0,-7.781156778419722,3.7776522636413574,100.0,0.8878785496001254,100.0,100.0,0.029861497148047794,-0.04353131473569649,0.0048436087763507,1245.0,4541.0,887.0,176.92219810521593,1.941689058310883,-4.787232212549094
1731474169.9197433,1.2579004076606926,98.66663360595703,100.0,-7.693581688704386,20.66669464111328,100.0,0.888305478664137,100.0,100.0,0.016789935185628387,-0.06461627317394175,0.005913033166047215,1253.0,4183.0,887.0,176.91926667441402,1.7509124686371107,-5.422252467362758
1731474170.551062,1.2629809780223484,100.0,100.0,-7.61659399184173,0.0,100.0,0.8892140731432877,100.0,100.0,0.008132850936028679,-0.07649856242573452,0.005782721248544727,1253.0,3952.0,887.0,176.96661825338003,1.8043355042677784,-5.749029814655421
1731474171.1005151,1.2588338341293337,99.11115264892578,100.0,-7.3835083663785746,0.0,100.0,0.8888547146387006,100.0,100.0,-0.004250622921222714,-0.094211271414208,0.005255328076585604,1251.0,3717.0,887.0,177.2179160656498,1.7309359989103477,-6.562413513783265
1731474172.0508385,1.25233970128885,99.11117553710938,100.0,-7.027915503343948,0.0,100.0,0.8876224146410284,100.0,100.0,-0.015635217240963853,-0.11133682067687341,0.003921410884876937,1252.0,3360.0,886.0,177.38613796577118,1.8189166974073903,-8.61166479753536
1731474174.9508212,1.1811898095849729,83.55552673339844,100.0,-6.024872355128476,0.0,100.0,0.8863136291487573,100.0,100.0,-0.01604436308274427,-0.09506423799634456,0.0012354537609282944,1165.0,2253.0,886.0,177.16922633685184,1.7694357587355014,-19.526991326899832
